Depth,AC,CAL,CNL,DEN,GR,MINV,MNOR,R045,R4,RILD,RILM,RLL8,RLLD,RLLS,RPRX,SP,result
1237.75,93.557,9.2047,24.8375,2.2488,81.6994,5.5121,7.1004,5.8296,3.6146,4.9974,4.6059,10.8453,13.4322,13.0167,29.7424,76.5938,水层
1237.78125,93.6173,9.1444,24.7416,2.2436,82.0104,5.4469,7.0482,5.651,3.5614,4.9136,4.4869,10.7456,13.6327,13.309,29.1954,76.6422,水层
1237.8125,93.7175,9.0893,24.6936,2.2388,82.4768,5.3819,6.9832,5.3958,3.5081,4.8585,4.4037,10.6074,13.7595,13.5325,28.3934,76.6536,水层
1237.84375,93.7778,9.0341,24.6336,2.2346,82.7077,5.3295,6.918,5.1917,3.5058,4.7861,4.3704,10.5294,14.0166,13.8109,28.0789,76.7022,水层
1237.875,93.8981,8.9991,24.5617,2.2308,83.0177,5.2771,6.8658,4.9875,3.542,4.7235,4.3859,10.4325,14.1995,14.0689,27.3587,76.7388,水层
1237.90625,93.9584,8.9742,24.5258,2.2272,83.4851,5.2375,6.8134,4.8346,3.5784,4.6618,4.4424,10.4328,14.4381,14.3052,27.0049,76.7621,水层
1237.9375,94.0587,8.9645,24.5019,2.2236,83.9545,5.2369,6.7869,4.7844,3.6407,4.6007,4.4995,10.5499,14.5724,14.5187,26.5574,76.7858,水层
1237.96875,94.139,8.9648,24.5021,2.2204,84.3437,5.2871,6.7602,4.8875,3.6898,4.5405,4.5574,10.688,14.8173,14.7082,27.5574,76.7835,水层
1238.0,94.1992,8.9802,24.5144,2.2172,84.8139,5.3755,6.7593,4.9908,3.7132,4.5062,4.5736,10.9086,14.9553,14.8451,28.8081,76.7816,水层
1238.03125,94.2795,9.0158,24.5267,2.214,85.0419,5.4132,6.7582,5.1454,3.7112,4.4638,4.5558,11.1132,15.0945,15.0113,30.115,76.7921,水层
1238.0625,94.3398,9.0464,24.5268,2.2112,85.0314,5.4635,6.77,5.2358,3.6836,4.43,4.4795,11.4696,15.2916,15.0952,31.423,76.8025,水层
1238.09375,94.36,9.087,24.539,2.2086,84.5382,5.5137,6.8199,5.3262,3.6171,4.4044,4.4046,11.7281,15.4625,15.1794,32.8492,76.8007,水层
1238.125,94.4002,9.1277,24.5513,2.207,83.9648,5.5639,6.8958,5.3783,3.5898,4.3794,4.331,12.1492,15.6355,15.2361,33.7723,76.8114,水层
1238.15625,94.3804,9.1683,24.5034,2.2052,83.3123,5.6396,6.9718,5.4175,3.562,4.3705,4.2506,12.4691,15.7519,15.378,35.2398,76.8342,水层
1238.1875,94.3005,9.2191,24.4554,2.2082,83.1405,5.6644,7.0732,5.303,3.5601,4.3614,4.1795,12.8451,15.8399,15.464,36.5674,76.8323,水层
1238.21875,94.2006,9.2648,24.3714,2.2112,83.0499,5.7147,7.1493,5.1631,3.5577,4.3609,4.1401,13.3062,15.8697,15.608,38.0854,76.8558,水层
1238.25,94.0607,9.2752,24.2274,2.2146,83.5974,5.7391,7.2635,5.0742,3.6069,4.3598,4.1317,13.7584,15.7534,15.6954,37.1081,76.8793,水层
1238.28125,93.9808,9.2704,24.1554,2.2172,84.3072,5.7383,7.3906,4.9982,3.6563,4.3509,4.1463,14.1469,15.609,15.6668,36.3584,76.8773,水层
1238.3125,93.9009,9.2556,24.0834,2.2208,85.0188,5.7756,7.5049,4.9734,3.7053,4.3502,4.2153,14.3589,15.4089,15.5232,35.2295,76.8493,水层
1238.34375,93.781,9.256,23.9753,2.2238,86.2885,5.7744,7.6704,4.923,3.7159,4.3495,4.3014,14.1216,15.0995,15.2677,34.4538,76.8216,水层
1238.375,93.6811,9.2916,23.9033,2.2286,87.0794,5.7736,7.7331,4.8982,3.6881,4.365,4.3487,13.5072,14.7962,14.9334,33.4463,76.7681,水层
1238.40625,93.5612,9.312,23.8314,2.2348,87.9365,5.7214,7.5658,4.8989,3.6348,4.3804,4.3885,13.1127,14.4721,14.4721,32.3477,76.7408,水层
1238.4375,93.4813,9.3325,23.7474,2.2384,88.1062,5.6434,7.3853,4.8997,3.5947,4.4121,4.404,12.6593,14.2076,14.0771,31.3436,76.7001,水层
1238.46875,93.4214,9.353,23.8679,2.242,87.8822,5.6169,7.218,4.939,3.4895,4.4441,4.4032,12.4731,13.718,13.7688,30.4274,76.6724,水层
1238.5,93.3015,9.3534,24.1087,2.2475,87.3361,5.5132,7.1016,4.9782,3.4495,4.4765,4.386,12.1989,13.2697,13.4176,28.5689,76.6445,水层
1238.53125,93.1816,9.3537,24.3254,2.2509,86.63,5.4483,7.0236,4.9918,3.3576,4.5341,4.369,11.9974,12.6712,13.0031,27.5799,76.591,水层
1238.5625,93.1217,9.3489,24.4579,2.2555,85.9252,5.3833,6.9717,5.0055,3.3173,4.6094,4.3359,11.865,12.3707,12.6481,26.7241,76.5763,水层
1238.59375,93.0218,9.3391,24.6385,2.2601,85.0605,5.2797,6.8807,4.9806,3.3153,4.6431,4.3352,11.6907,11.8127,12.2347,25.6558,76.5742,水层
1238.625,92.9019,9.3142,24.7349,2.2631,84.1159,5.2148,6.8415,4.9047,3.3262,4.7117,4.2864,11.6262,11.135,11.8787,24.7671,76.5589,水层
1238.65625,92.842,9.2843,24.8674,2.2659,83.0938,5.124,6.7761,4.8158,3.3751,4.7723,4.2856,11.6049,10.6719,11.4693,24.4018,76.5312,水层
1238.6875,92.7621,9.2493,25.012,2.2685,82.2292,5.0334,6.7627,4.7398,3.4367,4.8606,4.3731,11.6053,10.1343,11.1561,24.0863,76.5037,水层
1238.71875,92.6622,9.2143,25.1686,2.2713,81.4432,4.9296,6.6975,4.6894,3.4862,4.9416,4.5041,11.6273,9.6949,10.7717,24.0847,76.476,水层
1238.75,92.5823,9.1844,25.3131,2.2747,80.6585,4.9033,6.6965,4.6646,3.5226,5.0613,4.7256,11.6492,9.309,10.5163,24.0838,76.4609,水层
1238.78125,92.4824,9.1998,25.4336,2.2737,79.7951,4.8765,6.6827,4.7294,3.6231,5.1935,4.9398,11.7146,8.7587,10.1539,23.7723,76.3817,水层
1238.8125,92.4426,9.2455,25.5661,2.2721,79.249,4.8754,6.6815,4.8583,3.7233,5.3687,5.2118,11.846,8.302,9.7137,23.1197,76.2519,水层
1238.84375,92.4428,9.2963,25.6504,2.2707,78.4655,4.9002,6.6807,5.0768,3.8234,5.5193,5.438,11.8905,8.0011,9.1734,22.1538,76.0704,水层
1238.875,92.4429,9.3318,25.759,2.2693,77.8395,4.9632,6.6925,5.3723,3.9237,5.6951,5.6844,11.935,7.6261,8.663,21.9087,75.812,水层
1238.90625,92.5032,9.3725,25.8434,2.2671,76.9761,5.0135,6.7296,5.5781,4.0113,5.9308,5.9201,11.8912,7.309,8.0461,21.15,75.5669,水层
1238.9375,92.8037,9.4081,25.8796,2.2655,76.0328,5.1146,6.7671,5.771,4.0862,6.0745,6.1654,11.6298,7.0701,7.418,20.6077,75.2574,水层
1238.96875,93.0242,9.3983,25.9279,2.2633,75.2494,5.1778,6.7792,5.9256,4.1864,6.2218,6.3618,11.3111,6.7762,6.8391,19.9678,74.9099,水层
1239.0,93.3247,9.3331,25.9642,2.2617,74.4635,5.2538,6.8165,6.0544,4.2742,6.4317,6.601,10.6596,6.579,6.4945,19.3125,74.498,水层
1259.625,84.6859,8.7174,22.8824,2.3296,66.3097,4.7918,5.6238,10.0913,5.9643,7.6327,7.287,8.5487,8.6858,8.6537,20.5454,69.1114,水层
1259.65625,84.9659,8.6774,22.8343,2.3258,66.4585,4.6113,5.623,10.3611,5.9365,7.674,7.2857,8.7243,9.0963,8.9298,21.2396,69.0842,水层
1259.6875,85.1859,8.6777,22.7621,2.3214,67.9696,4.5081,5.6474,10.5925,5.8321,7.6868,7.2707,8.9036,9.2488,9.1637,22.2845,69.0819,水层
1259.71875,85.4658,8.678,22.7019,2.3182,69.8804,4.3663,5.7231,10.7597,5.7275,7.7141,7.189,9.0865,9.5614,9.4386,23.5981,69.3615,水层
1259.75,85.6858,8.6884,22.6537,2.3156,71.4726,4.2114,5.7862,10.8118,5.6234,7.6413,7.0555,9.2731,9.9396,9.7038,24.9888,69.8455,水层
1259.78125,85.8857,8.7139,22.6056,2.3124,73.3033,4.2362,5.8873,10.5821,5.4546,7.4858,6.899,9.3766,10.2377,9.958,25.9294,70.4065,水层
1259.8125,86.1256,8.7596,22.5695,2.3094,74.7352,4.4526,5.9505,10.2371,5.3246,7.1851,6.6588,9.5163,10.4286,10.1999,27.1542,70.8654,水层
1259.84375,86.3056,8.8003,22.5334,2.3066,76.5649,4.5416,6.0517,9.8921,5.1692,6.8582,6.4272,9.5515,10.7216,10.4865,27.9164,71.6053,水层
1259.875,86.4655,8.846,22.5093,2.307,77.9167,4.7324,6.1277,9.5599,5.0136,6.5583,6.0668,9.5869,10.9619,10.7215,28.8592,72.3837,水层
1259.90625,86.5453,8.9168,22.4852,2.309,79.4288,4.8212,6.2033,9.151,4.858,6.2833,5.748,9.6402,11.1662,10.9618,28.8031,72.8808,水层
1259.9375,86.6052,9.0332,22.4731,2.3114,81.0191,4.9738,6.2667,8.8059,4.6637,6.0422,5.446,9.6938,11.4165,11.1455,27.6514,73.3778,水层
1259.96875,86.645,9.1192,22.461,2.3136,82.5311,5.139,6.3934,8.3458,4.4822,5.7886,5.1598,9.7657,11.6508,11.2697,26.7425,73.7981,水层
1260.0,86.6448,9.2355,22.4609,2.3152,84.2006,5.202,6.4695,8.0008,4.3525,5.5561,4.9344,9.8382,11.846,11.4163,25.9598,74.1415,水层
1260.03125,86.6447,9.3315,22.4609,2.3168,85.4722,5.1369,6.5835,7.6174,4.158,5.3529,4.675,9.9112,12.0669,11.501,26.6382,74.4337,水层
1260.0625,86.6445,9.4277,22.4608,2.3178,86.5846,5.0847,6.6339,7.2851,4.0414,5.1283,4.4706,10.0217,12.2013,11.5435,27.5889,74.6874,水层
1260.09375,86.6443,9.5137,22.4848,2.3182,87.7742,5.0327,6.6967,6.8634,3.8471,5.0054,4.2672,10.0961,12.36,11.5434,28.4158,74.8642,水层
1260.125,86.6441,9.5796,22.5208,2.3182,89.0449,4.9933,6.7341,6.4928,3.7172,4.8581,4.1264,10.1335,12.4517,11.5434,29.4295,75.016,水层
1260.15625,86.704,9.6151,22.5929,2.318,89.9149,4.9921,6.7458,6.0839,3.5228,4.6975,3.9827,9.9662,12.4977,11.4795,30.65,75.1673,水层
1260.1875,86.7439,9.6407,22.6769,2.317,90.5445,4.9785,6.7192,5.7389,3.3802,4.5848,3.8872,9.8381,12.4976,11.416,31.7439,75.2677,水层
1260.21875,86.8237,9.6612,22.761,2.3155,90.8536,5.0799,6.7182,5.4578,3.2502,4.5165,3.8221,9.6578,12.4285,11.2901,32.8165,75.3678,水层
1260.25,86.8836,9.7018,22.8571,2.3141,91.0816,5.1813,6.7172,5.1001,3.0944,4.441,3.8073,9.5513,12.2235,11.207,29.6923,75.4041,水层
1260.28125,87.0235,9.7677,22.9773,2.3117,90.9089,5.2827,6.7418,4.8319,2.9772,4.3342,3.7784,9.3936,11.8894,11.0834,26.5688,75.4532,水层
1260.3125,87.1033,9.8436,23.0974,2.3089,90.2563,5.4094,6.805,4.551,2.8856,4.2697,3.7638,9.29,11.6072,10.9611,25.1773,75.4635,水层
1260.34375,87.2232,9.9044,23.2416,2.3083,89.6047,5.4724,6.8931,4.2956,2.7937,4.1982,3.763,9.1536,11.2899,10.8403,24.2609,75.4746,水层
1260.375,87.2631,9.9753,23.3618,2.3071,88.7919,5.4972,6.9182,4.0277,2.728,4.1433,3.7904,9.0526,11.0423,10.7207,24.2583,75.4849,水层
1260.40625,87.3029,10.0362,23.566,2.3067,87.9781,5.3808,7.0068,3.862,2.6747,4.1042,3.8392,8.9859,10.7604,10.5244,24.7548,75.4444,水层
1260.4375,87.3428,10.0264,23.7463,2.3071,87.005,5.2648,7.0186,3.7346,2.6597,4.1036,3.9468,8.9032,10.5829,10.3317,25.2619,75.3657,水层
1260.46875,87.4227,9.9914,23.8905,2.3075,86.0319,5.1612,6.8637,3.6074,2.6576,4.1641,4.0725,8.8867,10.3891,10.2367,25.7786,75.1843,水层
1260.5,87.5825,9.9413,24.0226,2.3083,84.7383,5.1092,6.6962,3.5569,2.7452,4.2968,4.2413,8.8867,10.2178,10.0865,26.2095,74.9007,水层
1260.53125,87.6824,9.8256,24.2029,2.3089,83.1222,5.0953,6.6054,3.4682,2.8965,4.5503,4.4336,8.8867,9.9753,9.9385,27.0442,74.4888,水层
1260.5625,87.8824,9.6747,24.3831,2.3099,81.7494,5.1071,6.5536,3.4434,3.0736,4.8545,4.6953,8.8866,9.7745,9.8107,26.5949,74.0645,水层
1260.59375,88.1623,9.5389,24.5634,2.3099,79.9739,5.2467,6.5015,3.521,3.2635,5.122,5.0279,8.9195,9.6489,9.6489,25.768,73.5887,水层
1260.625,88.3223,9.398,24.6955,2.3093,77.9572,5.3355,6.449,3.8548,3.4662,5.4242,5.3841,8.9195,9.5249,9.4548,25.0134,72.9083,水层
1260.65625,88.5822,9.2622,24.8878,2.3077,76.1837,5.4113,6.5632,4.2526,3.6689,5.7978,5.7335,8.8374,9.3851,9.2817,24.6903,72.2536,水层
1260.6875,88.8421,9.1213,25.056,2.3063,73.604,5.4743,6.6392,4.7145,3.8462,6.1285,6.0493,8.7723,9.2303,9.0781,24.0121,71.4963,水层
1260.71875,89.0621,9.0308,25.1281,2.3055,71.9927,5.46,6.7147,5.0995,4.0615,6.5626,6.3119,8.6435,9.1285,8.8627,23.3086,70.8414,水层
1260.75,89.3021,8.9353,25.1881,2.3041,69.7365,5.4467,6.714,5.5101,4.2642,6.9497,6.635,8.5323,9.0446,8.7165,22.7527,70.2124,水层
1260.78125,89.6421,8.8399,25.1881,2.3035,67.0767,5.3816,6.713,5.972,4.4669,7.265,7.0004,8.4382,8.9448,8.4939,22.1277,69.4806,水层
1260.8125,89.782,8.7696,25.0918,2.3027,65.4654,5.368,6.6605,6.5877,4.6947,7.6651,7.3584,8.3451,8.8625,8.3693,21.5597,68.7874,水层
1260.84375,90.0219,8.7195,25.0197,2.3025,63.69,5.2641,6.6081,7.1776,4.8083,8.0127,7.692,8.253,8.8135,8.2312,20.8118,68.0172,水层
1260.875,90.2619,8.6946,24.9715,2.3025,61.9165,5.2378,6.5819,7.5626,4.9726,8.4071,7.9665,8.1469,8.7002,8.1104,20.5427,67.401,水层
1260.90625,90.4618,8.6748,24.9234,2.3025,60.142,5.1855,6.5039,8.1653,5.1368,8.8209,8.2511,8.0719,8.6521,7.9767,20.1265,66.4391,水层
1260.9375,90.6017,8.675,24.8873,2.3031,58.0451,5.1462,6.4389,8.7553,5.263,9.2378,8.5613,8.0124,8.5884,7.8887,19.9027,65.5669,水层
1260.96875,90.7616,8.6653,24.8271,2.3041,56.5111,5.0939,6.3612,9.4349,5.4272,9.4967,8.8996,7.924,8.4937,7.8161,19.6077,64.6818,水层
1261.0,90.8615,8.6656,24.7188,2.3055,55.0553,5.0281,6.2832,10.1272,5.5915,9.7089,9.1662,7.8802,8.4623,7.7299,19.3894,64.0266,水层
1261.03125,91.0014,8.6659,24.6226,2.3065,54.1632,5.0018,6.2056,11.1398,5.8197,9.9255,9.4405,7.7932,8.4,7.6872,19.1731,63.7688,水层
1261.0625,91.2013,8.6612,24.5504,2.3077,53.9123,5.0012,6.1406,12.037,5.9711,10.1096,9.6692,7.7072,8.3227,7.673,19.0302,63.6004,水层
1261.09375,91.2812,8.6514,24.5263,2.3093,53.6604,4.949,6.0627,12.9342,6.1224,10.2588,9.8486,7.693,8.2767,7.6588,18.8529,63.4704,水层
1261.125,91.401,8.6518,24.4782,2.3099,53.3275,4.8965,6.0105,13.6395,6.1973,10.2951,9.9201,7.693,8.2309,7.6587,18.7817,63.4168,水层
1261.15625,91.4809,8.652,24.4421,2.3107,53.0737,4.8956,5.9585,14.1654,6.2722,10.0665,9.754,7.7357,8.1703,7.6587,18.6763,63.517,水层
1261.1875,91.5208,8.6422,24.442,2.3117,52.984,4.8691,5.8933,14.5119,6.334,9.6265,9.3623,7.7787,8.1401,7.6587,18.5711,63.8606,水层
1261.21875,91.6206,8.6375,24.4419,2.3121,52.9716,4.8293,5.8411,14.9481,6.383,9.2057,8.821,7.822,8.125,7.6586,18.5005,64.2806,水层
1261.25,91.6805,8.6227,24.4419,2.3125,52.961,4.816,5.7756,15.4356,6.4451,8.6412,8.3265,7.8655,8.11,7.6728,18.4645,64.8033,水层
1261.28125,91.7004,8.623,24.4418,2.3131,53.1881,4.8023,5.7492,15.8207,6.4686,8.2636,7.9183,7.9092,8.08,7.7011,18.565,65.4027,水层
1261.3125,91.8002,8.6385,24.4658,2.3141,54.0581,4.7752,5.7102,15.8983,6.441,7.8146,7.4745,7.9827,8.0502,7.7296,18.7358,66.2577,水层
1261.34375,91.8601,8.6942,24.5018,2.3151,55.7295,4.7488,5.7092,15.6942,6.2853,7.4871,7.1214,8.0122,8.0502,7.7439,18.8038,67.3179,水层
1261.375,91.88,8.7601,24.5739,2.3163,57.2406,4.7481,5.6695,15.2211,6.027,7.0802,6.7346,8.0568,8.0501,7.7868,18.9771,68.0708,水层
1261.40625,91.9398,8.8663,24.6579,2.3181,58.5132,4.7213,5.6686,14.5816,5.7948,6.8468,6.3926,8.0866,8.0501,7.8012,19.1869,68.8747,水层
1261.4375,91.9796,8.9473,24.742,2.3203,60.2637,4.6948,5.6675,13.7884,5.5239,6.6085,6.0564,8.027,8.0501,7.8301,19.2922,69.7173,水层
1261.46875,92.0195,9.0181,24.8381,2.3225,62.1765,4.6936,5.6666,12.9824,5.266,6.343,5.8348,7.9238,8.05,7.83,19.3977,70.5214,水层
1261.5,92.0393,9.0941,24.9222,2.3247,64.3287,4.6926,5.6655,12.2404,4.995,6.1336,5.6318,7.8219,8.0798,7.83,19.5039,71.2744,水层
1261.53125,92.0591,9.16,25.0063,2.3269,66.5591,4.6915,5.7155,11.2937,4.7626,5.9421,5.4056,7.7213,8.0798,7.8444,19.5017,72.04,水层
1261.5625,92.059,9.2309,25.0663,2.3277,68.3917,4.7034,5.7403,10.5772,4.5431,5.7351,5.2078,7.6361,8.0797,7.8155,19.4635,72.7544,水层
1261.59375,92.0589,9.2917,25.1504,2.3245,69.9839,4.7154,5.7649,9.5664,4.3744,5.5664,5.064,7.5379,8.0797,7.7722,18.9642,73.405,水层
1261.625,92.0587,9.3626,25.2345,2.3217,71.9739,4.7143,5.7767,8.645,4.2574,5.4228,4.8786,7.4272,8.0499,7.6865,17.9716,73.7228,水层
1261.65625,92.0585,9.4335,25.2705,2.3177,73.6462,4.7259,5.8141,7.8774,4.127,5.2241,4.7616,7.3181,8.0201,7.6158,16.5019,73.9634,水层
1261.6875,92.0583,9.5145,25.2344,2.3114,74.999,4.6991,5.8131,7.2508,4.0742,5.0797,4.6387,7.2374,7.8587,7.4902,16.3794,74.1534,水层
1261.71875,92.0581,9.5753,25.1502,2.3084,76.5902,4.634,5.7222,6.6881,3.9698,4.9672,4.5273,7.1575,7.7578,7.4626,16.0186,74.3434,水层
1261.75,92.058,9.6109,25.078,2.3046,78.1796,4.5692,5.6572,6.2919,3.8519,4.848,4.4268,7.1179,7.6439,7.3666,15.7526,74.5204,水层
1261.78125,92.0578,9.6616,25.0058,2.3004,79.2108,4.5173,5.5924,5.9214,3.7992,4.7228,4.3607,7.0916,7.5317,7.2854,15.8679,74.6589,水层
1261.8125,92.1377,9.6821,24.9336,2.296,80.0818,4.4007,5.5018,5.6277,3.7455,4.6267,4.2958,7.0654,7.4212,7.2184,16.0141,74.7464,水层
1261.84375,92.1575,9.6269,24.8374,2.2928,80.7915,4.3488,5.4109,5.4364,3.6923,4.5407,4.2633,7.0654,7.3665,7.1256,16.2214,74.8081,水层
1261.875,92.1774,9.5466,24.7772,2.2872,81.8142,4.2838,5.3589,5.2963,3.6522,4.5148,4.2387,7.0654,7.2719,7.034,16.4615,74.8316,水层
1261.90625,92.2372,9.4712,24.681,2.2814,81.8085,4.2059,5.2939,5.1818,3.5989,4.5139,4.2301,7.0916,7.205,6.9693,16.644,74.8293,水层
1261.9375,92.277,9.3758,24.6088,2.2756,81.7979,4.1534,5.2417,5.093,3.5586,4.513,4.2214,7.1047,7.1387,6.9052,16.8906,74.8272,水层
1261.96875,92.3169,9.2904,24.5246,2.2768,81.7855,4.1525,5.1892,5.0044,3.5308,4.5205,4.2208,7.1178,7.0992,6.8417,16.8888,74.7739,水层
1262.0,92.3368,9.2251,24.4284,2.287,81.775,4.1515,5.1628,4.9922,3.5286,4.5366,4.22,7.1178,7.0469,6.8038,16.5165,74.7078,水层
1262.03125,92.3766,9.1901,24.3562,2.2954,81.6033,4.1507,5.1105,4.9931,3.5266,4.5696,4.2271,7.1442,6.9821,6.7787,15.8847,74.6545,水层
1262.0625,92.3965,9.2308,24.3321,2.3044,81.2703,4.1494,5.0968,4.9938,3.5628,4.5942,4.242,7.1839,6.9051,6.7662,15.6211,74.4987,水层
1262.09375,92.4163,9.3168,24.2599,2.3134,80.778,4.1486,5.0704,4.9947,3.6375,4.6362,4.3045,7.1839,6.8416,6.7412,15.3335,74.3305,水层
1262.125,92.4561,9.3978,24.2118,2.3208,80.2857,4.1478,5.0438,4.97,3.7252,4.6871,4.3844,7.2105,6.7661,6.7039,14.9948,74.0979,水层
1262.15625,92.4559,9.4687,24.1756,2.3258,79.553,4.1468,5.0171,4.9194,3.8126,4.7652,4.4989,7.2105,6.6915,6.6055,14.7458,73.8142,水层
1262.1875,92.4558,9.5144,24.1756,2.3312,78.8194,4.1328,4.9777,4.8307,3.9257,4.8536,4.6509,7.2238,6.6422,6.4966,14.5548,73.4407,水层
1271.40625,97.9486,8.5066,26.1525,2.3156,52.8602,4.2697,4.3981,7.725,5.0823,6.9056,7.1533,7.5055,7.4797,7.5911,20.3346,64.1882,水层
1271.4375,92.8451,8.5069,26.0082,2.3122,52.3708,4.4736,4.6402,7.8027,5.2593,7.0073,7.3266,7.6173,7.7755,7.9059,20.9822,64.0841,水层
1271.46875,88.362,8.5073,25.8639,2.3112,51.8785,4.6648,4.8568,7.9959,5.3854,7.1242,7.5181,7.8315,8.0532,8.2642,20.864,63.954,水层
1271.5,86.3404,8.5026,25.7557,2.3138,51.3833,4.6507,4.9837,8.3939,5.524,7.297,7.6716,8.1416,8.2337,8.4963,20.5936,63.8373,水层
1271.53125,85.5597,8.503,25.6595,2.3164,50.808,4.5731,5.1233,8.8817,5.6119,7.5295,7.8577,8.2629,8.4806,8.6707,20.2138,63.6948,水层
1271.5625,84.9392,8.5035,25.5753,2.3188,50.559,4.4954,5.2248,9.4464,5.7253,7.755,8.0035,8.511,8.8978,9.0303,19.9152,63.5008,水层
1271.59375,83.8183,8.5139,25.4911,2.323,50.0638,4.5583,5.403,9.8444,5.864,8.002,8.1668,8.7665,9.1309,9.2497,20.3981,63.3198,水层
1271.625,83.1777,8.5295,25.455,2.3258,49.894,4.7109,5.5298,10.5117,5.9899,8.2414,8.2876,8.9466,9.4395,9.5623,21.6805,63.1389,水层
1271.65625,82.8573,8.54,25.4549,2.33,49.4799,4.9784,5.6312,11.0634,6.1032,8.4099,8.3945,9.1642,9.9038,9.7226,23.4301,62.9836,水层
1271.6875,82.757,8.5504,25.4549,2.3328,49.1517,5.2079,5.6303,11.7948,6.2167,8.5817,8.5342,9.4045,10.2197,9.9772,24.4922,62.8154,水层
1271.71875,82.8769,8.5609,25.4548,2.3356,48.6575,5.1174,5.6544,12.3208,6.3426,8.6925,8.6282,9.669,10.4295,10.2386,26.1773,62.6601,水层
1271.75,83.217,8.5714,25.4908,2.3378,48.2463,4.95,5.7176,12.8342,6.4559,8.788,8.7721,9.8676,10.7026,10.4487,28.1332,62.5304,水层
1271.78125,83.557,8.592,25.5508,2.338,47.6729,4.7826,5.7934,13.3092,6.5819,8.8028,8.7705,10.0704,11.0033,10.7422,29.7373,62.4003,水层
1271.8125,83.9371,8.6023,25.6349,2.3348,47.1786,4.6407,5.8821,13.7459,6.6949,8.5123,8.5282,10.3727,11.3333,10.9424,31.8411,62.2965,水层
1271.84375,84.5373,8.628,25.731,2.3316,46.9296,4.627,5.9579,13.9516,6.7957,8.14,8.1249,10.5858,11.6301,11.167,34.2213,62.2435,水层
1271.875,84.9374,8.6436,25.8391,2.328,46.5175,4.7409,6.0465,14.2344,6.8834,7.6976,7.6267,10.6841,11.9789,11.4594,34.9847,62.2159,水层
1271.90625,85.3976,8.659,25.9592,2.3232,46.1043,4.7914,6.1477,14.4019,6.9067,7.3475,7.1191,10.6841,12.2473,11.6515,34.6603,62.3803,水层
1271.9375,85.8177,8.6694,26.0793,2.3168,45.7714,4.88,6.2236,14.5694,6.8668,6.9094,6.6703,10.6643,12.4756,11.9126,34.402,62.8258,水层
1271.96875,86.4579,8.6699,26.2475,2.3105,45.6006,4.9938,6.312,14.6856,6.6986,6.7065,6.2035,10.6643,12.6612,12.2246,33.956,63.6424,水层
1272.0,86.9781,8.6753,26.3797,2.3017,45.5089,5.0568,6.4134,14.725,6.4409,6.3657,5.7586,10.6643,12.921,12.4295,33.5153,64.6252,水层
1272.03125,87.8384,8.7009,26.5358,2.2967,45.7379,5.1198,6.4765,14.726,6.2091,6.0534,5.4055,10.7038,13.065,12.6845,33.0808,65.8508,水层
1272.0625,88.3586,8.7315,26.7281,2.2869,45.9659,5.1703,6.565,14.6757,5.8873,5.778,5.0459,10.7633,13.2839,12.9928,32.7125,66.8592,水层
1272.09375,88.9789,8.7621,26.8843,2.2797,47.477,5.233,6.6023,14.4973,5.6042,5.4641,4.6581,10.8432,13.5315,13.2349,32.3482,67.7141,水层
1272.125,89.6391,8.8029,27.0645,2.2691,49.47,5.2576,6.6527,14.1651,5.3211,5.1576,4.3481,10.9439,13.7076,12.9686,32.1066,68.8759,水层
1272.15625,90.2594,8.8386,27.2687,2.2641,53.143,5.2567,6.6901,13.5769,4.974,4.8775,4.089,11.0659,13.8603,12.5677,31.8069,69.7309,水层
1272.1875,91.1198,8.8642,27.1966,2.2506,56.2578,5.2812,6.7529,12.8603,4.6397,4.6297,3.9467,11.1894,13.8091,11.9341,31.8049,70.8799,水层
1272.21875,91.5999,8.8697,27.0162,2.2272,58.7326,5.28,6.7646,12.1054,4.2924,4.3943,3.8093,11.3142,13.4565,11.4801,31.9784,72.0029,水层
1272.25,92.02,8.8498,26.8479,2.2112,62.0068,5.2408,6.7637,11.3504,4.035,4.2572,3.663,11.4192,13.0646,10.7812,32.4528,72.8578,水层
1272.28125,92.7203,8.8401,26.7036,2.199,65.6807,5.1888,6.7755,9.609,3.739,4.1089,3.5552,11.6108,12.6606,10.371,32.8728,73.4954,水层
1272.3125,93.2405,8.8506,26.5232,2.1887,69.2755,5.1235,6.7744,7.9701,3.5197,3.9879,3.4634,11.697,12.0892,9.8664,33.5456,74.1453,水层
1272.34375,93.8007,8.8913,26.403,2.1765,71.9906,5.0715,6.7734,6.1775,3.3901,3.8922,3.3864,11.7403,11.565,9.369,34.0426,74.553,水层
1272.375,94.3609,8.9219,26.2347,2.1605,74.3031,5.0059,6.7726,5.0766,3.2475,3.7987,3.3174,11.3141,10.9415,8.7662,34.3547,74.9477,水层
1272.40625,95.0211,8.9324,26.0904,2.1481,77.2578,4.9798,6.7712,4.2577,3.1559,3.7144,3.2741,10.6247,10.4091,8.3552,32.3764,75.2271,水层
1272.4375,95.5614,8.8874,25.9341,2.1379,80.2906,4.9534,6.7704,4.0536,3.1033,3.6387,3.2372,9.8308,9.7215,7.8756,30.569,75.4425,水层
1272.46875,96.1215,8.8575,25.8139,2.1273,82.6041,4.914,6.7437,3.9266,3.0756,3.5843,3.1889,9.3348,9.0124,7.4373,27.9157,75.6451,水层
