Depth,CAL,CGR,DRHO,DT,GR,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PEF,POTA,RHOB,SFLU,SGR,SP,THOR,TT1,TT2,TT3,TT4,URAN,result
1235.0625,8.8545,45.6555,0.2073,90.0239,100.4487,5.3637,4.9962,5.5454,4.9078,1.124,10.5435,53.961,0.2868,2.7066,0.0141,2.2225,6.8322,94.6747,-49.3193,6.3499,615.893,419.8828,615.4921,420.2837,6.8702,水层
1235.09375,8.8586,47.435,0.2041,90.7453,101.2157,5.2379,4.8525,5.2889,4.6638,1.124,10.448,53.969,0.2864,2.688,0.015,2.2233,6.4219,94.8518,-49.3568,6.406,619.9393,420.3142,617.5169,423.1139,6.6456,水层
1235.125,8.9493,49.2375,0.2019,91.6071,103.2208,5.1058,4.7215,5.0076,4.4481,1.1246,10.4102,53.969,0.286,2.7525,0.0167,2.2241,5.9273,94.2678,-49.3563,6.3933,619.9393,421.9485,619.5417,425.9509,6.3112,水层
1235.15625,9.0479,51.0457,0.2001,92.4682,104.8124,4.977,4.5857,4.776,4.2424,1.1246,10.3726,53.969,0.2856,2.8377,0.0186,2.2261,5.5611,93.4934,-49.3944,6.2002,623.5745,424.3812,621.9675,427.1605,5.9492,水层
1235.1875,9.1661,52.3286,0.1947,93.5496,106.1688,4.7899,4.4619,4.4811,4.0388,1.1246,10.3539,53.9775,0.2853,2.9159,0.0202,2.2282,5.2271,93.8267,-49.3929,5.9616,625.195,427.6225,622.8098,431.5876,5.8244,水层
1235.21875,9.2608,52.8227,0.1838,94.3708,107.5842,4.6776,4.3178,4.3682,3.859,1.1253,10.7384,53.9775,0.2848,2.9834,0.0212,2.2318,4.8776,95.8229,-49.4313,5.6548,627.2232,428.8321,624.4473,435.2061,6.0554,水层
1235.25,9.3239,53.3169,0.1695,95.3723,108.9407,4.5348,4.2165,4.1738,3.7688,1.1253,11.0764,53.9775,0.2844,3.051,0.0222,2.2355,4.593,97.8191,-49.5474,5.6728,629.6624,433.6805,625.2761,438.0194,6.2864,水层
1235.28125,9.328,53.6905,0.1549,96.0936,108.7658,4.3964,4.1101,4.0392,3.6208,1.1253,11.3421,53.9775,0.2839,2.9462,0.0209,2.2399,4.325,100.8247,-49.5857,5.8417,630.8854,434.8935,626.5193,441.6379,6.6347,水层
1235.3125,9.3084,54.0641,0.1431,96.8753,108.179,4.2621,4.0652,3.909,3.5297,1.1259,11.7848,53.986,0.2833,2.8414,0.0197,2.2442,4.1173,103.8304,-49.663,6.2894,631.7244,437.3193,626.9473,445.6573,6.9831,水层
1235.34375,9.2928,54.2483,0.1399,97.5366,107.65,4.1169,4.0135,3.8246,3.4534,1.1259,11.9798,53.986,0.2824,2.777,0.0194,2.2495,3.9197,104.8094,-49.7796,6.508,632.587,439.7486,628.1906,448.0865,7.0863,水层
1235.375,9.2733,54.3063,0.1424,98.2985,106.7685,4.0425,3.9552,3.7488,3.4285,1.1259,12.245,53.986,0.2816,2.7395,0.0197,2.2547,3.7451,104.4363,-49.8572,6.5737,632.6107,441.7668,628.6287,448.1306,7.0259,水层
1235.40625,9.2498,54.0879,0.1506,98.6602,106.0044,3.9405,3.9119,3.7626,3.4161,1.1266,12.3347,53.986,0.2805,2.7107,0.02,2.2597,3.5782,103.7265,-49.9737,6.4417,632.6546,444.1961,629.0599,447.4068,6.957,水层
1235.4375,9.2302,52.763,0.1581,99.0617,105.2993,3.8411,3.848,4.0327,3.5756,1.1266,12.38,53.9941,0.2795,2.7161,0.0201,2.2648,3.4438,101.6688,-50.09,6.2778,632.6816,446.221,629.9192,447.4272,6.8543,水层
1235.46875,9.2225,51.4381,0.1644,99.1439,104.7704,3.7716,3.7991,4.4016,3.8602,1.1266,12.3578,53.9941,0.2784,2.7215,0.0203,2.2696,3.3387,99.6111,-50.0891,6.0661,633.5408,445.8642,629.9429,447.0806,6.7516,水层
1235.5,9.2306,49.7327,0.1687,98.3269,104.0066,3.7235,3.7576,4.7003,4.1599,1.1273,12.3581,53.9941,0.2773,2.7331,0.0186,2.2744,3.2191,97.4406,-50.1271,6.0849,633.9722,443.5334,629.9969,445.9389,6.6877,水层
1235.53125,9.2543,47.9321,0.1723,97.1499,103.3014,3.6828,3.7097,5.2152,4.418,1.1273,12.7008,53.9941,0.2754,2.7464,0.0164,2.277,3.1955,95.2419,-50.1652,6.1642,634.4034,442.3849,630.0543,445.9626,6.6334,水层
1235.5625,9.282,46.619,0.1756,95.9729,102.9496,3.7229,3.7229,5.4685,4.7265,1.1273,12.724,54.0018,0.2735,2.7675,0.015,2.2797,3.2837,93.6129,-50.1636,6.2545,634.4406,441.2398,629.6906,444.8108,6.5895,水层
1235.59375,9.2861,46.0376,0.1811,94.337,102.9515,3.7772,3.7979,5.8079,5.0289,1.1278,13.4148,54.0018,0.2704,2.8005,0.0147,2.283,3.5249,92.8392,-50.1625,6.3314,634.5014,440.4685,629.3235,443.6623,6.561,水层
1235.625,9.2744,45.4562,0.1883,93.4594,103.2475,3.8393,3.8884,5.9691,5.3702,1.1278,13.8119,54.0018,0.2674,2.8335,0.0144,2.2863,3.8393,92.0655,-50.083,6.3993,634.5386,438.5318,628.9631,442.8944,6.5324,水层
1235.65625,9.2195,44.6874,0.1926,92.5823,103.8974,3.9309,3.9668,6.1013,5.5394,1.1278,14.2467,54.0018,0.2627,2.8363,0.0143,2.2908,4.1514,92.7898,-50.0422,6.2016,634.569,436.1975,628.6568,441.3654,6.7331,水层
1235.6875,9.1567,43.9185,0.1956,92.0449,104.3703,4.01,4.0614,6.1799,5.6828,1.1285,14.8839,54.0086,0.258,2.8391,0.0143,2.2952,4.4808,93.5143,-49.9626,6.0106,634.6028,435.0287,628.6568,439.4218,6.9338,水层
1235.71875,9.1096,43.597,0.1965,91.7276,105.0793,4.1431,4.1659,6.214,5.7455,1.1285,15.1855,54.0086,0.2507,2.8697,0.0144,2.307,4.8538,93.9214,-49.8828,5.8296,634.6636,432.3241,628.6906,438.6472,7.0376,水层
1235.75,9.0585,43.5741,0.1966,91.5696,105.3159,4.196,4.2653,6.2598,5.809,1.1285,15.6635,54.0086,0.2434,2.9189,0.0145,2.3188,5.1445,94.1167,-49.8028,5.6661,634.2964,431.5528,627.5588,437.0978,7.0768,水层
1235.78125,9.0035,43.7797,0.1966,91.4119,105.7301,4.3039,4.3591,6.2829,5.8093,1.1292,15.9228,54.0158,0.235,2.9647,0.015,2.3342,5.3737,94.2733,-49.6443,5.5148,634.3302,430.7849,626.828,435.9493,7.0768,水层
1235.8125,8.9564,44.9003,0.197,91.2741,105.9674,4.4146,4.4875,6.2831,5.7989,1.1292,16.0689,54.0158,0.2266,2.9964,0.0164,2.3496,5.6233,94.2744,-49.6438,5.3952,633.2255,428.4778,626.828,434.0024,6.92,水层
1235.84375,8.9133,46.0209,0.1982,91.1563,105.4977,4.5199,4.5862,6.2605,5.7675,1.1292,15.8367,54.0158,0.2163,3.0282,0.0178,2.3721,5.7995,94.2755,-49.5247,5.297,633.2255,428.4778,626.0667,431.6818,6.7631,水层
1235.875,9.0079,46.9267,0.1998,91.0586,104.5572,4.5942,4.6786,6.159,5.7258,1.1298,15.6648,53.9438,0.206,3.0387,0.0186,2.3947,5.9271,95.0467,-49.445,5.2131,632.4913,427.7337,625.3257,431.308,6.7442,水层
1235.90625,9.1262,47.7788,0.2002,90.961,103.7343,4.6782,4.7728,6.1032,5.6637,1.1298,15.5514,53.9438,0.1961,3.0438,0.0193,2.4177,6.0135,96.0107,-49.3653,5.1847,631.7233,427.0099,624.578,430.9512,6.7599,水层
1235.9375,9.1972,48.3649,0.1981,90.9229,102.9112,4.755,4.86,5.9714,5.5616,1.1298,15.4951,53.9438,0.1863,3.0259,0.0196,2.4407,6.068,97.131,-49.1672,5.2023,630.9789,427.0099,624.6185,430.625,6.8249,水层
1235.96875,9.2445,48.5516,0.1925,90.9853,101.912,4.8069,4.922,5.8,5.4415,1.1305,15.4672,53.9438,0.1768,2.9734,0.0193,2.4641,6.123,98.486,-49.0483,5.2888,630.605,427.472,624.2717,430.6487,6.9638,水层
1236.0,9.288,48.7383,0.18,91.3071,100.9132,4.8593,4.9938,5.6335,5.2853,1.1305,15.4113,53.9519,0.1673,2.9209,0.0191,2.4875,6.2009,99.8409,-48.8897,5.6087,629.864,428.7053,624.2886,430.6725,7.1028,水层
1236.03125,9.3236,49.136,0.165,91.8292,100.6783,4.8767,5.0207,5.3827,5.0963,1.1305,15.7235,53.9519,0.1609,2.823,0.0176,2.5021,6.2345,100.0467,-48.8101,6.0398,629.5003,428.729,624.73,431.5354,7.1007,水层
1236.0625,9.3434,49.5337,0.1467,92.2907,100.2675,4.8409,5.0112,5.1902,4.932,1.1311,17.3813,53.9519,0.1545,2.7252,0.0161,2.5167,6.291,100.2522,-48.6522,6.6825,629.5408,429.5716,625.9598,431.9567,7.0985,水层
1236.09375,9.2884,51.1402,0.1329,92.8124,100.1515,4.7274,4.9655,4.9773,4.8519,1.1311,19.3544,53.9519,0.1496,2.6816,0.0154,2.5271,6.3249,100.4686,-48.5727,7.3179,630.3832,432.028,629.2041,433.1968,6.9136,水层
1236.125,9.1941,53.553,0.122,93.4944,101.5079,4.6418,4.8933,4.7645,4.6954,1.1311,23.0965,53.9604,0.1447,2.6741,0.0152,2.5376,6.3359,100.6921,-48.4141,7.9484,631.2153,433.2477,630.8279,434.8344,6.6067,水层
1236.15625,9.1116,55.6616,0.1259,93.7955,103.4534,4.5411,4.8134,4.67,4.594,1.1311,28.5852,53.9604,0.142,2.6854,0.0154,2.5418,6.1202,100.768,-48.2557,8.1315,632.8426,434.4674,633.6613,436.4685,6.3219,水层
1236.1875,8.9819,56.5517,0.1305,94.4375,105.1633,4.4671,4.7349,4.5113,4.4866,1.1317,34.5499,53.9604,0.1393,2.7718,0.0173,2.546,5.7946,100.2526,-48.1371,8.12,634.8809,438.1197,635.6826,436.8864,6.1249,水层
1236.21875,8.9426,57.4417,0.136,94.9589,106.9909,4.3942,4.6153,4.35,4.3499,1.1317,37.9153,53.9604,0.1413,2.8581,0.0192,2.5417,5.5164,99.7373,-47.9785,7.8166,637.7243,439.7335,639.7152,438.524,5.9279,水层
1236.25,8.8719,56.5395,0.1361,95.4406,108.1707,4.2833,4.5484,4.3184,4.2481,1.1324,39.8281,53.9684,0.1433,2.885,0.0201,2.5374,5.2611,99.5014,-47.8987,7.2473,638.1353,440.9532,640.9315,441.3643,6.0275,水层
1236.28125,8.7893,55.1888,0.1322,96.0426,109.2324,4.2134,4.4418,4.164,4.1112,1.1324,38.5439,53.9684,0.1471,2.8971,0.0208,2.529,5.0359,99.3355,-47.8977,6.6555,641.3762,445.8015,642.9595,442.584,6.2014,水层
1236.3125,8.7501,53.9182,0.1179,96.544,109.7057,4.1146,4.2905,4.0964,3.9931,1.1324,37.5737,53.9684,0.1509,2.9006,0.021,2.5206,4.7506,99.8072,-47.8571,6.24,643.0001,445.8015,646.9921,445.4311,6.4471,水层
1236.34375,8.8684,52.7681,0.0936,97.0055,109.8839,4.0475,4.167,4.0006,3.8715,1.133,36.1641,53.9684,0.157,2.8915,0.0204,2.5043,4.5722,101.2361,-47.8954,5.9817,645.83,448.2341,648.6025,446.2397,6.8008,水层
1236.375,8.9669,51.6179,0.0626,97.8882,110.0036,3.9815,4.0842,3.9142,3.7809,1.133,35.0616,53.9778,0.1632,2.8824,0.0198,2.488,4.4166,102.665,-47.8936,5.8283,647.8445,452.2839,651.4222,449.8886,7.1545,水层
1236.40625,9.0694,52.8126,0.0497,98.0888,110.0639,3.8952,3.9667,3.8296,3.6791,1.133,33.8077,53.9778,0.1707,2.97,0.0203,2.4668,4.2429,102.9543,-47.8927,5.951,653.0798,453.106,656.2498,450.7006,6.9935,水层
1236.4375,9.1877,54.0077,0.0429,98.9108,110.1244,3.8176,3.8666,3.7333,3.58,1.133,33.0772,53.9778,0.1782,3.0576,0.0209,2.4456,4.1359,103.2433,-48.0482,6.1407,654.6901,454.7198,660.663,453.123,6.8325,水层
1236.46875,9.2901,55.6519,0.0456,99.3122,110.4206,3.7281,3.7759,3.613,3.4836,1.1378,32.3036,53.9778,0.1866,3.022,0.0213,2.4212,3.995,102.8717,-48.0472,6.4309,657.5099,457.1524,664.2878,455.9666,6.5568,水层
1236.5,9.3769,57.5958,0.0539,99.9339,111.4825,3.6673,3.6406,3.5737,3.4332,1.1378,31.3189,53.9871,0.1951,2.9043,0.0217,2.3967,3.8942,102.0594,-48.1635,6.8347,661.9399,459.5884,667.5051,457.183,6.2045,水层
1236.53125,9.4794,59.1174,0.0637,100.4553,112.7801,3.5488,3.5878,3.4838,3.3652,1.1378,30.0341,53.9871,0.2038,2.8175,0.0219,2.3771,3.7411,101.3756,-48.2021,7.226,665.9556,461.2056,672.7302,460.8216,5.9226,水层
1236.5625,9.5346,58.948,0.0739,101.1372,113.9008,3.5037,3.5165,3.4024,3.3046,1.1425,28.0256,53.9871,0.2126,2.8548,0.021,2.3574,3.6667,101.2066,-48.2796,7.4538,669.5737,464.4332,674.3405,463.2474,5.9227,水层
1236.59375,9.5938,58.7787,0.0818,101.9594,114.5501,3.409,3.3967,3.3594,3.2332,1.1425,26.199,53.9871,0.2209,2.892,0.0201,2.3403,3.5677,101.0376,-48.3566,7.4756,672.3968,467.6675,678.3595,464.8612,5.9227,水层
1236.625,9.6057,56.4665,0.088,102.4004,115.1409,3.3413,3.311,3.3169,3.1807,1.1425,24.2251,53.9956,0.2292,2.8714,0.0193,2.3232,3.4714,101.2307,-48.5126,7.3601,676.4225,468.8838,681.1826,467.2903,6.2739,水层
1236.65625,9.5509,53.618,0.085,103.0419,114.907,3.2629,3.2511,3.275,3.1291,1.1431,22.1162,53.9956,0.2368,2.8363,0.0186,2.3098,3.3777,101.5145,-48.747,6.928,680.044,471.313,685.2049,470.117,6.7128,水层
1236.6875,9.5313,50.6085,0.079,103.6632,114.084,3.1575,3.1575,3.2218,3.0671,1.1431,21.2475,53.9956,0.2444,2.7963,0.0177,2.2965,3.2865,101.884,-48.903,6.4983,682.4561,473.7455,687.617,474.5643,7.1821,水层
1236.71875,9.4842,47.3575,0.0683,104.3649,112.9668,3.0835,3.0891,3.1637,3.0118,1.1431,19.7905,53.9956,0.2507,2.7491,0.0165,2.2869,3.2211,102.3825,-49.1765,6.0723,686.0843,476.9798,690.4434,476.1848,7.6968,水层
1236.75,9.4371,44.1064,0.0568,104.9465,112.0851,2.9893,2.9948,3.1067,2.9306,1.1438,19.1871,54.0033,0.257,2.7019,0.0154,2.2773,3.1628,102.881,-49.411,6.0066,688.9141,478.1995,692.8723,477.802,8.2115,水层
1236.78125,9.4057,42.9943,0.0462,105.5082,111.0854,2.8875,2.9246,3.023,2.883,1.1438,18.2664,54.0033,0.2624,2.7263,0.0125,2.2694,3.1112,103.8231,-49.5666,6.1115,690.1269,481.4338,692.9162,481.0363,8.5102,水层
1236.8125,9.3429,41.8826,0.0404,105.9497,109.5561,2.8508,2.8508,2.9255,2.8105,1.1438,17.2322,54.0033,0.2678,2.7508,0.0096,2.2614,3.0716,104.7653,-49.7614,6.5392,691.7675,482.6535,693.3508,484.2706,8.8089,水层
1236.84375,9.2487,44.3262,0.0425,106.5116,108.203,2.7738,2.7789,2.8675,2.7348,1.1438,16.6461,54.0033,0.2708,2.789,0.0111,2.2564,3.027,105.834,-49.9175,6.8384,693.4014,485.8946,690.6155,485.4903,8.6205,水层
1236.875,9.2173,49.1417,0.0499,107.1537,108.2049,2.7137,2.7087,2.77,2.6708,1.1445,16.0215,54.0109,0.2738,2.8365,0.0157,2.2515,2.9613,106.987,-50.1128,7.052,694.2369,487.5117,686.6741,486.7065,8.1072,水层
1236.90625,9.1819,53.4379,0.0594,107.4748,109.4434,2.65,2.6549,2.7151,2.5942,1.1445,15.1305,54.0109,0.2757,2.8652,0.0194,2.2486,2.8866,107.8661,-50.3469,7.1525,694.301,489.5535,679.9806,488.7415,7.6283,水层
1236.9375,9.0838,55.6549,0.0668,107.9368,110.3285,2.5974,2.6021,2.618,2.5381,1.1445,15.0436,54.0109,0.2777,2.8188,0.0201,2.2458,2.8036,107.6486,-50.5422,7.235,694.3145,490.3689,676.8275,489.1797,7.2871,水层
1236.96875,9.0602,57.872,0.0713,108.3385,111.1547,2.5596,2.5596,2.5662,2.4563,1.1451,14.8492,54.0109,0.2789,2.7723,0.0208,2.2444,2.7032,107.4311,-50.7767,7.2906,691.1716,492.4073,673.6812,488.8331,6.9459,水层
1237.0,9.0171,59.4837,0.0709,108.7402,112.2166,2.5687,2.5087,2.5107,2.4297,1.1451,14.7929,54.0173,0.2801,2.7286,0.0212,2.2429,2.6017,106.4668,-51.2853,7.4899,684.8553,492.4445,669.3558,487.2701,6.1342,水层
1237.03125,8.966,60.9439,0.0682,109.1019,112.4536,2.5779,2.4678,2.488,2.3902,1.1451,14.5751,54.0173,0.2798,2.6856,0.0215,2.2457,2.5268,105.3156,-51.4023,7.7639,679.361,490.9019,665.812,480.1591,6.1342,水层
1237.0625,8.9386,63.5924,0.0613,109.1639,112.1023,2.6108,2.4231,2.5339,2.3386,1.1458,14.413,54.0173,0.2794,2.6632,0.0217,2.2485,2.4363,103.3765,-51.7151,7.8913,678.182,486.5633,660.3077,472.27,5.9019,水层
1237.09375,8.9269,63.5922,0.0526,108.7064,111.4558,2.6392,2.3966,2.6813,2.5432,1.1458,14.2258,54.0237,0.2788,2.6716,0.0215,2.2514,2.3792,100.2549,-51.9102,7.9547,673.0786,481.8406,657.1614,469.1204,5.6377,水层
1237.125,8.8721,61.2913,0.0428,107.7496,109.0428,2.6826,2.3877,2.9481,2.827,1.1458,14.0939,54.0237,0.2782,2.6801,0.0214,2.2543,2.3107,97.1332,-52.0271,7.5696,671.9063,479.0886,654.0185,464.3944,5.4134,水层
1237.15625,8.8525,57.104,0.0471,105.2339,106.0405,2.7267,2.4669,3.2949,3.1539,1.1464,13.9368,54.0237,0.2771,2.9604,0.0189,2.2573,2.2443,92.2494,-52.2221,7.5696,666.4087,473.1803,649.6966,460.8508,5.2212,水层
1237.1875,8.8093,48.5109,0.0505,101.9191,102.391,2.807,2.5769,4.0048,3.5573,1.1464,13.8581,54.0309,0.276,3.2408,0.0165,2.2604,2.2358,87.3652,-52.4172,6.4432,664.438,470.0375,647.3386,455.34,5.3991,水层
1237.21875,8.774,43.3622,0.0527,99.1035,99.6245,2.9108,2.7312,5.303,4.1612,1.1464,13.7292,54.0309,0.2748,3.5791,0.0148,2.262,2.2399,84.4148,-52.6512,5.6291,661.6927,466.8914,643.421,451.4023,5.7119,水层
1237.25,8.727,40.355,0.0529,96.568,97.0347,3.0294,2.8894,6.2488,4.8766,1.1469,13.6762,54.0309,0.2736,3.6508,0.0137,2.2637,2.2725,82.7543,-52.7678,5.2744,657.7581,459.8007,641.0629,445.1032,5.9238,水层
1237.28125,8.6839,38.0194,0.0525,94.4519,94.7394,3.1415,3.0736,7.0738,5.9273,1.1469,13.5733,54.0373,0.2723,3.6788,0.0126,2.2647,2.3523,81.5356,-52.8061,5.1457,654.2245,455.8528,637.5259,442.7352,6.0989,水层
1237.3125,8.6643,38.3729,0.0509,92.1965,92.3266,3.3054,3.2754,7.8059,6.7712,1.1476,13.4963,54.0373,0.271,3.3945,0.0119,2.2656,2.6813,82.0861,-52.7657,5.4615,650.2967,450.3387,633.9957,439.2018,6.1266,水层
1237.34375,8.6329,38.7265,0.0497,90.6197,90.7382,3.4652,3.4842,8.4737,7.9353,1.1476,13.4192,54.0373,0.2698,2.9765,0.0112,2.2652,3.3597,82.6366,-52.6072,5.7973,646.7665,446.4009,629.6738,434.8699,6.1542,水层
1237.375,8.6174,39.8778,0.0488,89.3628,89.3263,3.5869,3.7538,9.0984,8.4586,1.1476,13.3435,54.0441,0.2685,2.8051,0.0109,2.2648,4.2174,83.7599,-52.4882,6.1464,642.832,438.5085,626.9217,431.3229,6.1502,水层
1237.40625,8.6175,41.2289,0.0539,87.7268,87.9144,3.7467,4.0295,9.6102,8.773,1.1481,13.2921,54.0441,0.2673,2.6953,0.0106,2.2644,5.8193,85.0266,-52.2509,6.3797,641.2656,436.1473,623.3881,426.6004,6.1384,水层
1237.4375,8.6177,43.4507,0.0615,86.9095,86.3848,3.9494,4.2942,9.536,8.7733,1.1481,13.3381,54.0441,0.2662,2.6254,0.0118,2.2641,6.8542,86.6029,-52.1719,6.4643,636.5428,431.0205,620.636,422.6593,6.0409,水层
1237.46875,8.6217,46.9799,0.0727,86.7716,90.156,4.1479,4.6264,9.466,8.6782,1.1481,13.285,54.0509,0.2651,2.6152,0.0151,2.2638,8.2064,88.6438,-51.856,6.3257,632.6118,425.1122,616.7049,419.5201,5.815,水层
1237.5,8.6258,50.509,0.0804,87.3738,92.808,4.4043,4.9212,9.2239,8.4599,1.1487,13.5297,54.0509,0.264,2.605,0.0184,2.2635,9.0365,90.6847,-51.6979,6.2063,627.505,423.5426,612.7738,415.9867,5.589,水层
1237.53125,8.6378,51.974,0.0854,87.9958,95.3421,4.685,5.1875,8.9556,8.232,1.1487,13.7287,54.0509,0.2621,2.5411,0.0198,2.264,9.7712,90.2628,-51.5006,6.1131,625.5412,419.2278,609.6343,414.4374,5.3419,水层
1237.5625,8.6419,53.4386,0.0831,88.3372,97.4052,5.0291,5.498,8.6946,7.8944,1.1487,13.7539,54.0581,0.2602,2.4771,0.0211,2.2646,10.2437,89.8404,-51.2636,6.1053,622.3983,417.6582,605.6999,413.6967,5.0949,水层
1237.59375,8.6657,53.1961,0.0763,88.8193,98.8204,5.3108,5.7745,8.4879,7.752,1.1453,13.8044,54.0581,0.258,2.5007,0.0209,2.2655,10.5647,90.0339,-51.1055,6.1059,619.2589,416.5132,602.163,413.3298,5.1629,水层
1237.625,8.6736,51.8147,0.0663,89.1809,100.118,5.753,6.098,8.3009,7.5707,1.1453,13.7295,54.0581,0.2557,2.5827,0.0196,2.2664,10.2609,90.6381,-50.9474,6.1121,616.5169,416.1836,599.0236,414.5732,5.4412,水层
1237.65625,8.7329,50.1121,0.0653,89.663,100.8262,6.1756,6.335,8.1334,7.2602,1.1453,13.6548,54.0581,0.2529,2.6513,0.0183,2.268,9.8394,91.1424,-50.7891,5.9002,613.7784,416.204,596.6859,415.409,5.7506,水层
1237.6875,8.7487,47.1238,0.0688,89.9443,101.5937,6.6052,6.5812,7.9688,7.1945,1.1458,13.6055,54.0645,0.25,2.6663,0.0169,2.2695,9.5044,91.2467,-50.6306,5.6077,611.033,416.649,595.9416,416.2719,6.184,水层
1237.71875,8.804,44.1354,0.0788,90.3664,101.5366,6.887,6.7751,7.8655,7.0777,1.1458,13.5316,54.0645,0.246,2.6812,0.0155,2.2714,9.1308,91.3509,-50.5511,5.1939,607.5029,416.6762,595.9788,416.6931,6.6174,水层
1237.75,8.8159,43.1799,0.0956,90.5674,101.067,7.1677,6.899,7.7347,6.9503,1.1463,13.5317,54.0645,0.242,2.6938,0.0159,2.2732,8.8359,91.6704,-50.3528,4.9034,604.7643,416.7271,596.4067,417.9298,6.7981,水层
1237.78125,8.8318,42.7331,0.1147,90.4701,100.1859,7.3922,6.9487,7.6341,6.8999,1.1463,13.9832,54.0717,0.2379,2.7057,0.0167,2.275,8.504,92.0437,-50.313,4.6572,602.4199,416.7814,597.6465,418.3544,6.9154,水层
1237.8125,8.8438,42.4251,0.1471,90.2322,99.5394,7.5549,6.9481,7.5485,6.8252,1.1429,14.1115,54.0717,0.2338,2.6664,0.0173,2.2768,8.2594,92.2619,-50.2334,4.4652,601.2646,416.8052,599.2703,419.5979,6.9897,水层
1237.84375,8.8438,42.3256,0.1499,89.995,98.7164,7.5406,6.9477,7.4641,6.7635,1.1429,14.2929,54.0717,0.2303,2.5501,0.0176,2.2778,8.0218,92.2473,-50.1534,4.3023,600.5135,417.257,601.7026,420.42,6.9992,水层
1237.875,8.8559,42.2261,0.1582,89.9175,97.8938,7.4989,6.9219,7.4072,6.7024,1.1429,14.4767,54.0794,0.2268,2.4338,0.0178,2.2789,7.8337,92.2327,-50.0739,4.1589,602.1577,417.2876,604.9401,421.6702,7.0086,水层
1237.90625,8.8639,44.001,0.1636,89.899,97.3066,7.4575,6.9215,7.378,6.6782,1.1434,14.7701,54.0794,0.224,2.5265,0.0182,2.278,7.6918,93.3698,-50.0335,4.4451,603.3839,418.1437,606.5605,423.3247,6.9376,水层
1237.9375,8.8718,45.7762,0.1636,89.8613,97.0137,7.4027,6.8582,7.3486,6.6663,1.1434,15.0695,54.0794,0.2211,2.6192,0.0186,2.2772,7.5388,94.5071,-49.9536,4.6495,605.028,419.3939,608.9962,424.1503,6.8665,水层
1237.96875,8.8759,46.8534,0.1624,89.8833,96.8388,7.362,6.7956,7.347,6.6666,1.1434,15.3749,54.0794,0.2186,2.7153,0.0192,2.2752,7.4158,95.4223,-49.9131,4.7314,605.4458,419.3939,611.0209,424.9758,6.8401,水层
1238.0,8.8721,47.4651,0.1608,89.9255,97.1351,7.2156,6.7458,7.3851,6.6427,1.1401,15.6294,54.0866,0.2162,2.8137,0.02,2.2731,7.2948,96.1894,-49.8724,4.6782,608.3026,419.8457,613.4565,425.4005,6.8436,水层
1238.03125,8.8723,48.2889,0.1584,89.9474,98.0201,7.0464,6.6599,7.4234,6.6429,1.1401,15.9171,54.0866,0.2178,2.8821,0.0207,2.2719,7.1627,96.7672,-49.8319,4.648,608.717,420.6848,614.6727,426.2532,6.7944,水层
1238.0625,8.8724,49.9622,0.157,89.99,99.5534,6.8811,6.5155,7.4623,6.631,1.1401,16.034,54.0866,0.2194,2.8304,0.0215,2.2707,7.0457,96.5867,-49.8308,4.8451,609.9433,421.524,616.3032,427.0821,6.5346,水层
1238.09375,8.8726,51.6355,0.1526,90.0921,100.7325,6.6468,6.4444,7.5149,6.6313,1.1367,15.5452,54.0947,0.2214,2.7787,0.0223,2.272,6.9815,96.4063,-49.8298,5.244,612.379,422.7572,617.9439,427.911,6.2748,水层
1238.125,8.8491,54.3775,0.1462,90.1738,102.3832,6.3969,6.2703,7.331,6.5834,1.1367,13.5104,54.0947,0.2234,2.7125,0.0221,2.2733,6.9682,96.018,-49.8283,5.7775,614.4104,425.594,619.5778,429.1646,5.8361,水层
1238.15625,8.8099,59.3284,0.1244,90.3163,104.8587,6.2243,6.1345,7.2383,6.512,1.1367,11.8495,54.0947,0.226,2.6427,0.0216,2.2783,6.9424,95.5777,-49.8665,6.6219,615.6333,426.4093,620.0057,430.408,5.3526,水层
1238.1875,8.7707,60.565,0.0999,90.458,106.9219,6.0674,5.9688,7.0049,6.302,1.1334,10.5454,54.0947,0.2287,2.8848,0.0216,2.2834,6.9292,95.5976,-49.826,7.4851,618.0622,428.8384,621.6464,430.8293,4.9544,水层
1266.8125,9.2126,60.4467,0.1435,91.8874,107.2184,4.6461,4.5046,4.8286,4.6218,1.0931,5.7998,54.9829,0.278,2.8037,0.0215,2.2709,6.1937,108.6504,-48.1811,6.4407,626.6478,429.1561,625.0619,432.7287,7.2045,水层
1266.84375,9.2127,62.7663,0.1185,92.5885,108.9857,4.5537,4.407,4.5633,4.4972,1.0931,6.4704,54.9829,0.2744,2.8466,0.0227,2.2737,6.2839,110.0787,-48.1811,6.6641,628.2811,429.9949,626.2944,434.3859,7.0216,水层
1266.875,9.2089,65.5024,0.0948,93.3898,110.5171,4.4794,4.3272,4.376,4.3284,1.0939,8.2312,54.991,0.2707,2.8388,0.0242,2.2765,6.081,110.9715,-48.0226,6.9831,629.9211,430.8439,628.3318,434.8002,6.7512,水层
1266.90625,9.1894,67.4058,0.0734,94.291,112.4608,4.3583,4.2256,4.2348,4.1281,1.0939,10.1702,54.991,0.2684,2.8184,0.0251,2.2811,5.7366,111.2111,-47.9035,7.3818,630.7429,431.6657,629.955,437.6461,6.5125,水层
