Depth,AC,CAL,CALI,GR,HAC,LLD,LLS,MINV,MNOR,MSFL,NPHI,PD,RHOB,RILD,RILM,RSFL,SP,result
864.59375,338.409,8.8607,8.8848,105.0358,342.0113,6.3368,5.9527,2.7878,3.3864,6.4546,0.31,194.2732,2.0992,3.0652,2.9492,5.735,65.0242,水层
864.625,335.8879,8.8185,8.8222,105.0336,343.2765,6.395,6.0186,2.7878,3.3864,6.4186,0.3091,192.6575,2.0932,3.0765,2.9546,5.7455,65.1045,水层
864.65625,333.6178,8.7636,8.7429,104.9051,343.5304,6.4418,6.2433,2.8075,3.3462,6.5493,0.3081,191.9505,2.1033,3.1105,2.9546,5.7139,65.1028,水层
864.6875,332.3571,8.7256,8.7012,104.8403,342.3967,6.5128,6.3007,2.8272,3.3259,6.732,0.3054,191.1931,2.1101,3.1507,2.9655,5.6513,65.1414,水层
864.71875,329.2037,8.6749,8.6595,104.5847,340.0006,6.5966,6.4172,2.8272,3.3259,7.0222,0.3047,190.4863,2.1193,3.1973,2.9709,5.4977,65.1805,水层
864.75,325.9242,8.6536,8.6011,104.5206,335.7116,6.6448,6.5718,2.827,3.3256,7.3655,0.3039,188.8707,2.1263,3.2685,2.9709,5.3385,65.1356,水层
864.78125,320.8786,8.6112,8.5802,104.0772,327.8876,6.718,6.6566,2.8268,3.3651,7.7116,0.3031,187.9619,2.138,3.2685,3.0038,5.0802,65.0912,水层
864.8125,319.2388,8.59,8.551,103.5704,318.2972,6.7548,6.7922,2.8265,3.3651,8.1184,0.3019,186.2452,2.1514,3.3352,3.0148,4.9786,64.9616,水层
864.84375,315.7068,8.5686,8.5302,103.38,305.2984,6.6435,6.8797,2.8263,3.4048,8.391,0.3014,185.4374,2.1662,3.3721,3.0538,4.7727,64.7915,水层
864.875,311.165,8.56,8.5177,102.9988,298.8628,6.534,7.0322,2.8261,3.4245,8.1472,0.3009,183.8722,2.1844,3.4346,3.1046,4.5669,64.5347,水层
864.90625,308.2642,8.5555,8.5094,102.8721,290.9133,6.2742,7.0322,2.8458,3.4842,7.7949,0.3009,183.115,2.1991,3.4982,3.1622,4.362,64.3643,水层
864.9375,306.4993,8.5761,8.5094,102.113,284.8568,6.1483,6.6664,2.9453,3.5636,7.3896,0.3009,181.8023,2.2109,3.5959,3.2684,4.0904,64.1517,水层
864.96875,309.5317,8.5885,8.5095,101.8596,278.8,5.9916,6.3431,3.1445,3.5636,6.8147,0.3009,180.4896,2.2217,3.6357,3.2985,3.9939,63.9811,水层
865.0,315.719,8.6217,8.5095,101.3529,268.4515,5.7643,5.9254,3.1445,3.6432,6.273,0.3013,179.2779,2.2349,3.7031,3.3658,3.8217,63.8105,水层
865.03125,322.1587,8.6383,8.5179,100.9098,259.618,5.525,5.5047,3.3038,3.7825,5.8278,0.302,178.1167,2.2393,3.7648,3.4408,3.6636,63.639,水层
865.0625,329.3561,8.6842,8.5305,100.6564,252.1731,5.3744,5.1899,3.4829,3.8819,5.335,0.3034,177.1069,2.2464,3.7925,3.5174,3.4419,63.5523,水层
865.09375,334.1545,8.7342,8.5472,100.4019,243.8446,5.1231,4.8481,3.4829,3.8819,4.8571,0.3046,176.1981,2.2447,3.8415,3.6156,3.2276,63.4655,水层
865.125,340.7208,8.7759,8.6098,100.3364,235.7689,4.9197,4.3975,3.5426,3.9615,4.0633,0.3058,175.2891,2.2375,3.8769,3.649,3.163,63.4628,水层
865.15625,347.5395,8.8512,8.6892,101.2155,228.955,4.6896,4.262,3.3427,3.9612,3.3743,0.3086,174.6829,2.2245,3.8983,3.7098,3.0602,63.4601,水层
865.1875,354.4837,8.8929,8.7435,101.7809,224.1604,4.5283,3.9959,3.2229,3.9211,3.072,0.3097,174.3293,2.2207,3.927,3.7785,2.9552,63.6242,水层
878.40625,322.9056,8.1041,8.1267,84.2645,328.0108,6.4597,5.4442,2.9288,3.3279,6.927,0.3084,223.0611,2.1872,5.6214,5.5905,5.9619,54.7661,水层
878.4375,322.6555,8.104,8.1226,83.8853,326.2457,6.7627,5.6893,2.9485,3.4075,7.2259,0.3084,221.6984,2.1818,5.7256,5.7151,6.1736,54.7212,水层
878.46875,324.5517,8.1078,8.1226,83.126,323.7239,6.8753,5.8911,3.0678,3.4671,7.6072,0.3097,218.7717,2.1765,5.821,5.8424,6.3228,54.6346,水层
878.5,325.3109,8.1076,8.1144,82.9364,322.5895,7.08,6.089,3.0678,3.5268,7.8917,0.3111,214.1295,2.1739,5.9617,5.9727,6.4518,54.5895,水层
878.53125,327.8394,8.0988,8.102,82.5564,323.2232,7.264,6.2819,3.1275,3.6064,8.0968,0.3124,210.1433,2.1687,6.0056,6.0722,6.5956,54.5866,水层
878.5625,329.2301,8.09,8.102,81.9871,327.5168,7.3443,6.4336,3.1872,3.7256,8.0962,0.3151,204.8958,2.1631,6.0833,6.1621,6.7549,54.7086,水层
878.59375,331.1256,8.0772,8.0938,81.4805,330.2954,7.4801,6.6131,3.2468,3.7256,8.0808,0.3151,202.5241,2.1553,6.0277,6.2648,6.7549,54.8741,水层
878.625,333.0207,8.0727,8.0938,81.2272,336.8621,7.5905,6.7975,3.3863,3.8053,8.0505,0.3164,199.0423,2.1529,5.8853,6.3342,6.8297,55.0815,水层
878.65625,337.19,8.0767,8.094,80.7838,343.177,7.7024,7.0126,3.4658,3.8449,8.0648,0.3164,196.1155,2.1434,5.6625,6.3926,6.8548,55.4975,水层
878.6875,337.19,8.0889,8.094,80.5294,343.177,7.8304,7.1161,3.5255,3.9046,8.1237,0.3177,192.9871,2.141,5.3391,6.4161,6.8927,55.8304,水层
878.71875,339.3383,8.1013,8.0982,80.275,345.956,7.9896,7.2078,3.5252,3.9441,8.2433,0.3189,190.1612,2.136,4.9699,6.4279,6.9308,56.2886,水层
878.75,341.7387,8.1344,8.1109,80.0839,349.4934,8.0482,7.2339,3.4652,3.9441,8.319,0.3208,187.0325,2.1294,4.6689,6.0164,6.9562,56.7474,水层
878.78125,344.1391,8.1427,8.1109,79.9562,351.5151,8.1517,7.1936,3.385,3.9439,8.4107,0.3208,186.3764,2.121,4.2434,5.6937,6.9562,57.3735,水层
878.8125,348.6874,8.1675,8.1193,79.7651,352.2735,8.1813,7.0746,3.3449,3.9436,8.5034,0.3217,184.7614,2.1174,3.9354,5.118,6.969,57.8754,水层
878.84375,348.6874,8.1924,8.1528,79.6366,350.2563,8.1503,7.0353,3.3247,3.9234,8.6446,0.3234,183.3985,2.1103,3.7312,4.5837,6.9307,58.7533,水层
878.875,350.7092,8.2424,8.1696,79.5714,344.4575,8.1051,7.0092,3.3444,3.9429,8.756,0.3241,182.7423,2.1083,3.4413,4.2199,6.8421,59.7571,水层
878.90625,352.6043,8.2673,8.203,79.5696,344.4575,8.0302,6.8806,3.3639,3.9429,8.8688,0.3252,181.9345,2.1049,3.1857,3.8073,6.7795,60.4683,水层
878.9375,354.4998,8.3215,8.2239,79.5671,344.4575,7.9856,6.8173,3.3639,3.9626,8.983,0.3259,181.379,2.1019,2.9599,3.4287,6.7052,61.5976,水层
878.96875,358.4167,8.3423,8.2741,79.6282,343.0713,7.8826,6.7421,3.3639,3.9424,9.1154,0.3254,180.9245,2.0987,2.827,3.1334,6.6073,62.2666,水层
879.0,359.4276,8.3923,8.3325,79.8149,342.0642,7.8244,6.6923,3.4035,3.9222,9.216,0.3235,180.1667,2.0953,2.6412,2.8063,6.3573,62.8937,水层
879.03125,360.9436,8.4131,8.3618,80.1276,341.562,7.7809,6.6306,3.4232,3.9222,9.3347,0.3226,180.1667,2.0935,2.454,2.5836,6.3573,63.9809,水层
879.0625,362.8395,8.4631,8.4161,80.6288,342.9518,7.7234,6.5212,3.4629,3.8817,9.1472,0.3202,179.8635,2.0915,2.2843,2.4271,6.2301,64.4823,水层
879.09375,364.6088,8.4923,8.4746,81.0673,346.6166,7.6238,6.2846,3.5421,3.8817,8.7192,0.3171,179.7118,2.0915,2.1897,2.2468,6.0942,65.025,水层
879.125,365.2422,8.5507,8.554,81.4426,347.881,7.5675,6.2846,3.5421,3.8615,8.4504,0.3171,179.3579,2.0931,2.0533,2.0799,6.0942,65.5254,水层
879.15625,363.7306,8.6049,8.5749,81.6923,349.0184,7.4564,6.2037,3.5421,3.8813,8.1296,0.3154,179.1053,2.0981,1.9647,1.9503,5.9723,65.858,水层
879.1875,361.4602,8.6382,8.6125,81.8786,349.9034,7.3062,6.1353,3.5817,3.921,7.821,0.3137,178.7012,2.0993,1.873,1.8525,5.7252,66.0647,水层
879.21875,355.6577,8.6799,8.6334,82.0027,351.0424,7.3062,6.0787,3.6014,3.9805,7.6219,0.3122,178.499,2.1049,1.7824,1.7726,5.7252,66.1879,水层
879.25,353.1345,8.7132,8.6418,82.1883,351.1704,7.2119,5.9892,3.6211,3.9805,7.3055,0.3095,178.0948,2.1063,1.7307,1.6837,5.6209,66.1847,水层
879.28125,347.9623,8.6961,8.6461,82.1876,349.2806,7.1587,5.9892,3.6408,4.06,7.1194,0.3095,177.6907,2.1103,1.6744,1.6775,5.6209,66.2655,水层
879.3125,343.5481,8.6664,8.6211,82.3725,348.021,7.1059,5.945,3.6408,4.0797,6.9124,0.3082,177.2866,2.1153,1.6349,1.6349,5.5186,66.2621,水层
879.34375,341.9088,8.6326,8.5878,82.371,346.2563,7.0013,5.8683,3.6602,4.1193,6.8235,0.3067,176.8826,2.1214,1.611,1.5904,5.4381,66.2597,水层
879.375,339.8924,8.5945,8.5587,82.4955,344.4922,6.9368,5.782,3.6602,4.1193,6.7731,0.3051,177.2856,2.1308,1.6169,1.5933,5.3293,66.2143,水层
879.40625,338.7584,8.5606,8.5005,82.8078,344.4922,6.8347,5.7499,3.6401,4.1191,6.8728,0.3036,179.1013,2.1344,1.6621,1.6199,5.3293,66.1697,水层
879.4375,338.255,8.5184,8.4755,83.1193,342.9803,6.7716,5.7075,3.6399,4.1187,6.9742,0.3013,180.816,2.1414,1.6836,1.659,5.3293,66.1668,水层
879.46875,338.1318,8.4845,8.4589,83.3694,340.2087,6.7716,5.6338,3.6197,4.0786,7.1031,0.3013,181.7742,2.1466,1.7179,1.696,5.2805,65.9948,水层
879.5,338.2596,8.4548,8.4215,83.4938,340.2087,6.6968,5.6026,3.5595,4.0584,7.208,0.3004,182.6819,2.1538,1.802,1.7627,5.2418,65.9514,水层
879.53125,338.3892,8.4378,8.4215,84.0554,339.4537,6.6594,5.561,3.5394,4.0183,7.3818,0.2995,185.3549,2.1596,1.8523,1.8119,5.213,65.7358,水层
879.5625,338.2652,8.4249,8.4132,84.0554,338.9503,6.61,5.5404,3.4993,3.9782,7.5598,0.2986,185.3549,2.1608,1.9394,1.8388,5.1558,65.6923,水层
879.59375,337.7642,8.4246,8.4258,84.1795,338.7027,6.5975,5.5094,3.4592,3.9381,7.6997,0.2973,187.1705,2.1628,2.0268,1.9287,5.1464,65.5648,水层
879.625,337.7642,8.4452,8.4718,84.4277,338.7027,6.5487,5.4889,3.3989,3.8578,7.8709,0.2969,187.9269,2.1667,2.1417,2.0009,5.1275,65.392,水层
879.65625,337.1353,8.4869,8.5303,84.4274,338.7046,6.5481,5.4582,3.3988,3.8578,8.1349,0.2958,189.0363,2.1699,2.2672,2.0796,5.1181,65.3484,水层
879.6875,336.3803,8.5789,8.6138,84.4878,337.8245,6.5353,5.4377,3.3787,3.8377,8.0898,0.2947,189.8431,2.1735,2.4222,2.2137,5.1274,65.2613,水层
879.71875,335.4995,8.7002,8.6723,84.4226,336.3125,6.5353,5.4175,3.3584,3.8175,7.7685,0.2947,191.1037,2.1773,2.6117,2.3781,5.2804,65.0888,水层
879.75,333.3591,8.7336,8.7349,84.3575,335.4301,6.5347,5.4069,3.3582,3.7571,7.4461,0.2941,191.8601,2.1839,2.6995,2.458,5.3197,65.0032,水层
879.78125,333.3591,8.8423,8.7892,84.292,333.0342,6.5578,5.4067,3.4179,3.7571,7.19,0.2937,192.9189,2.1867,2.842,2.631,5.3593,64.8744,水层
879.8125,332.1003,8.8799,8.8602,84.1635,329.8815,6.5578,5.3964,3.4975,3.7569,6.9553,0.2937,193.3221,2.1947,2.9376,2.7597,5.3993,64.7876,水层
879.84375,330.7157,8.9468,8.8769,84.162,328.1163,6.5815,5.4459,3.5372,3.7767,6.7038,0.2936,193.6747,2.2003,3.087,2.8735,5.4295,64.6593,水层
879.875,330.7157,9.0009,8.9229,84.0969,324.9639,6.5932,5.5465,3.537,3.8161,6.4611,0.2935,193.8255,2.2059,3.1967,3.0308,5.4398,64.4041,水层
879.90625,329.5832,9.0259,8.9522,84.1577,323.8295,6.6049,5.618,3.5565,3.8161,6.3664,0.2936,193.7747,2.2134,3.2799,3.1269,5.4703,64.2336,水层
879.9375,329.5832,9.0592,8.9857,84.3436,322.4434,6.6285,5.7746,3.5565,3.8158,6.2845,0.2942,193.4206,2.2156,3.3469,3.2025,5.5009,64.105,水层
879.96875,329.4134,9.0127,8.9857,84.4044,325.7283,6.6403,5.9575,3.5362,3.8356,6.3186,0.2947,193.269,2.2236,3.4027,3.2439,5.5113,63.7225,水层
880.0,328.782,8.9537,8.9691,84.5915,321.4368,6.6521,6.0566,3.4762,3.7953,6.4234,0.2936,192.7004,2.2183,3.4594,3.298,5.5117,63.6373,水层
880.03125,328.2833,8.8988,8.9233,84.8411,326.6211,6.6639,6.2141,3.3961,3.7553,6.4706,0.2953,192.3963,2.2273,3.4849,3.3407,5.512,63.4649,水层
880.0625,328.2849,8.8187,8.7942,85.5309,329.9085,6.6757,6.3524,3.3161,3.7552,6.5782,0.2961,192.2442,2.2308,3.5041,3.3901,5.4922,63.3785,水层
880.09375,328.4133,8.7806,8.7942,86.0331,334.5859,6.6752,6.5295,3.2759,3.675,6.6875,0.2968,192.092,2.2344,3.5559,3.4151,5.4723,63.3329,水层
880.125,328.796,8.7595,8.715,86.7224,338.3799,6.6257,6.6502,3.2358,3.6349,6.8615,0.2979,191.5863,2.2322,3.5625,3.4403,5.4126,63.3317,水层
880.15625,329.177,8.7129,8.6526,87.4125,339.265,6.5646,6.4926,3.1954,3.6148,7.014,0.2993,191.2827,2.2219,3.5756,3.4592,5.3143,63.2851,水层
880.1875,329.305,8.679,8.6151,87.7259,340.404,6.4922,6.3504,3.1954,3.5746,7.2361,0.2998,190.9287,2.2103,3.5953,3.415,5.1133,63.3256,水层
880.21875,329.8144,8.6537,8.5943,88.9178,342.3014,6.3852,6.0646,3.1952,3.5743,7.4244,0.3022,190.322,2.1917,3.6085,3.3221,4.8125,63.3647,水层
880.25,329.9416,8.6534,8.6111,88.9178,344.0724,6.1882,5.9102,3.235,3.5542,7.6594,0.3035,189.766,2.1776,3.6218,3.2556,4.5966,63.528,水层
880.28125,330.1975,8.6992,8.6445,89.6709,341.6746,5.8985,5.5515,3.2347,3.534,7.7726,0.3054,189.0584,2.164,3.6284,3.2081,4.4065,63.5265,水层
880.3125,330.7053,8.7492,8.6988,90.9258,333.8466,5.7802,5.3309,3.2343,3.5339,7.9454,0.3061,188.2499,2.1526,3.6151,3.1671,4.2477,63.6075,水层
880.34375,331.3394,8.8118,8.7406,90.9258,331.5739,5.5506,5.0536,3.2343,3.5736,8.0626,0.3076,187.0875,2.1329,3.6084,3.1323,4.1248,63.8132,水层
880.375,332.6056,8.8494,8.795,91.8047,327.4075,5.3894,4.9158,3.234,3.6731,7.8861,0.3101,186.4811,2.1185,3.615,3.138,4.0055,63.9779,水层
880.40625,334.3766,8.912,8.82,92.1811,324.253,5.0716,4.7292,3.2537,3.7726,7.4347,0.3109,185.5209,2.1018,3.6283,3.1554,3.8611,64.1431,水层
880.4375,337.6645,8.9579,8.8702,92.8711,322.9909,4.9061,4.6172,3.2536,3.912,7.0094,0.3127,185.2681,2.081,3.6283,3.2257,3.722,64.3083,水层
880.46875,339.182,8.9912,8.9078,93.373,321.0988,4.651,4.4913,3.4529,3.9518,6.2998,0.3148,184.3079,2.0503,3.6083,3.2855,3.5747,64.5562,水层
880.5,341.7111,9.0286,8.9204,93.8745,319.8372,4.491,4.3687,3.6323,4.0513,5.0057,0.3157,183.6508,2.029,3.5818,3.3464,3.4395,64.6387,水层
880.53125,343.6081,9.0576,8.9581,94.5016,318.3236,4.2968,4.2653,3.8317,4.0911,3.941,0.3168,182.9431,2.001,3.5556,3.3773,3.3339,64.8037,水层
880.5625,345.6322,9.0658,8.9623,94.9405,319.7157,4.1034,4.1033,3.9711,4.1108,3.5161,0.32,183.397,1.9927,3.4972,3.421,3.2197,64.9259,水层
880.59375,347.5304,9.0698,8.9707,95.2532,325.7831,3.9187,4.0135,3.5914,3.9509,3.046,0.32,185.3658,1.9821,3.4844,3.4146,3.1555,64.923,水层
881.21875,321.4309,8.2832,8.284,88.2807,343.898,5.3985,4.5415,2.5895,3.0082,5.2613,0.3261,232.7715,2.189,4.3754,4.3915,4.7111,57.8966,水层
881.25,320.9268,8.2831,8.2633,87.8385,338.4684,5.5389,4.6766,2.7886,3.0082,5.7888,0.3261,229.2359,2.1932,4.4374,4.2149,4.8605,57.8813,水层
881.28125,319.9203,8.2866,8.255,87.2689,335.6908,5.6413,4.7458,2.7886,3.0878,6.0274,0.325,226.3065,2.19,4.5114,4.2774,4.8605,58.0812,水层
881.3125,319.7952,8.2862,8.2467,86.9526,330.6401,5.7773,4.8961,2.8882,3.1675,5.9718,0.324,221.9125,2.186,4.5952,4.309,5.0055,58.1219,水层
881.34375,319.924,8.29,8.2177,86.3834,326.6004,5.8625,5.0511,3.0474,3.267,5.7556,0.3229,218.9324,2.1784,4.6121,4.309,5.0609,58.2436,水层
881.375,321.0638,8.298,8.2135,85.9401,323.9503,5.9708,5.1824,3.147,3.4262,5.578,0.321,215.6492,2.176,4.6462,4.3329,5.1737,58.3663,水层
881.40625,323.2143,8.3018,8.2136,85.4342,322.4369,6.0256,5.2396,3.2863,3.4262,5.5267,0.321,214.2347,2.1735,4.6805,4.3409,5.1737,58.5295,水层
881.4375,328.0193,8.3141,8.2262,84.6753,323.9552,6.1257,5.3463,3.2863,3.4659,5.5162,0.32,212.2647,2.1677,4.6978,4.373,5.2214,58.6523,水层
881.46875,328.0193,8.3179,8.2304,84.359,327.6216,6.1933,5.4252,3.326,3.4857,5.6078,0.32,211.0521,2.1677,4.7151,4.3891,5.2502,58.8578,水层
881.5,331.0544,8.326,8.2472,84.0427,330.0235,6.2386,5.5255,3.3657,3.4854,5.7325,0.3192,209.3849,2.1643,4.7325,4.4134,5.289,59.0631,水层
881.53125,332.572,8.3381,8.264,83.0932,334.8272,6.3073,5.607,3.3853,3.4851,5.8816,0.3186,208.2734,2.1593,4.7239,4.4216,5.3672,59.1859,水层
881.5625,336.1129,8.3545,8.3058,83.0932,338.7458,6.3415,5.7526,3.3853,3.4846,6.0457,0.3175,206.151,2.1593,4.6894,4.4216,5.4167,59.3084,水层
881.59375,338.1362,8.3875,8.3309,82.8395,341.5283,6.3528,5.8267,3.365,3.4846,6.2372,0.3175,206.151,2.1579,4.6636,4.4054,5.4567,59.5552,水层
881.625,339.6542,8.3998,8.3727,82.3966,342.6672,6.3759,5.8587,3.3449,3.4846,6.4111,0.317,205.0394,2.1555,4.6041,4.3974,5.4868,59.719,水层
881.65625,341.2993,8.4537,8.4145,81.8263,340.9019,6.3871,5.9233,3.3046,3.4844,6.5297,0.3168,203.3718,2.1535,4.5369,4.3652,5.568,59.9246,水层
881.6875,342.3124,8.4994,8.4354,81.4456,339.7666,6.3866,5.9776,3.3046,3.4842,6.6504,0.3165,203.3718,2.1525,4.4626,4.3254,5.568,60.1704,水层
881.71875,340.6739,8.5451,8.4814,81.4456,338.8847,6.4096,6.0323,3.2643,3.4437,6.7983,0.316,202.2601,2.1503,4.3894,4.2623,5.5885,60.294,水层
881.75,339.413,8.6074,8.5399,81.0652,338.2551,6.4211,6.0762,3.2841,3.4437,6.9112,0.316,200.7946,2.1491,4.278,4.2467,5.609,60.3758,水层
881.78125,338.0255,8.6615,8.5984,80.5582,337.8802,6.4799,6.0871,3.3237,3.4434,7.0003,0.3156,200.2893,2.1469,4.1618,4.1695,5.5884,60.6629,水层
881.8125,336.5124,8.7155,8.6611,80.4312,338.1336,6.5392,6.0978,3.3634,3.4632,6.9355,0.3151,199.4301,2.1469,4.0265,4.139,5.5884,60.7865,水层
881.84375,334.1183,8.7612,8.7112,80.0502,340.2869,6.5871,6.1087,3.3832,3.5228,6.8713,0.3147,198.5711,2.1453,3.9678,4.0936,5.5475,60.9503,水层
881.875,334.1183,8.8151,8.7822,79.8594,340.2869,6.623,6.1194,3.423,3.6221,6.8585,0.3138,197.6614,2.1447,3.8884,4.034,5.5068,61.1144,水层
881.90625,334.1183,8.8483,8.8073,79.6691,341.4271,6.647,6.0966,3.5224,3.6221,6.8706,0.3133,196.2969,2.1437,3.8388,3.9679,5.4866,61.2366,水层
881.9375,333.4896,8.8647,8.8366,79.6036,341.9344,6.671,6.0072,3.582,3.6817,6.9209,0.3126,195.943,2.1433,3.8247,3.91,5.3966,61.483,水层
881.96875,333.1135,8.8057,8.8367,79.8525,342.5689,6.695,5.9189,3.6218,3.7414,7.1007,0.312,195.185,2.1428,3.769,3.8318,5.2886,61.5653,水层
882.0,332.9892,8.7762,8.8284,80.04,343.0767,6.6822,5.8105,3.6615,3.7812,7.166,0.3114,194.2751,2.1416,3.7072,3.769,5.2886,61.8525,水层
882.03125,333.1196,8.7339,8.7952,80.4152,343.2046,6.6206,5.7464,3.741,3.8407,7.3119,0.3103,194.0224,2.1416,3.6398,3.6666,5.2211,61.9351,水层
882.0625,333.3747,8.7001,8.7619,81.4189,343.4601,6.5473,5.6622,3.7409,3.8407,7.6131,0.3103,193.0617,2.1408,3.5801,3.5999,5.1072,62.1405,水层
882.09375,333.629,8.6789,8.7161,81.6701,343.2095,6.487,5.4567,3.6807,3.9002,7.912,0.3096,192.8088,2.1394,3.4957,3.5021,5.0327,62.3046,水层
882.125,333.7574,8.6492,8.6994,82.3605,342.075,6.3797,5.4567,3.6406,3.9199,7.7673,0.309,192.6065,2.139,3.451,3.4321,4.9139,62.5098,水层
882.15625,333.3821,8.6322,8.6662,83.0505,339.0455,6.3797,5.3965,3.5804,3.8998,7.5557,0.3082,192.05,2.1386,3.4132,3.3696,4.9139,62.5913,水层
882.1875,332.2477,8.6192,8.6537,83.9924,335.8898,6.3091,5.337,3.6003,3.8397,7.2688,0.3068,191.7463,2.1382,3.3821,3.3144,4.9139,62.6718,水层
882.21875,331.3646,8.6273,8.6538,85.4995,331.7238,6.2856,5.2488,3.7796,3.7997,6.9673,0.3068,191.5945,2.1378,3.3821,3.2541,4.851,62.7105,水层
882.25,329.2207,8.6436,8.658,85.4995,327.8109,6.239,5.2294,3.8393,3.7396,6.6415,0.3062,191.4928,2.1384,3.3946,3.2008,4.8332,62.7478,水层
882.28125,327.9599,8.6476,8.6623,86.1896,324.0247,6.2042,5.1906,3.9189,3.6994,6.4486,0.3056,191.4418,2.1428,3.4134,3.1716,4.8067,62.7457,水层
882.3125,326.6987,8.6638,8.6665,86.5659,322.6367,6.1925,5.1998,3.9586,3.719,6.1133,0.3049,191.2894,2.146,3.4386,3.1774,4.8066,62.7423,水层
882.34375,325.5638,8.6719,8.6666,87.2555,321.2487,6.1805,5.1994,3.9983,3.7389,5.8166,0.3036,191.2887,2.1521,3.4513,3.2305,4.8243,62.6121,水层
882.375,324.3046,8.659,8.6542,87.6945,319.3567,6.1686,5.199,3.9581,3.8185,5.6371,0.3036,191.2882,2.1547,3.4768,3.2663,4.8777,62.5263,水层
882.40625,323.9272,8.6294,8.6168,88.4478,320.1163,6.1797,5.1985,3.8981,3.938,5.6058,0.3027,191.4392,2.1655,3.5025,3.3391,4.8777,62.3556,水层
882.4375,323.9297,8.5788,8.5959,89.2634,322.2667,6.1906,5.1983,3.658,4.0376,5.8045,0.302,192.1456,2.1683,3.5349,3.4011,4.8867,62.1435,水层
882.46875,324.6893,8.5451,8.5585,89.6401,324.1636,6.2015,5.1978,3.658,4.0373,5.912,0.2997,193.6093,2.1739,3.561,3.5026,4.8867,61.9312,水层
882.5,325.5765,8.5028,8.5168,90.7694,328.3365,6.2235,5.1879,3.5779,3.9972,6.1554,0.2997,194.4169,2.1787,3.5675,3.5675,4.8509,61.7184,水层
882.53125,326.211,8.4732,8.496,91.4594,330.1067,6.2235,5.1588,3.5779,3.8171,6.2924,0.2981,196.0318,2.1851,3.5676,3.6673,4.8331,61.4634,水层
882.5625,326.7184,8.4645,8.4503,91.7732,332.7625,6.2229,5.1397,3.4978,3.8171,6.4088,0.2971,196.486,2.1915,3.5808,3.7216,4.7713,61.3356,水层
882.59375,325.2053,8.4641,8.4461,91.9606,334.1541,6.245,5.1017,3.4177,3.7171,6.5635,0.2952,197.0412,2.2,3.5808,3.8046,4.6931,61.1651,水层
882.625,320.6633,8.4805,8.4796,92.3991,333.0204,6.245,5.0266,3.3776,3.657,6.8087,0.2952,198.9086,2.2044,3.6072,3.8257,4.6416,61.286,水层
882.65625,320.6633,8.5304,8.5423,92.5855,331.0008,6.2444,5.008,3.3773,3.5769,6.9347,0.2942,199.3629,2.2082,3.6742,3.8117,4.5071,61.451,水层
882.6875,319.0231,8.6514,8.6508,92.7096,326.2036,6.2441,4.9618,3.3971,3.5166,7.115,0.2924,200.12,2.2164,3.7218,3.8047,4.3525,61.7809,水层
882.71875,317.2574,8.8142,8.7177,92.8329,321.1545,6.2437,4.8799,3.4169,3.5166,7.2332,0.2916,200.9272,2.2216,3.7978,3.7769,4.2811,61.9045,水层
882.75,315.6176,8.977,8.8221,93.0189,321.1545,6.2202,4.7995,3.4964,3.5165,7.3535,0.2898,201.5328,2.2306,3.7978,3.7424,4.2032,62.1937,水层
882.78125,313.221,9.0687,8.8931,93.0804,316.4841,6.2084,4.7204,3.5161,3.5162,7.4619,0.289,201.9867,2.239,3.8329,3.7287,4.1191,62.3592,水层
882.8125,312.4647,9.152,8.9641,93.3926,314.4644,6.1624,4.6597,3.5359,3.5559,7.0348,0.288,201.784,2.2501,3.8969,3.7015,3.9487,62.6067,水层
882.84375,312.087,9.2061,9.0393,93.7053,311.6885,5.9833,4.5325,3.6154,3.6555,6.6935,0.2873,201.2275,2.2613,3.9184,3.6947,3.8555,62.8538,水层
882.875,311.4582,9.2476,9.0811,94.0182,308.7862,5.8201,4.4251,3.6353,3.8548,6.4397,0.2857,200.57,2.2721,3.9401,3.6812,3.7645,62.9769,水层
882.90625,311.7133,9.2682,9.148,94.3305,308.9129,5.6613,4.2336,3.7947,3.9943,6.0488,0.285,200.57,2.2801,3.9692,3.6678,3.6756,63.0156,水层
882.9375,312.347,9.2092,9.1773,94.5802,311.4419,5.517,4.1793,3.9542,4.1737,5.7028,0.2837,200.2664,2.2885,3.9693,3.6678,3.5171,62.928,水层
882.96875,313.6136,9.1587,9.2274,94.8298,314.3507,5.2589,4.0803,4.1734,4.2932,5.3864,0.2826,200.0134,2.2938,3.9693,3.6746,3.5171,62.8414,水层
883.0,315.5114,9.0704,9.24,95.0161,318.5228,5.1629,3.969,4.3328,4.1134,5.1062,0.2815,199.6591,2.299,3.9767,3.6814,3.4467,62.6709,水层
883.03125,316.65,9.0032,9.1942,95.2025,322.6948,4.9944,3.8607,4.0131,3.7537,4.7437,0.2803,199.5576,2.3026,3.9767,3.7086,3.3407,62.4994,水层
883.0625,319.4333,8.9317,9.1192,95.3269,324.465,4.8491,3.7831,4.0131,3.7537,4.4641,0.2796,200.9711,2.3072,3.9767,3.7566,3.298,62.3704,水层
883.09375,322.7219,8.8393,8.9649,95.5747,325.9826,4.6909,3.6462,3.8133,3.6537,4.2947,0.2784,203.1923,2.3124,3.9915,3.7843,3.232,62.1162,水层
