Depth,AC,CAL,DRHO,DT,GR,HAC,ILD,ILM,LLD,LLS,MSFL,NPHI,PD,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1420.375,263.417,8.879,0.064,79.245,95.054,262.357,6.425,7.23,11.228,12.021,14.764,0.154,183.57,4.733,2.457,17.182,-6.714,575.764,390.428,575.269,392.464,干层
1420.4375,268.484,8.984,0.079,80.589,97.489,267.958,6.571,6.892,9.845,10.209,12.021,0.169,192.376,4.921,2.431,15.09,-6.917,573.727,394.501,573.727,396.538,干层
1420.5,274.186,9.091,0.093,82.347,100.33,275.235,6.508,6.698,8.462,8.557,10.021,0.182,196.848,5.111,2.404,12.998,-6.838,571.69,398.574,569.654,400.611,干层
1420.5625,279.844,9.2,0.108,84.416,104.679,288.384,6.508,6.385,6.857,7.497,7.736,0.194,201.662,5.3,2.378,10.906,-6.578,569.654,404.684,565.58,404.684,干层
1420.625,285.016,9.29,0.122,85.346,107.133,295.822,6.447,6.146,6.393,6.752,5.51,0.207,205.569,5.487,2.354,8.921,-6.331,567.617,408.758,563.544,408.758,干层
1420.6875,295.935,9.413,0.133,87.104,110.773,289.353,6.325,5.694,5.841,6.007,4.962,0.22,208.499,5.676,2.335,8.168,-6.154,567.617,412.831,565.58,412.831,干层
1420.75,302.228,9.501,0.146,88.139,111.726,289.054,6.264,5.428,5.288,5.254,4.687,0.233,213.315,5.869,2.315,7.451,-5.974,565.58,416.904,565.58,416.904,干层
1421.25,270.819,9.429,0.079,88.449,105.712,288.16,6.072,5.575,7.135,7.26,3.602,0.28,151.382,5.892,2.254,5.978,-4.875,569.654,412.831,569.654,414.868,水层
1421.3125,267.358,9.181,0.07,87.208,103.392,261.993,6.084,5.885,7.971,7.76,3.805,0.261,143.805,5.52,2.279,7.267,-5.068,569.654,410.794,569.654,412.831,水层
1421.375,262.221,8.955,0.056,85.036,100.663,249.161,6.146,6.195,8.806,8.374,4.102,0.24,138.909,5.09,2.309,8.556,-5.09,567.617,408.758,567.617,408.758,水层
1421.4375,257.909,8.899,0.05,83.278,98.85,239.01,6.205,6.505,9.641,9.036,8.869,0.219,139.564,4.688,2.339,9.844,-5.282,567.617,406.721,567.617,406.721,水层
1421.5,253.395,8.803,0.044,81.003,96.661,228.238,6.325,6.815,10.476,9.844,14.741,0.204,145.159,4.226,2.369,10.903,-5.746,567.617,402.648,567.617,404.684,水层
1421.5625,249.002,8.783,0.04,79.762,89.522,231.367,6.447,7.125,11.311,11.463,19.087,0.192,149.991,4.099,2.4,12.111,-6.211,567.617,400.611,567.617,400.611,水层
1421.625,245.132,8.735,0.035,77.384,87.604,252.722,6.727,7.511,12.136,11.908,20.825,0.184,151.517,3.94,2.427,13.073,-6.644,565.58,394.501,565.58,396.538,水层
1421.6875,243.052,8.704,0.033,76.97,85.583,277.491,7.001,7.73,12.849,12.37,22.313,0.179,148.706,3.844,2.432,13.199,-7.181,565.58,392.464,565.58,394.501,水层
1421.75,241.536,8.673,0.03,76.453,84.133,261.551,7.274,8.108,13.096,12.488,19.373,0.177,145.489,3.781,2.439,13.325,-7.877,565.58,390.428,565.58,390.428,水层
1421.8125,242.185,8.647,0.029,76.246,83.052,263.912,7.548,8.669,13.348,12.607,13.704,0.176,142.271,3.859,2.439,13.453,-8.568,561.507,386.354,561.507,388.391,水层
1421.875,244.197,8.603,0.028,76.453,82.461,241.638,7.822,8.921,13.475,12.607,8.061,0.176,137.021,3.888,2.434,13.713,-8.892,559.47,382.281,559.47,386.354,水层
1421.9375,247.321,8.572,0.028,76.97,82.583,235.561,8.095,9.538,13.475,12.607,8.325,0.177,137.565,4.012,2.43,14.112,-9.606,557.434,378.208,557.434,386.354,水层
1422.0,248.642,8.536,0.028,77.384,82.488,239.072,8.369,9.815,13.475,12.488,9.037,0.178,139.852,4.107,2.426,14.384,-9.98,557.434,380.244,557.434,388.391,水层
1422.0625,249.981,8.494,0.028,78.108,82.995,251.574,8.669,9.629,13.221,12.252,13.289,0.18,145.924,4.309,2.419,14.9,-10.758,553.36,382.281,553.36,390.428,水层
1422.125,249.717,8.466,0.029,78.521,83.601,264.861,8.669,9.538,12.972,12.021,19.587,0.181,153.25,4.486,2.413,15.379,-11.253,551.324,384.318,551.324,394.501,水层
1422.1875,251.604,8.42,0.029,79.142,85.108,269.64,8.607,9.18,12.488,11.572,27.248,0.184,159.439,4.697,2.407,14.802,-11.662,549.287,388.391,549.287,398.574,水层
1422.25,256.195,8.402,0.031,79.866,87.208,270.86,8.516,8.921,11.479,10.724,26.23,0.186,164.095,4.861,2.398,14.32,-12.073,549.287,390.428,549.287,400.611,水层
1422.3125,270.108,8.388,0.032,81.107,89.573,270.553,8.426,8.505,10.493,9.822,18.85,0.191,169.106,5.114,2.385,13.286,-12.31,551.324,394.501,551.324,402.648,水层
1422.375,277.586,8.427,0.035,81.83,93.549,269.447,8.335,8.264,9.506,8.93,14.08,0.199,173.535,5.278,2.367,12.169,-12.079,553.36,398.574,553.36,404.684,水层
1423.0,278.556,8.782,0.087,84.002,113.519,262.33,7.804,7.804,8.887,8.232,5.998,0.229,148.712,5.131,2.319,8.7,-9.84,569.654,404.073,569.654,404.684,水层
1423.0625,278.069,8.617,0.085,83.485,112.002,265.051,7.804,7.879,9.357,8.623,7.2,0.228,150.675,4.983,2.338,9.18,-10.14,569.654,404.312,569.654,404.684,水层
1423.125,274.499,8.5,0.083,82.865,110.705,268.669,7.73,8.108,9.827,9.013,12.37,0.225,152.336,4.863,2.357,9.417,-10.405,569.654,404.551,569.654,404.684,水层
1423.1875,272.456,8.447,0.079,82.658,108.942,271.863,7.804,8.264,10.297,9.348,12.252,0.226,152.284,4.717,2.374,9.64,-10.693,569.654,404.684,569.654,404.684,水层
1423.25,269.587,8.426,0.075,82.554,107.223,274.3,7.879,8.424,10.724,9.66,11.466,0.229,149.1,4.628,2.385,9.909,-10.932,569.654,404.684,569.654,404.684,水层
1423.3125,270.332,8.425,0.066,82.658,104.197,276.229,7.955,8.586,11.12,9.973,10.123,0.231,144.038,4.601,2.388,10.394,-11.334,569.654,404.684,569.654,404.684,水层
1423.375,270.999,8.389,0.058,82.968,102.686,278.996,8.031,8.836,11.463,10.285,8.779,0.233,139.211,4.58,2.386,10.595,-11.833,569.435,404.684,569.435,404.684,水层
1423.4375,271.529,8.355,0.051,83.175,99.375,280.83,8.186,9.007,11.758,10.623,7.834,0.235,136.897,4.562,2.378,11.436,-12.29,569.217,404.684,569.217,404.684,水层
1423.5,270.148,8.322,0.046,83.278,95.244,280.138,8.264,9.007,12.038,10.93,8.931,0.236,136.078,4.532,2.372,11.843,-12.761,568.998,404.684,568.998,404.684,水层
1423.5625,269.162,8.271,0.039,83.278,90.821,277.791,8.427,9.093,12.488,11.247,11.32,0.234,137.885,4.499,2.366,12.365,-13.218,568.78,404.684,568.78,404.684,水层
1423.625,267.458,8.212,0.035,83.175,87.938,268.704,8.537,9.18,12.318,11.354,13.709,0.231,140.208,4.462,2.36,12.887,-13.742,568.562,404.684,568.562,404.684,水层
1423.6875,265.762,8.202,0.033,82.865,84.795,263.877,8.648,9.268,11.885,10.967,15.691,0.224,143.799,4.427,2.354,13.453,-13.982,568.344,404.684,568.344,404.684,水层
1423.75,269.377,8.183,0.032,82.658,81.948,259.638,8.758,9.268,11.452,10.573,16.3,0.219,146.965,4.38,2.349,13.325,-14.529,568.126,404.684,568.126,404.684,水层
1423.8125,272.404,8.194,0.033,82.554,81.334,256.382,8.836,9.268,11.019,10.179,14.762,0.214,150.157,4.321,2.351,12.87,-14.514,567.908,404.684,567.908,404.684,水层
1423.875,275.642,8.229,0.036,82.451,81.577,255.112,8.836,9.18,10.623,9.751,13.142,0.212,153.415,4.271,2.352,12.166,-14.491,567.69,404.684,567.69,404.684,水层
1423.9375,276.214,8.263,0.038,82.347,82.574,262.558,9.007,9.18,10.226,9.123,11.683,0.208,156.848,4.177,2.356,11.462,-14.316,567.472,404.684,567.472,408.758,水层
1424.0,276.799,8.297,0.04,82.244,85.233,279.914,9.007,9.18,9.477,8.616,13.866,0.206,160.058,4.093,2.362,10.758,-14.154,567.254,404.684,567.254,408.758,水层
1424.0625,274.429,8.331,0.042,82.156,88.399,283.228,9.093,9.007,9.21,8.454,13.604,0.206,160.074,4.025,2.369,10.054,-13.795,567.036,404.684,567.036,408.758,水层
1424.125,272.91,8.366,0.044,82.071,91.871,280.433,9.093,9.093,9.036,8.471,10.578,0.208,157.926,3.912,2.376,9.357,-13.719,566.818,404.684,566.818,406.721,水层
1424.1875,270.922,8.398,0.045,82.141,94.392,271.707,9.093,9.268,9.21,8.537,6.477,0.208,153.945,3.892,2.385,9.18,-13.552,566.6,404.684,566.6,406.721,水层
1424.25,269.427,8.428,0.046,82.141,96.815,273.899,9.093,9.357,9.547,8.616,6.857,0.208,150.462,3.944,2.394,9.093,-13.499,566.382,404.684,566.382,406.721,水层
1424.3125,266.483,8.43,0.047,82.037,97.347,280.149,9.007,9.447,9.948,8.782,7.859,0.207,146.336,3.995,2.398,9.598,-13.499,567.164,404.684,567.164,406.721,水层
1424.375,263.821,8.444,0.047,81.727,97.521,280.328,8.836,9.538,10.349,9.036,8.374,0.205,143.145,4.107,2.403,10.173,-13.543,565.946,404.684,565.946,406.721,水层
1424.4375,259.757,8.387,0.048,81.624,95.927,274.262,8.669,9.538,10.75,9.21,8.374,0.202,141.679,4.241,2.406,10.748,-13.744,565.728,404.684,565.728,406.721,水层
1424.5,260.777,8.369,0.049,81.313,94.336,264.614,8.501,9.447,10.93,9.21,8.454,0.197,142.389,4.375,2.406,11.546,-13.668,565.58,404.684,565.801,406.721,水层
1424.5625,265.924,8.327,0.049,81.313,92.293,249.946,8.27,9.268,11.035,9.21,9.908,0.193,146.839,4.507,2.4,12.111,-13.882,565.58,404.684,566.478,406.87,水层
1424.625,267.827,8.308,0.049,81.313,90.951,253.29,8.108,8.921,11.035,9.123,12.823,0.192,154.861,4.644,2.395,12.345,-13.96,565.58,404.684,567.156,407.031,水层
1424.6875,270.536,8.308,0.048,81.52,89.591,263.307,8.108,8.752,10.806,8.951,15.738,0.192,162.76,4.722,2.39,12.227,-14.08,565.58,404.684,567.834,407.193,水层
1424.75,272.418,8.328,0.048,81.83,89.273,273.496,8.108,8.344,10.479,8.782,18.446,0.193,166.469,4.656,2.384,11.152,-13.94,565.58,404.684,568.512,407.355,水层
1424.8125,274.684,8.369,0.048,82.141,89.361,281.692,8.108,8.108,10.151,8.462,14.716,0.195,170.797,4.602,2.382,10.198,-13.4,565.58,404.684,569.189,407.517,水层
1424.875,275.388,8.383,0.048,82.554,89.854,284.847,8.108,7.955,9.824,8.177,10.759,0.202,169.799,4.529,2.385,9.506,-12.906,565.58,404.684,569.867,407.679,水层
1424.9375,275.045,8.423,0.048,82.658,91.199,286.811,8.031,7.955,9.497,7.892,7.908,0.208,167.255,4.473,2.392,8.845,-12.286,565.58,404.684,570.545,407.84,水层
1425.0,273.518,8.453,0.048,82.658,93.314,281.269,7.979,7.955,9.169,7.608,5.057,0.21,165.474,4.403,2.399,8.384,-12.049,565.58,404.684,571.223,408.002,水层
1425.0625,272.181,8.49,0.048,82.658,95.309,275.038,7.929,7.955,8.866,7.26,5.534,0.211,164.168,4.358,2.407,8.186,-11.46,569.654,404.684,571.9,408.164,水层
1425.125,268.79,8.525,0.049,82.554,97.271,269.477,7.878,7.955,8.616,7.33,6.31,0.212,163.709,4.313,2.414,8.259,-10.717,569.654,404.684,572.578,408.326,水层
1425.1875,267.376,8.552,0.049,82.347,99.172,266.24,7.827,7.955,8.454,7.4,7.4,0.212,163.719,4.253,2.422,8.386,-10.297,571.69,404.684,573.256,408.487,水层
1425.25,266.474,8.575,0.05,82.244,100.518,262.997,7.804,7.879,8.594,7.542,8.66,0.212,163.903,4.21,2.429,8.513,-9.816,571.69,404.684,573.934,408.649,水层
1425.3125,265.927,8.571,0.047,82.141,101.673,268.493,7.656,7.73,8.716,7.614,10.522,0.213,163.97,4.151,2.435,8.639,-9.807,571.69,404.684,574.611,408.758,水层
1425.375,265.274,8.572,0.044,82.037,101.85,276.97,7.511,7.656,8.838,7.614,10.423,0.215,163.334,4.087,2.438,8.752,-9.416,571.69,404.684,575.289,410.794,水层
1425.4375,265.038,8.576,0.041,82.141,101.94,278.707,7.369,7.369,8.951,7.614,9.252,0.216,162.719,4.001,2.437,8.662,-9.394,571.69,404.684,575.764,410.794,水层
1425.5,267.511,8.596,0.038,82.244,100.756,275.284,7.23,7.299,8.689,7.542,7.191,0.218,162.124,3.967,2.428,8.581,-9.009,571.69,404.684,575.764,412.831,水层
1425.5625,270.723,8.591,0.037,82.554,100.039,273.835,7.161,7.093,8.447,7.47,7.469,0.218,162.398,3.927,2.42,8.501,-9.009,571.69,404.799,575.764,412.831,水层
1425.625,274.806,8.658,0.037,82.968,98.622,270.993,7.161,6.959,8.204,7.329,8.086,0.218,164.064,3.933,2.41,8.424,-8.972,571.69,405.226,575.764,412.831,水层
