Depth,AC,CALS,DRHO,DT,GR,HAC,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PD60,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
936.96875,326.7271,9.5234,0.0438,98.591,98.9375,319.7057,4.8731,5.0749,4.1945,3.7987,1.2305,6.3633,51.2812,0.307,122.4705,2.1769,2.232,5.3694,-26.4531,654.2211,463.0315,658.8715,474.6022,水层
937.0,329.0131,9.0156,0.0213,97.1422,88.0,318.9328,4.9898,5.1633,5.6811,4.8789,1.2344,6.4491,51.3125,0.2949,122.0621,2.2664,2.2403,6.5837,-28.9688,663.7569,443.3812,669.5266,457.3812,水层
937.03125,329.7723,8.875,0.0126,96.9374,80.0,318.2824,5.2748,5.2081,7.2809,6.2719,1.2344,6.3594,51.3125,0.294,121.8071,2.3977,2.2507,6.5896,-32.5312,664.0411,433.5966,669.7717,447.0199,水层
937.0625,330.6602,8.875,0.0121,96.8803,80.0,318.1498,5.5945,5.3304,7.1193,6.1698,1.2344,6.4141,51.3125,0.3025,121.7055,2.4193,2.2695,5.7651,-34.5312,647.4958,431.9037,655.3428,444.8846,水层
937.09375,333.4503,8.875,0.0141,97.0715,84.9375,319.9277,5.8756,5.5598,6.508,5.7363,1.2324,6.5352,51.375,0.3082,121.6039,2.2788,2.2772,5.1487,-34.9062,635.6123,431.5,645.6123,444.8656,水层
937.125,333.4503,8.875,0.0156,98.5388,88.375,322.2169,6.1127,5.8415,5.9867,5.3762,1.2324,6.6562,51.3438,0.3037,121.5536,2.1763,2.2672,5.2355,-34.875,633.537,430.8056,643.0741,445.463,水层
937.15625,334.4645,8.875,0.0141,99.7564,89.4375,325.0138,6.2002,6.108,5.629,5.0678,1.2334,6.5664,51.3125,0.299,121.5029,2.134,2.2513,5.7272,-35.125,631.8406,431.0435,641.0725,446.3478,水层
937.1875,336.493,8.875,0.0128,100.0484,82.3125,328.9559,6.098,6.3099,5.8189,5.2648,1.2334,6.5938,51.3125,0.2977,121.4524,2.2032,2.236,6.3619,-35.3125,633.0551,432.8307,641.3937,447.0984,水层
937.21875,338.1401,8.875,0.0104,99.8172,80.875,329.9724,5.8923,6.3026,6.6696,5.9103,1.2334,6.707,51.3438,0.301,121.4023,2.2981,2.2256,7.1823,-35.6875,640.4189,433.8488,647.4189,447.1512,水层
937.25,338.1401,8.875,0.0078,99.4058,76.4375,332.1315,5.6578,5.9932,7.5923,6.6676,1.2334,6.9219,51.375,0.3066,121.3516,2.3811,2.2226,7.5899,-35.7812,648.7631,437.9793,655.9962,449.1973,水层
937.28125,339.5333,8.8984,0.0104,99.0625,78.4999,333.3992,5.3407,5.4988,7.9198,6.9517,1.2334,7.0469,51.375,0.3001,121.199,2.4688,2.2312,7.1936,-35.7811,651.1003,445.3993,658.6003,454.3328,水层
937.3125,341.0528,8.9453,0.0157,99.2261,78.1909,334.4144,5.0031,4.9608,8.254,7.1547,1.2334,7.2225,51.4062,0.2868,121.1486,2.517,2.2387,6.0829,-35.4996,649.9673,451.8042,656.5327,459.8042,水层
937.34375,341.5593,9.0156,0.0173,100.1932,86.625,336.3159,4.732,4.4648,7.2407,6.3422,1.2324,7.4375,51.375,0.2737,120.996,2.5791,2.2373,4.6657,-34.5,654.0068,452.6621,658.8054,460.4283,水层
937.375,342.3196,9.1016,0.0251,100.644,95.375,336.8222,4.4811,4.1262,5.6665,5.0763,1.2314,7.0703,51.375,0.2661,120.8941,2.6217,2.236,3.5431,-33.1562,652.3846,450.9359,657.3205,458.0849,水层
937.40625,343.3326,9.3203,0.0371,100.6937,100.4375,337.8348,4.2461,3.9474,4.5616,4.1447,1.2344,6.7933,51.375,0.2645,120.7924,2.5749,2.2383,3.0822,-30.625,642.2436,455.2869,647.3045,461.9195,水层
937.4375,344.3456,9.4297,0.036,100.716,102.375,339.4838,4.0704,3.8522,4.0166,3.6262,1.2324,6.5195,51.4062,0.2661,120.5885,2.5449,2.2403,3.2148,-28.0,635.6501,456.1801,639.4152,463.6201,水层
937.46875,345.1035,9.4688,0.0332,100.7213,103.0019,341.0065,3.9942,3.803,3.8123,3.3884,1.2324,6.6914,51.4375,0.2771,120.4358,2.5581,2.2473,3.4282,-26.5621,632.2945,452.0593,636.2648,459.9713,水层
937.5,345.7327,9.4375,0.0355,99.3156,105.3125,342.6555,4.0346,3.894,3.9071,3.4231,1.2314,6.6367,51.4375,0.2829,120.1296,2.5924,2.2724,3.4339,-26.0625,632.9147,446.7558,637.6505,454.4774,水层
937.53125,346.2368,9.3047,0.0355,98.0514,106.6862,343.5431,4.176,4.1531,4.2344,3.6849,1.2295,6.4531,51.4062,0.28,119.3635,2.5477,2.3053,3.6033,-26.0003,635.9159,441.0561,640.9159,448.9521,水层
937.5625,346.2295,9.3516,0.0321,95.805,105.125,343.5354,4.4355,4.4495,4.6277,4.0376,1.2305,5.9727,51.375,0.2728,118.9037,2.4436,2.3305,4.235,-26.3438,636.0829,440.3543,641.5552,448.4448,水层
937.59375,345.8396,9.2422,0.0265,93.9519,99.6875,341.741,4.7819,4.7254,4.9196,4.3506,1.2314,5.5391,51.4375,0.2697,118.1372,2.4004,2.3365,4.8882,-27.3438,636.8638,435.4315,642.1547,446.3089,水层
937.625,345.4485,9.0625,0.0217,93.2674,95.375,340.458,5.1567,5.1098,5.2017,4.6913,1.2324,5.2188,51.4375,0.2778,117.5241,2.4014,2.3203,5.193,-28.9219,640.6849,425.1157,645.8959,438.1287,水层
937.65625,344.7988,9.0312,0.0204,93.9248,89.0,338.9174,5.5041,5.6244,5.8433,5.2737,1.2324,5.0664,51.4062,0.2877,116.4001,2.3349,2.2928,5.5769,-30.8594,636.3077,421.7917,645.3911,434.5417,水层
937.6875,344.6676,9.0078,0.0206,95.7406,87.5,337.8908,5.6949,5.9733,6.47,5.8477,1.2344,4.9062,51.4062,0.2859,116.0424,2.2356,2.2645,6.638,-32.0625,625.4896,423.5,636.8026,437.1996,水层
937.71875,344.4029,8.9375,0.0213,97.7243,83.75,336.8642,5.6977,5.9656,7.177,6.525,1.2334,4.7736,51.4062,0.2792,115.276,2.2141,2.2455,7.8079,-33.0625,620.5,423.262,630.5,439.2019,水层
937.75,344.1393,8.9375,0.0238,98.6158,80.875,336.3464,5.6379,5.6708,8.2152,7.2704,1.2324,4.918,51.4062,0.2736,114.3562,2.3041,2.244,7.7346,-34.5,620.9764,423.4764,630.2618,440.4882,水层
937.78125,343.8806,8.9531,0.0297,98.5675,75.875,339.0168,5.5581,5.3023,8.2346,7.0952,1.2334,4.9609,51.4375,0.2717,113.3341,2.4151,2.2611,6.3186,-35.2812,621.5,426.0262,631.4303,442.2995,水层
937.8125,343.3633,9.0078,0.0363,97.6557,74.6875,341.811,5.3996,5.0427,7.0111,6.1474,1.2334,4.8322,51.4062,0.2726,112.6187,2.4741,2.2891,4.8737,-35.2188,621.7388,429.2051,632.5225,444.7163,水层
937.84375,343.1009,9.0859,0.0387,96.2526,79.8125,343.2087,5.1389,4.8267,5.91,5.2248,1.2344,4.5703,51.4062,0.2768,111.9034,2.5332,2.3083,4.2066,-34.5938,634.4484,430.25,638.9424,444.303,水层
937.875,342.7086,9.1172,0.0393,95.4648,84.5653,344.7314,4.8433,4.5941,5.2476,4.5967,1.2344,4.5195,51.4062,0.2788,111.137,2.5318,2.3176,4.0614,-33.4366,654.7083,428.5729,657.5208,440.9635,水层
937.90625,342.5751,9.1641,0.043,94.3901,88.0625,343.5759,4.545,4.3776,4.7859,4.1043,1.2334,4.5391,51.375,0.2787,110.5756,2.4524,2.324,4.0373,-32.2812,656.7246,437.3008,663.0256,444.6249,水层
937.9375,342.4403,9.2344,0.0499,96.5157,88.0625,341.399,4.2705,4.1696,4.8652,4.0959,1.2324,4.6484,51.4062,0.2818,110.7804,2.3854,2.324,4.0791,-31.4062,650.52,457.1494,655.52,462.1592,水层
937.96875,342.5593,9.2812,0.0545,100.984,88.5,339.6059,4.1127,3.9349,5.2964,4.3752,1.2334,4.7109,51.4062,0.2916,111.2413,2.3912,2.3216,4.0402,-29.7969,658.6613,462.6411,662.4584,470.4005,水层
938.0,342.8095,9.2656,0.0581,104.5776,88.125,338.3242,4.014,3.7543,4.7715,4.0233,1.2314,4.7969,51.4062,0.3071,112.0091,2.5226,2.3288,3.7192,-28.1406,670.1671,461.2783,673.1486,468.7783,水层
938.03125,343.1848,9.2812,0.0655,105.3546,90.5,337.2964,3.8988,3.7022,4.3666,3.6981,1.2305,4.5664,51.375,0.3162,112.8792,2.7109,2.368,3.3954,-27.9531,667.6801,471.7118,671.4211,478.8503,水层
938.0625,344.1954,9.9297,0.0716,105.7312,95.0625,337.6687,3.8191,3.6533,4.3991,3.7149,1.2324,4.4961,51.4375,0.3205,113.3911,2.8753,2.411,3.3452,-27.9219,665.6406,488.4555,670.3654,495.4471,水层
938.09375,345.0808,10.5078,0.0614,104.536,102.625,338.0449,3.757,3.5462,4.1277,3.5263,1.2324,4.4141,51.4688,0.3275,114.159,2.8486,2.4179,3.3464,-26.7969,675.2866,489.7626,680.7866,500.2768,水层
938.125,346.0913,10.75,0.044,103.5378,105.125,338.9248,3.667,3.4825,3.7568,3.2362,1.2334,4.3984,51.5,0.3297,114.722,2.6859,2.4056,3.2114,-25.7812,684.9039,477.0232,689.9199,488.1194,水层
938.15625,346.5953,10.8047,0.0388,103.5733,109.6875,339.176,3.6075,3.4679,3.9281,3.3414,1.2334,4.3789,51.4062,0.3257,115.49,2.6326,2.3935,3.1645,-25.5312,688.4844,477.0939,694.4376,484.004,水层
938.1875,347.7346,10.6562,0.0424,103.1745,107.375,339.6785,3.5818,3.4233,4.0106,3.4171,1.2295,4.5781,51.4688,0.3229,115.9507,2.7553,2.3933,3.2707,-25.6875,682.6875,484.5565,689.4591,491.399,水层
938.21875,348.2398,9.9922,0.0401,101.5143,104.5,340.1822,3.5464,3.3587,3.8781,3.3257,1.2314,4.7303,51.4688,0.3395,116.6161,2.9206,2.396,3.2715,-25.5,679.1614,482.9874,684.1887,492.6897,水层
938.25,349.6329,10.2422,0.0413,100.3751,99.875,341.1896,3.5132,3.3394,3.8181,3.2488,1.2295,4.832,51.4688,0.3581,117.5887,3.0126,2.4049,3.1605,-25.125,697.8339,474.0038,698.1829,483.8,水层
938.28125,351.0236,10.9457,0.0423,101.6979,102.5654,341.4408,3.4932,3.3433,3.9244,3.335,1.2305,4.9727,51.4375,0.36,118.152,3.0647,2.416,3.1369,-24.9998,711.0721,470.4639,713.1839,477.976,水层
938.3125,351.0236,11.3828,0.035,101.5512,106.125,341.9445,3.4771,3.3116,3.8879,3.3226,1.2324,5.5117,51.4062,0.3552,118.4592,3.0884,2.4178,3.2073,-24.7188,695.3018,481.1573,703.3018,487.4247,水层
938.34375,352.4142,10.9609,0.0279,103.6789,106.75,342.957,3.4706,3.2527,3.7619,3.1921,1.2305,5.8906,51.4375,0.3534,118.8179,3.0172,2.4057,3.2035,-24.7188,679.0673,493.0717,686.0897,500.5269,水层
938.375,353.3008,11.3125,0.0243,106.9402,105.0625,344.2233,3.5229,3.2171,3.8504,3.2449,1.2295,5.8359,51.4688,0.3595,119.0232,2.8666,2.3826,3.056,-24.6875,677.9568,486.6945,683.4676,495.2162,水层
938.40625,354.0598,11.0,0.0178,108.594,107.5,346.3771,3.6106,3.277,3.7765,3.1742,1.2305,5.8633,51.5312,0.3679,119.126,2.7301,2.3576,2.8629,-24.4375,680.2452,477.1322,685.9808,483.6514,水层
938.4375,355.4504,10.6016,0.0223,106.4069,108.25,346.3771,3.6639,3.4484,3.4317,2.9389,1.2314,5.9844,51.375,0.36,119.229,2.5939,2.373,2.8434,-24.0625,681.2362,474.7868,686.7546,480.6549,水层
938.46875,355.4504,10.3047,0.0342,101.9658,108.9375,347.7697,3.6707,3.6171,3.4177,2.9549,1.2305,6.1328,51.4688,0.3433,119.4344,2.5162,2.3991,3.1896,-24.1875,684.9471,480.2406,689.6927,484.5258,水层
938.5,356.7159,10.2578,0.0411,96.5859,108.6875,348.9084,3.6617,3.6515,3.6921,3.2085,1.2344,5.7148,51.4688,0.3317,119.5372,2.5356,2.416,3.7512,-24.2969,689.231,485.7842,693.7386,490.8655,水层
938.53125,357.3475,9.9453,0.0481,95.0568,104.25,349.4108,3.6497,3.5663,4.194,3.571,1.2314,5.1257,51.4375,0.3312,119.7424,2.6543,2.417,3.9774,-24.6094,695.9207,477.5865,699.1815,484.3546,水层
938.5625,358.3579,9.9531,0.0544,96.4795,103.375,350.2932,3.6454,3.4664,4.5862,3.8974,1.2324,4.8867,51.4375,0.3403,120.1014,2.7881,2.4062,3.6619,-24.7969,705.6921,472.2398,709.4251,477.6165,水层
938.59375,358.9895,9.8203,0.0589,98.8113,99.25,350.6732,3.6226,3.3935,4.3766,3.7979,1.2354,4.8555,51.5,0.3507,120.3574,2.8517,2.3938,3.2426,-24.7969,709.7532,477.1955,713.7661,481.8285,水层
938.625,359.7473,9.6797,0.063,101.026,107.125,351.3031,3.5407,3.3115,3.9484,3.4787,1.2295,5.0584,51.5,0.368,120.6649,2.8552,2.3897,3.0176,-24.9531,714.2043,494.6226,717.6995,496.7656,水层
938.65625,359.9975,9.5156,0.0686,105.0459,112.5625,352.4419,3.4091,3.1987,3.7003,3.2634,1.2305,4.9492,51.5,0.3803,121.1261,2.8032,2.3791,2.9286,-24.7344,722.4692,518.4075,726.9648,520.2682,水层
938.6875,360.3703,10.1176,0.0707,111.5101,117.621,353.5832,3.2891,3.0725,3.6092,3.1311,1.2305,4.8555,51.4688,0.3857,121.3823,2.6961,2.355,2.813,-24.969,722.032,534.4559,726.5361,537.46,水层
938.71875,360.2379,10.6172,0.0697,117.4339,112.6875,354.5956,3.219,2.9757,3.5393,3.064,1.2305,4.5938,51.5,0.3878,121.741,2.623,2.3263,2.6527,-25.2188,717.7518,543.4748,721.0072,547.7122,水层
938.75,359.593,10.0938,0.0674,120.2762,112.4375,355.4806,3.2233,2.9562,3.4169,2.9515,1.2334,4.3984,51.5312,0.3911,121.9973,2.674,2.3083,2.5191,-25.25,714.7632,540.0336,717.2632,545.7849,水层
938.78125,358.4368,9.1719,0.0692,118.2151,112.3125,356.6167,3.3187,3.0397,3.3061,2.8346,1.2324,4.168,51.5312,0.3946,122.1514,2.8001,2.3159,2.4266,-24.9531,711.253,527.522,715.247,533.022,水层
938.8125,356.8993,9.1172,0.0724,110.9603,117.1875,356.8666,3.4536,3.2556,3.1372,2.706,1.2324,4.0742,51.5312,0.3783,121.4872,2.826,2.3466,2.4463,-24.9531,710.2508,511.1599,715.0032,518.2797,水层
938.84375,354.0829,9.0859,0.0672,103.3034,114.4375,357.3703,3.619,3.5751,3.0867,2.7013,1.2324,4.0469,51.5,0.3541,120.5673,2.6692,2.3577,2.7507,-24.9844,709.0008,491.1323,713.5004,500.6317,水层
938.875,352.8028,9.1172,0.0558,97.8575,111.375,357.8714,3.8551,3.9124,3.4445,3.0002,1.2324,4.0234,51.4688,0.3309,119.5963,2.4924,2.3463,3.4093,-25.2188,701.25,474.5,708.25,484.5,水层
938.90625,349.7314,9.0859,0.0449,95.5536,104.875,358.2462,4.1546,4.2261,4.0496,3.5216,1.2354,4.1016,51.5,0.3127,118.2672,2.3564,2.3195,4.1777,-25.7188,689.2458,459.8693,696.9948,469.4942,水层
938.9375,348.9627,9.0781,0.0354,95.6785,97.4375,358.2385,4.5534,4.594,4.7105,4.1173,1.2363,3.9806,51.5312,0.3009,117.3985,2.2046,2.287,4.7243,-27.2188,676.9888,447.4916,683.2384,457.868,水层
938.96875,345.5051,8.8125,0.0241,97.1073,90.875,357.3382,5.0669,5.0468,5.6443,4.9325,1.2354,4.0039,51.5312,0.2962,116.4786,2.119,2.2563,5.1402,-30.2031,662.972,442.501,671.231,452.747,水层
939.0,345.5051,8.7578,0.0212,98.792,82.8125,355.9265,5.5877,5.5223,6.1762,5.4627,1.2324,3.8926,51.5312,0.2967,115.5075,2.1107,2.2399,5.6301,-32.5938,653.2368,440.7404,662.2296,450.9952,水层
939.03125,343.7114,8.7578,0.0238,100.001,81.3125,354.8999,6.0528,5.9439,6.4455,5.7362,1.2344,4.3159,51.5625,0.2963,114.9456,2.1443,2.2304,6.1215,-34.25,650.5,439.7564,656.9936,451.0064,水层
939.0625,341.0226,8.7578,0.0242,100.4358,79.4375,353.1056,6.437,6.3236,6.9234,6.1662,1.2344,4.5703,51.5625,0.2974,114.6393,2.181,2.2229,6.389,-35.5312,651.2566,442.3893,657.0088,454.1437,水层
939.09375,339.3576,8.7578,0.0264,101.0575,82.9344,350.8,6.6877,6.6957,7.0812,6.3336,1.2344,5.0469,51.5625,0.3008,114.4354,2.1651,2.2156,6.5952,-36.4068,653.0096,444.1262,659.0096,456.6286,水层
939.125,338.5888,8.7891,0.0299,101.9318,79.125,349.1359,6.8467,6.9842,7.383,6.5987,1.2334,5.3672,51.5625,0.3047,114.1292,2.166,2.21,7.0944,-37.1875,655.0104,446.9023,661.7682,458.8945,水层
939.15625,337.1789,8.7891,0.0332,103.0412,75.0625,346.0665,6.9337,7.1312,7.874,6.9771,1.2285,6.6406,51.5312,0.3052,114.5902,2.1182,2.2102,7.6308,-37.875,655.4944,449.5,663.5,461.7612,水层
939.1875,335.769,8.7891,0.0381,104.2823,72.125,344.1473,6.9467,7.1257,8.213,7.2421,1.2305,8.1484,51.5,0.3044,115.1534,2.0846,2.2171,7.8427,-38.4375,656.5204,451.2738,663.7534,463.8903,水层
939.21875,334.1028,8.7812,0.0411,104.8236,72.3125,340.1828,6.9973,7.0776,8.8067,7.6417,1.2305,8.1797,51.5312,0.3077,116.0748,2.0901,2.2156,7.6264,-38.875,658.5072,454.0144,666.2825,465.2536,水层
939.25,332.6916,8.7812,0.0325,104.6307,72.9375,339.0313,7.0627,7.0967,8.3392,7.3111,1.2295,7.5195,51.5,0.311,116.6379,2.0849,2.2012,7.1247,-39.1875,662.5532,455.5076,670.5304,465.5,水层
939.28125,331.4104,8.7734,0.0222,104.085,74.3125,335.0655,7.1435,7.1449,7.9116,6.9721,1.2295,8.2734,51.5312,0.3108,117.6106,2.0947,2.1843,6.745,-39.2188,669.0529,457.3992,675.2985,466.8992,水层
939.3125,330.3818,8.7734,0.0176,103.7978,73.75,334.0402,7.1774,7.2114,7.5802,6.7589,1.2314,8.3281,51.5625,0.3077,118.2248,2.0581,2.1727,6.8366,-39.0938,672.5092,459.5138,678.2546,469.1411,水层
939.34375,329.6107,8.7734,0.0149,104.1551,76.5625,330.4583,7.0913,7.2899,7.6652,6.8419,1.2314,6.4515,51.5625,0.307,119.2994,1.978,2.1651,7.3169,-39.125,673.2548,461.2692,678.2452,471.0192,水层
939.375,328.8348,8.7734,0.0143,105.2048,74.6875,329.5619,6.9478,7.2667,7.9312,7.1149,1.2305,4.9883,51.5,0.3125,120.5278,1.8949,2.1548,7.7229,-39.1875,669.4199,461.8675,675.1949,471.3625,水层
939.40625,328.5749,8.7812,0.0174,106.6372,73.875,327.1301,6.7285,7.1671,8.2654,7.4597,1.2295,4.5703,51.5312,0.315,121.0908,1.8632,2.1495,7.9081,-39.25,663.1995,461.7556,668.9214,470.4944,水层
939.4375,329.9703,8.8125,0.0197,106.6747,71.8125,325.0822,6.4582,6.9351,8.6882,7.8812,1.2334,4.3558,51.5312,0.3086,122.4212,1.9419,2.1585,8.1565,-39.0625,659.2079,459.4399,663.1959,468.8419,水层
939.46875,331.237,8.8281,0.0192,104.8387,69.375,322.5205,6.1772,6.4151,8.975,8.102,1.2314,4.5273,51.5312,0.2955,124.9792,2.1496,2.1909,8.2097,-38.625,655.9628,454.566,660.2314,463.785,水层
939.5,332.3762,8.8438,0.023,102.0333,71.4417,321.2402,5.9311,5.8221,8.9178,7.929,1.2314,4.3789,51.5,0.2819,126.6676,2.3825,2.2463,7.3483,-37.8741,653.218,450.1987,657.9615,458.5833,水层
939.53125,333.1365,8.8438,0.0325,99.2521,76.6875,319.5775,5.7626,5.3993,7.783,6.9915,1.2334,4.707,51.5312,0.2751,128.9701,2.5165,2.311,5.7433,-36.8125,648.916,443.4954,654.9579,454.5584,水层
939.5625,334.4032,8.8828,0.0424,97.2821,93.75,317.0183,5.695,5.1888,6.6343,6.0421,1.2334,4.1992,51.5312,0.2834,130.0958,2.5118,2.3459,4.5551,-34.875,641.8846,436.4279,650.4135,448.1346,水层
939.59375,336.554,8.8906,0.045,96.5765,109.1875,321.7274,5.6416,5.206,5.4596,5.0488,1.2344,3.9766,51.5,0.2889,131.6308,2.4287,2.3435,4.2513,-32.7188,634.3963,431.2972,643.1241,442.1908,水层
939.625,336.554,8.8906,0.0466,96.4739,125.3125,325.1652,5.5311,5.3751,4.6846,4.3967,1.2324,4.1523,51.5,0.287,132.9612,2.374,2.3334,4.6417,-32.0312,628.4199,427.4599,636.6779,439.218,水层
939.65625,337.5692,8.9297,0.0482,95.9047,125.75,328.7267,5.4431,5.4919,5.1154,4.7482,1.2314,5.082,51.5312,0.2827,134.5474,2.3202,2.3246,5.6678,-31.875,626.0,425.6045,633.7254,437.6045,水层
939.6875,338.4534,8.875,0.0468,95.3026,117.75,331.1418,5.3809,5.4739,5.9122,5.3915,1.2354,6.375,51.5312,0.2817,135.6223,2.2979,2.3214,6.7002,-32.4062,627.5505,426.0337,634.5505,437.9044,水层
939.71875,339.3399,8.8125,0.0452,95.1064,103.625,332.5367,5.309,5.4006,6.3999,5.8754,1.2324,6.8594,51.5312,0.2862,136.1855,2.2909,2.326,6.7974,-33.8125,631.3275,427.0,637.293,439.5258,水层
939.75,340.9854,8.8125,0.0469,95.5729,99.0,333.8042,5.2166,5.2862,6.9363,6.5434,1.2314,6.4536,51.5,0.2862,136.3908,2.2734,2.335,6.332,-34.5625,644.1278,430.1106,646.5356,442.1941,水层
939.78125,341.7433,8.8125,0.0514,96.6793,95.25,335.0704,5.0351,5.0312,6.7828,6.4841,1.2314,6.3945,51.5625,0.2812,135.7778,2.2862,2.346,6.0,-34.4688,654.7782,434.6862,656.8535,445.1673,水层
939.8125,342.6286,8.8125,0.0575,98.1446,95.875,335.5741,4.7081,4.6144,6.0068,5.8336,1.2314,6.2422,51.5625,0.2809,134.0909,2.3855,2.3592,5.5695,-33.875,654.7211,448.3221,659.5,454.4279,水层
939.84375,343.5139,8.8438,0.0739,101.4096,96.75,336.459,4.3551,4.1215,5.5953,5.4176,1.2305,6.2383,51.5938,0.2872,133.1707,2.4953,2.3675,4.8806,-33.375,655.3021,462.625,660.8021,467.3385,水层
939.875,345.0307,8.9453,0.0876,104.5518,102.375,337.9802,4.0499,3.6844,5.2516,5.0762,1.2324,5.9805,51.5938,0.2982,132.0973,2.5354,2.363,3.997,-31.7812,662.494,465.2394,667.994,471.8591,水层
939.90625,345.0307,9.1407,0.0879,106.4818,103.4987,340.6477,3.7236,3.4279,4.1486,4.1185,1.2324,5.1328,51.5625,0.309,131.0752,2.5092,2.3426,3.1346,-29.6863,672.6947,467.7386,678.7164,473.5865,水层
939.9375,345.661,9.3047,0.0832,106.8786,101.9375,341.7902,3.4033,3.2976,3.5777,3.4854,1.2314,3.959,51.5938,0.3145,130.0019,2.4816,2.3251,2.7811,-28.1406,680.3931,476.5142,686.6321,481.3727,水层
939.96875,346.1649,9.5078,0.0916,105.7533,101.0,343.3127,3.1414,3.1259,3.4541,3.2936,1.2324,3.252,51.5938,0.3282,128.7754,2.5288,2.3229,2.9484,-26.2656,682.9767,489.4445,688.7151,493.8137,水层
940.0,346.6689,9.5859,0.0952,104.6389,100.375,344.7076,2.9585,2.8861,3.3165,3.1157,1.2334,3.0801,51.5938,0.3438,128.6734,2.5417,2.3123,3.1039,-25.0781,683.2854,493.9055,688.7854,499.8573,水层
940.03125,347.0454,9.5859,0.0845,106.0733,98.5625,345.465,2.9001,2.6999,3.3474,3.0882,1.2314,3.0293,51.5625,0.3554,128.2136,2.5065,2.2983,2.8447,-24.9219,686.8822,487.5457,692.6442,494.6526,水层
940.0625,347.7995,9.6484,0.083,107.4453,98.375,346.2236,2.9777,2.6861,3.2527,2.9932,1.2295,3.0664,51.5938,0.3576,127.8562,2.4604,2.2938,2.3933,-24.7031,686.3487,481.1365,693.6617,486.7048,水层
940.09375,348.3059,9.7266,0.0893,107.1744,98.875,346.7247,3.0983,2.8604,2.9028,2.7262,1.2305,3.1484,51.5625,0.3475,127.2944,2.4695,2.31,2.2852,-24.7344,681.1346,477.5545,688.5833,484.5513,水层
940.125,348.6776,9.7266,0.0857,104.9556,100.25,347.3558,3.186,3.1275,2.6957,2.5869,1.2295,3.4863,51.5938,0.3266,126.7835,2.5009,2.3383,2.7517,-24.875,677.1589,475.198,682.8699,484.711,水层
940.15625,349.1767,9.6406,0.0757,101.835,100.9375,347.4757,3.2603,3.356,2.894,2.7906,1.2314,3.935,51.625,0.3023,125.9661,2.521,2.3595,3.7166,-25.25,676.8161,472.0126,682.3425,482.6839,水层
940.1875,349.3005,9.1875,0.0699,98.7457,100.0625,346.9579,3.3697,3.5184,3.3467,3.2142,1.2314,4.418,51.6562,0.2905,125.6086,2.55,2.3653,4.6851,-26.5312,676.4171,463.009,682.1533,474.3771,水层
940.21875,349.5507,8.8516,0.0739,97.1598,100.0625,346.1839,3.5576,3.6441,4.3415,4.0805,1.2295,4.7812,51.625,0.2866,125.1999,2.5286,2.3512,5.0815,-27.7188,667.3433,451.6016,675.4836,463.7756,水层
940.25,350.0498,8.8594,0.0831,96.9718,101.25,345.6662,3.8571,3.7418,5.2542,4.8409,1.2285,4.5822,51.6562,0.2871,124.4335,2.491,2.3233,4.8548,-28.75,649.9231,444.488,660.6875,458.2813,水层
940.28125,350.1737,9.0234,0.088,97.6145,105.5625,345.021,4.2136,3.8679,5.2166,4.8402,1.2285,3.5508,51.6562,0.2917,123.5136,2.4805,2.2967,4.2459,-29.0625,630.4448,437.6193,641.7094,452.6485,水层
940.3125,350.5441,9.4459,0.0895,98.247,110.3102,344.3758,4.5688,4.1228,4.6858,4.417,1.2275,2.8965,51.6562,0.3021,122.9514,2.5278,2.2959,3.7096,-28.3115,620.7043,431.3782,630.8782,445.8173,水层
940.34375,350.5404,10.1406,0.0903,97.9389,107.375,345.0056,4.8311,4.5633,4.0752,3.9097,1.2266,2.5879,51.6562,0.3064,122.0827,2.539,2.3203,3.6934,-27.1094,617.3459,428.1729,625.5496,441.4075,水层
940.375,350.5343,9.6719,0.0765,95.3603,101.125,347.0355,4.9074,5.0619,3.8832,3.7884,1.2295,2.6035,51.6562,0.2936,121.2139,2.4473,2.3267,4.6251,-26.5469,617.3906,426.4688,624.0938,440.0,水层
940.40625,350.3983,9.0469,0.0521,92.4521,93.625,347.9229,4.8753,5.2814,4.4573,4.3055,1.2266,2.6289,51.625,0.2728,120.6007,2.4472,2.323,6.5118,-26.9219,621.6297,425.4676,627.8959,438.4027,水层
940.4375,350.136,8.7812,0.0452,90.053,87.8125,349.5703,4.8559,5.1527,5.9075,5.4122,1.2256,2.707,51.6875,0.2573,119.9365,2.5051,2.3264,7.8805,-28.5156,622.9672,422.7354,630.7993,434.469,水层
940.46875,349.8725,8.7734,0.0542,89.3051,79.9375,350.3289,4.9027,4.9346,7.3435,6.4883,1.2266,2.7558,51.7188,0.2579,119.3233,2.5351,2.3477,7.2808,-30.6094,621.1669,417.284,628.8339,429.3173,水层
940.5,349.099,8.8516,0.0679,90.7338,77.5625,351.0875,5.0024,4.7667,8.1683,7.024,1.2275,2.8027,51.6562,0.2753,119.0172,2.4947,2.3691,5.5571,-31.4062,618.1322,414.25,624.6322,425.8161,水层
940.53125,348.5841,9.0312,0.0836,93.5879,81.1875,351.7173,5.0247,4.645,7.2206,6.169,1.2275,2.7324,51.6562,0.2891,119.3248,2.4984,2.3687,4.4662,-30.3125,613.5585,416.6567,619.5236,425.9359,水层
