Depth,CALS,DRHO,DT,GR,ILD,ILM,LLD,LLS,MSFL,NPHI,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1874.9956,8.4062,0.2234,91.8481,99.75,3.878,4.2407,4.2457,4.3375,23.1094,0.2601,3.4218,2.4308,5.6057,-35.0625,584.8759,405.4994,577.2037,396.4367,差油层
1875.0464,8.3984,0.2292,86.5391,99.4391,3.9811,4.4345,5.1972,5.009,18.4844,0.2349,3.2798,2.4828,6.6586,-34.5311,574.8438,412.1406,569.5938,404.8672,差油层
1875.0972,8.3984,0.2147,84.7893,101.4375,4.0693,4.614,6.4835,6.214,11.8052,0.2203,3.2399,2.4657,8.2328,-34.375,586.3539,404.5967,571.492,397.1203,差油层
1875.148,8.3984,0.1904,87.072,103.0625,4.1124,4.3807,8.056,7.6539,7.5375,0.217,3.3526,2.4081,7.5851,-34.2812,615.5216,389.5773,580.7164,382.1382,差油层
1875.1988,8.3984,0.1613,82.8614,109.9375,4.2353,4.0696,8.7158,7.9752,7.8477,0.2253,3.1773,2.3265,7.0761,-34.9062,586.1353,397.8843,577.1833,388.6823,差油层
1875.2496,8.4141,0.1432,88.345,110.3125,4.3365,3.9856,7.3791,6.7805,10.2969,0.2225,3.0156,2.2581,4.6326,-34.4688,577.4231,401.7644,569.0192,393.0625,差油层
1875.3004,8.4219,0.1389,96.209,109.0625,4.3199,4.2205,5.8524,5.483,26.875,0.2392,2.9504,2.1992,4.2969,-34.375,572.1453,404.6859,563.8218,396.5328,差油层
1875.3512,8.4219,0.1371,90.2969,110.875,4.2946,4.4533,5.271,5.0707,45.4375,0.2507,3.0532,2.154,4.6532,-34.5312,573.5485,407.5381,558.1787,400.1911,差油层
1875.402,8.4297,0.1548,92.5455,108.625,4.2332,4.433,4.722,4.6886,61.2812,0.2681,3.239,2.1931,6.0533,-34.8125,573.6553,397.284,564.303,388.7878,差油层
1875.4528,8.3984,0.163,87.6585,107.375,4.2628,4.4767,5.56,5.2608,67.111,0.2452,3.4088,2.2848,6.8364,-35.1562,569.7608,406.5529,561.613,395.7043,差油层
1875.5036,8.3984,0.2136,86.039,96.625,4.4334,4.7416,6.3682,6.0232,77.25,0.2092,3.5944,2.4456,6.7433,-35.0,564.0424,403.4842,554.046,391.7838,差油层
1875.5544,8.3984,0.2245,83.7619,94.5625,4.5551,5.0709,6.9584,6.7164,51.7188,0.191,3.731,2.5061,8.1805,-34.7812,573.6002,391.2989,559.0501,380.099,差油层
1875.6052,8.3984,0.2106,80.5379,88.0,4.5443,4.9836,7.5416,7.4138,30.9219,0.1902,3.5972,2.5196,10.2668,-34.375,573.4904,385.2019,558.9447,374.4267,差油层
1875.656,8.3984,0.1928,80.964,85.9375,4.5057,4.7133,8.1216,7.9327,28.4375,0.1869,3.4643,2.5264,9.6747,-33.9688,564.8051,387.788,553.8983,376.6863,差油层
1875.7068,8.3984,0.1994,81.7818,84.7535,4.3937,4.4935,7.7877,7.6983,28.6406,0.1783,3.4246,2.544,6.6435,-33.5315,567.7544,394.5719,553.2036,382.5719,差油层
1875.7576,8.3984,0.1743,82.2884,89.0625,4.2894,4.3567,7.9365,7.7181,33.6442,0.1837,3.4405,2.4998,5.5211,-33.8438,570.8262,393.4648,555.8779,381.5422,差油层
1875.8084,8.3984,0.1584,84.6893,92.625,4.1386,4.1141,7.1185,6.8953,35.5267,0.1932,3.5475,2.4456,5.2506,-33.9688,578.155,398.6112,564.2236,387.1286,差油层
1875.8592,8.3906,0.177,88.6106,96.3125,4.0539,3.9249,5.7364,5.6482,42.1875,0.2023,3.801,2.4524,4.679,-34.1875,578.303,409.0046,569.4592,395.999,差油层
1875.91,8.3672,0.1863,89.6937,94.625,4.0162,3.9954,5.253,5.083,33.5312,0.1925,3.8349,2.4254,4.4942,-34.0,569.627,415.2376,561.8646,407.1174,差油层
1875.9608,8.3906,0.1961,90.9512,97.5,3.8695,4.2012,4.8161,4.7513,20.0938,0.205,3.6598,2.3997,4.8787,-33.75,584.3455,411.9431,574.4512,409.3781,差油层
1876.0116,8.3984,0.1975,91.3714,102.0,3.6686,4.1444,4.9711,4.9837,15.4609,0.2165,3.5567,2.3645,6.2468,-34.0625,591.9231,403.9784,583.0817,402.7404,差油层
1876.0624,8.3984,0.1991,85.0998,107.9375,3.5631,3.8317,6.3301,5.9489,15.6016,0.2265,3.7367,2.3987,7.7727,-34.6562,595.6597,412.1701,588.6389,409.213,差油层
1876.1132,8.3984,0.2126,85.9979,100.0625,3.4769,3.6099,6.2975,5.8691,18.6801,0.2042,3.9836,2.4649,6.0052,-34.25,598.0737,411.5537,594.6442,411.1879,差油层
1876.164,8.3984,0.2198,86.6756,94.625,3.4479,3.4922,6.6437,6.2394,26.9844,0.1839,3.9035,2.5108,4.7609,-33.2812,606.8919,412.027,600.2702,412.8851,差油层
1877.0276,8.4141,0.1597,95.6717,110.9372,3.1383,3.4166,3.8616,4.198,10.6719,0.2738,2.9696,2.236,4.9584,-34.0624,622.2015,428.4589,615.6418,427.7015,干层
1877.0784,8.4219,0.1531,93.1599,110.5625,3.1688,3.3284,4.1671,4.5181,11.3655,0.2776,3.3204,2.2135,6.1301,-33.9062,620.7206,429.7898,613.3603,425.5,干层
1877.1292,8.4219,0.1582,92.6352,108.5625,3.2714,3.2535,5.0,5.1915,11.9283,0.2689,3.3798,2.2364,5.3633,-33.9062,625.5793,428.0998,616.3005,425.3197,干层
1877.18,8.4141,0.159,93.7163,105.75,3.428,3.2971,5.303,5.4868,10.7031,0.2556,3.3475,2.2591,4.8278,-33.6562,620.8571,427.3955,617.2222,423.5132,干层
1877.2308,8.3984,0.1517,94.7175,109.75,3.6984,3.5294,4.7667,5.1034,12.2031,0.2478,3.0607,2.2602,4.4281,-33.625,607.4775,430.0673,606.2949,420.9744,干层
1877.2816,8.3984,0.1554,97.1263,116.25,3.9492,3.9515,4.3685,4.8426,15.4219,0.2542,3.0699,2.2597,4.4237,-33.625,596.8063,427.77,593.6937,427.02,干层
1877.3324,8.3984,0.1581,95.9289,117.75,4.121,4.4356,3.879,4.4474,23.7969,0.2576,3.1328,2.2658,5.7,-33.9062,598.3257,419.5547,591.1935,418.4063,干层
1877.3832,8.3984,0.1761,89.8485,114.0,4.4222,4.7884,4.0795,4.6292,21.25,0.2452,3.2242,2.3218,7.6322,-35.0625,591.7626,410.9069,587.2006,406.8138,干层
1877.434,8.375,0.201,84.9938,106.0,4.9943,5.1272,5.4117,5.8809,24.7884,0.2182,3.369,2.3952,8.7601,-35.0625,577.5749,409.5669,572.8233,404.8169,干层
1877.4848,8.3984,0.2242,83.0938,100.4375,5.8817,5.8642,6.8627,7.309,24.2031,0.1976,3.3294,2.466,8.1978,-34.4688,562.5,403.0938,558.5625,397.9375,干层
1877.5356,8.3984,0.2209,82.224,98.5,6.7426,7.1682,7.3639,7.8941,32.125,0.1975,3.3264,2.4799,9.1162,-33.9688,550.1025,389.1597,540.235,381.3811,干层
1877.5864,8.3906,0.1889,80.5205,99.9989,7.4471,8.4902,8.0,8.6125,33.2812,0.1913,3.1843,2.4612,12.8913,-34.6567,535.4808,372.7468,529.4744,365.9271,干层
1881.244,9.5469,0.1729,94.633,117.625,3.9768,3.8808,3.5565,3.931,22.3125,0.2396,3.3451,2.3376,6.9464,-33.5938,569.4808,419.1429,565.3939,412.0551,干层
1881.2948,9.7266,0.1798,94.5084,120.3125,4.4446,4.812,3.5797,4.0512,31.1094,0.2483,3.2615,2.3436,8.3611,-33.6875,556.1959,409.1961,550.6526,406.2288,干层
1881.3456,9.3828,0.1927,87.9986,118.25,5.1395,6.0933,4.4437,5.1885,61.25,0.2478,3.3105,2.38,10.1687,-34.0625,547.4576,394.4802,538.0096,390.6994,干层
1881.3964,9.1094,0.1935,79.3691,108.4375,6.34,7.5209,7.3628,8.4181,98.286,0.2068,3.5398,2.4517,20.2969,-34.375,532.8678,374.0739,528.4555,371.1923,干层
1881.4472,8.8906,0.1845,70.8762,93.4375,8.1653,9.2562,12.9655,14.1322,115.875,0.1436,3.9156,2.5226,27.3002,-34.0625,516.71,358.9439,512.4896,355.4439,干层
1881.498,8.8672,0.1802,65.1716,81.4375,10.4016,12.0711,20.191,21.7555,86.4375,0.0893,3.8187,2.6116,27.4361,-33.1562,495.8151,343.6823,490.6535,340.0939,干层
1881.5488,8.8593,0.1684,62.7623,76.5589,13.0078,16.0557,27.7439,30.2756,88.8125,0.0679,3.5105,2.6406,29.5192,-32.9689,479.1767,326.6935,474.6046,322.5601,干层
1881.5996,8.7344,0.1459,61.3527,72.125,14.4588,19.0826,31.0282,33.8264,108.875,0.0666,3.3468,2.6278,38.5719,-33.0938,468.8307,318.7858,464.679,313.5895,干层
1881.6504,8.7031,0.1411,61.0266,69.25,14.1908,17.7385,29.5462,32.1659,155.0,0.0597,3.4379,2.6319,46.0867,-33.3438,459.5533,316.8401,453.3299,309.4561,干层
1881.7012,8.7891,0.1263,59.944,61.2812,12.3959,14.5693,33.497,35.7086,164.125,0.0505,3.9494,2.6541,28.3418,-33.5625,458.2174,323.9416,450.5638,316.0312,干层
1881.752,8.6094,0.1303,60.3974,60.5625,10.29,11.8395,36.8151,36.2432,161.7557,0.0478,4.0208,2.6793,15.5199,-32.6562,463.5283,328.4754,453.3522,320.9754,干层
1881.8028,8.4844,0.1508,64.1113,66.625,8.4405,9.7069,24.2443,23.5024,81.75,0.0588,3.6018,2.6588,11.7275,-32.0312,475.6903,330.3595,462.6213,323.2214,干层
1881.8536,8.8672,0.1566,66.8671,76.1875,6.9952,7.7861,17.611,17.284,71.0625,0.0801,3.1825,2.5801,10.3432,-32.5312,491.49,335.6987,479.1494,330.1987,干层
1881.9044,9.1641,0.1749,69.9797,83.3125,6.1949,5.9418,13.7391,13.1551,67.125,0.0985,3.0416,2.5519,8.9547,-33.4375,503.754,345.6271,491.9167,340.3097,干层
1881.9552,8.6797,0.2287,73.4754,84.4375,5.8649,5.0033,11.2149,10.3487,62.5312,0.1172,3.1398,2.5703,6.4824,-33.7188,508.25,364.1755,500.4087,359.6755,干层
1882.006,8.8984,0.2335,78.273,87.125,5.8236,4.9721,8.6161,7.7286,41.5625,0.1384,3.0608,2.5051,4.3564,-33.0625,509.5803,380.234,501.0092,375.5505,干层
1882.0568,9.4453,0.1896,84.513,95.125,5.6817,5.6084,5.7366,5.4423,33.3011,0.1897,2.8951,2.3579,4.2459,-32.7812,516.9732,382.303,507.4335,377.0332,干层
1882.1076,9.586,0.15,86.4494,101.9339,5.4798,6.2175,4.9539,5.0585,31.6094,0.2347,2.7912,2.2441,7.2268,-32.7188,523.8702,377.0926,516.2776,372.9814,干层
1882.1584,9.6875,0.1387,83.0418,97.5,5.283,6.2801,5.8574,5.8142,34.9375,0.2457,2.9167,2.2438,13.7432,-32.7188,526.243,378.243,517.9644,374.1858,干层
1882.2092,8.9528,0.1419,78.764,87.9934,5.2166,6.1065,7.4553,7.1083,41.4688,0.1959,3.1307,2.3405,16.9523,-32.7499,530.4295,381.0352,521.0225,374.117,干层
1882.26,8.5703,0.1796,73.063,79.8125,5.2973,5.9793,10.9087,9.7517,52.5625,0.1571,2.9773,2.4813,11.839,-32.625,536.1862,376.705,526.4368,367.8613,干层
1882.3108,8.7812,0.2147,71.2461,84.9375,5.3039,5.7237,14.0385,12.7578,54.6562,0.1368,2.9019,2.5345,8.4804,-33.125,543.6875,365.7656,530.9688,356.4688,干层
1882.3616,9.0156,0.2224,74.4667,87.25,5.0136,5.2717,10.3533,10.2503,56.8125,0.1588,2.883,2.4941,6.892,-33.25,543.277,363.1463,532.0593,353.7874,干层
1882.4124,9.3984,0.2167,77.2914,94.0,4.6135,4.6912,8.1852,8.1994,55.3473,0.1791,2.9879,2.4386,5.8023,-33.0312,538.0,371.521,527.7175,362.724,干层
1882.4632,9.2578,0.2225,80.0757,95.3125,4.1611,4.1706,7.0812,6.9925,56.375,0.1928,2.976,2.4104,4.9535,-32.875,540.9412,378.7078,528.3026,369.8026,干层
1882.514,9.2578,0.2216,82.3798,104.4375,3.8275,3.7869,6.1407,5.9662,35.5,0.2077,3.0645,2.3889,4.3215,-32.8438,555.9688,387.5192,538.6586,379.1142,干层
1882.5648,9.6875,0.192,84.6431,111.4375,3.5863,3.5441,5.5069,5.2216,23.4062,0.2152,3.1823,2.3501,3.7679,-32.4375,567.4528,395.5721,552.0008,387.2862,干层
1882.6156,9.6641,0.1741,87.9256,112.1875,3.5013,3.4182,5.0124,4.7183,17.1094,0.2182,3.2249,2.3245,3.4558,-32.1562,571.5958,403.4948,561.1703,394.1384,干层
1882.6664,9.9219,0.17,90.9591,110.0,3.48,3.4857,4.5164,4.2659,15.8047,0.217,3.106,2.3086,3.4265,-32.5938,573.25,409.0385,564.6731,400.7692,干层
1882.7172,9.8359,0.168,93.7566,110.625,3.4465,3.6973,4.0545,3.8485,15.0097,0.2229,3.0869,2.3086,3.9693,-32.75,579.1754,409.6229,568.7542,403.5176,干层
1882.768,9.7809,0.1645,92.3241,113.624,3.4341,3.8154,4.0896,3.8643,14.9844,0.2363,3.0965,2.319,5.1164,-33.3442,582.0,407.3862,574.0966,401.7414,干层
1882.8188,9.3516,0.1879,89.0744,112.375,3.3958,3.7195,4.7049,4.3291,15.5859,0.234,3.1842,2.3638,5.9727,-33.8438,582.681,408.8541,574.8891,402.4095,干层
1882.8696,9.1172,0.1955,87.1056,108.498,3.3744,3.6527,5.4787,4.949,21.4375,0.2138,3.0113,2.3544,5.6441,-33.562,585.6947,407.2278,576.8894,400.1725,干层
1882.9204,9.1016,0.2047,86.1767,106.0625,3.3599,3.5849,5.9558,5.3434,35.75,0.2057,2.9423,2.3253,5.0131,-32.9062,586.793,401.9255,578.3046,395.4802,干层
1882.9712,9.6875,0.2257,86.266,105.6875,3.3284,3.4214,6.176,5.5657,66.4375,0.2117,2.8789,2.3069,4.6391,-33.3125,587.218,398.3798,576.6202,390.5921,干层
1883.022,9.7422,0.2673,88.1212,106.125,3.211,3.2495,5.0769,4.7423,55.5,0.2276,2.955,2.3622,4.1251,-34.0,583.9016,403.3295,572.803,393.0833,干层
1883.0728,9.4375,0.2712,89.2112,106.5,3.0588,3.1677,4.4206,4.1274,47.7375,0.2243,3.0791,2.4157,3.6542,-33.6562,583.9928,408.6022,572.4928,397.9928,干层
1883.1236,9.7812,0.2709,89.5254,107.25,2.9398,3.052,4.4921,4.1134,47.25,0.23,3.3467,2.4587,3.3556,-33.4375,587.681,408.5438,576.181,400.0494,干层
1883.1744,9.9219,0.2596,89.9587,102.125,2.8349,2.9044,4.239,3.8339,60.0938,0.2431,3.7039,2.4736,3.5438,-33.3125,595.7917,411.6939,583.9936,400.7468,干层
1883.2252,9.3984,0.236,92.2377,98.5,2.7876,2.8438,3.7547,3.4824,72.5,0.2579,3.704,2.4607,3.4857,-32.9688,600.701,416.447,588.0,404.1953,干层
1883.276,9.8516,0.2055,92.0871,98.25,2.7952,2.8841,3.8549,3.5333,50.5938,0.2582,3.5892,2.4402,3.4747,-32.6875,599.5997,420.0006,588.2993,409.8005,干层
1883.3268,9.7734,0.212,93.2634,104.6875,2.8094,2.9636,3.8058,3.5642,39.8438,0.2543,3.3319,2.4481,3.6055,-33.25,601.2019,418.7997,590.3013,409.1002,干层
1883.3776,9.3516,0.2281,95.2472,111.625,2.8028,3.0189,3.6659,3.479,34.014,0.2494,3.4278,2.465,4.172,-33.5938,605.5965,418.1513,593.2982,410.2062,干层
1883.4284,9.4921,0.2469,93.6088,116.7483,2.8403,3.027,3.9931,3.6878,37.0551,0.2426,3.3672,2.5017,4.4732,-33.4685,604.101,418.2452,592.9039,412.4447,干层
1883.4792,9.4219,0.2575,91.9865,114.625,2.9253,3.0153,4.3741,3.9999,33.2188,0.242,3.4656,2.5272,4.3581,-33.0625,603.5885,416.0981,594.7026,409.9462,干层
1883.53,9.2814,0.2671,91.7002,110.2475,3.0046,3.0478,4.5941,4.1593,26.4531,0.2396,3.4488,2.5638,3.8619,-33.0004,598.3718,415.8053,593.9736,408.9026,干层
1883.5808,9.5859,0.2796,91.9159,107.125,3.0673,3.1971,4.5071,4.1278,23.5156,0.2305,3.4162,2.5782,3.6428,-33.4375,591.5917,415.775,586.775,408.8365,干层
1885.2064,9.4219,0.2705,88.639,108.25,3.1411,3.2235,4.7975,4.5556,5.9141,0.2209,3.3446,2.5492,3.931,-33.75,580.2498,404.8999,571.1373,396.8999,差油层
1885.2572,9.5156,0.266,90.9768,110.125,2.9517,3.0671,4.2532,4.1025,7.3633,0.2381,3.5071,2.5237,3.7896,-33.0625,589.2384,409.4073,579.7384,401.5198,差油层
1885.308,9.3203,0.2543,92.5123,106.4375,2.7788,2.9183,4.1105,3.9216,9.5391,0.2413,3.4883,2.4916,3.7103,-32.5312,594.9688,414.7019,585.2428,407.0889,差油层
1885.3588,9.4453,0.2215,93.8524,106.0,2.6592,2.7699,4.0465,3.8346,12.2746,0.2449,3.5035,2.4257,3.6892,-32.3125,601.9327,416.8185,591.2054,408.8185,差油层
1885.4096,9.6877,0.2061,94.6819,103.5042,2.5881,2.6524,3.9673,3.7758,12.3748,0.2508,3.3367,2.3812,3.5133,-32.469,609.2964,419.6602,598.1378,411.8309,差油层
1885.4604,9.9297,0.1868,95.2173,108.6875,2.5864,2.5916,3.9009,3.7034,10.4766,0.2524,3.2553,2.3299,3.2057,-32.75,612.1141,423.0923,602.3423,415.9564,差油层
1885.5112,9.75,0.1656,96.5605,107.25,2.6011,2.6333,3.6958,3.4977,9.1328,0.251,3.0821,2.2783,2.9155,-32.5,612.7284,424.878,603.9567,418.128,差油层
1885.562,9.7109,0.1508,97.3024,114.0625,2.6121,2.7569,3.2762,3.1587,9.1016,0.2479,2.9814,2.2368,2.9171,-32.5312,613.6149,426.7702,605.3851,419.7904,差油层
1885.6128,9.9766,0.16,97.5438,115.3125,2.6235,2.8554,3.1691,3.1448,8.5781,0.2413,2.9579,2.2501,3.3375,-32.5312,614.46,425.4251,605.46,417.7326,差油层
1885.6636,9.7266,0.1713,96.3563,115.8125,2.6499,2.8708,3.4502,3.3954,7.8789,0.2393,3.0523,2.2994,3.9441,-32.7188,616.0,423.3271,606.7694,415.7694,差油层
1885.7144,9.7031,0.188,93.7684,114.6875,2.7266,2.8717,3.9093,3.7666,7.3061,0.2243,3.064,2.3775,4.4143,-32.6562,615.6526,421.9974,605.6526,414.6526,差油层
1885.7652,9.5625,0.2001,92.8839,112.0625,2.8317,2.9006,4.3357,4.1479,7.9023,0.2235,3.0421,2.4302,4.1957,-32.4062,612.8747,418.8615,603.4551,413.0356,差油层
1885.816,9.7344,0.2024,92.6598,110.6875,2.9267,2.9839,4.2834,4.1921,9.0625,0.2234,3.064,2.4561,4.0206,-32.25,606.5705,416.4595,598.6058,411.0352,差油层
1885.8668,9.3438,0.1994,93.6098,108.375,2.948,3.084,4.0249,4.0434,10.4219,0.2368,3.2227,2.4664,3.9275,-32.25,602.801,414.4516,593.767,408.5681,差油层
1885.9176,9.7344,0.1986,94.3127,103.75,2.9217,3.1319,3.6507,3.7962,10.7812,0.237,3.5268,2.4776,4.2414,-33.0,600.383,411.5849,593.0,406.2604,差油层
1885.9684,9.8203,0.1995,91.9891,104.8125,2.9284,3.0707,3.9364,4.0797,12.1016,0.2385,3.7051,2.4804,4.5691,-33.3125,600.7043,414.1456,593.4695,409.2195,差油层
1886.0192,9.6641,0.2052,91.7059,104.625,3.0107,3.0128,4.1751,4.2552,11.4391,0.2246,3.699,2.4672,4.3403,-32.9062,604.7654,416.5443,597.2362,411.0443,差油层
1886.07,9.6483,0.2203,91.7398,109.6844,3.1976,3.0881,4.2905,4.3409,13.2145,0.2234,3.5909,2.4682,3.8169,-32.3127,608.018,417.8546,602.6089,412.0591,差油层
1886.1208,9.5547,0.2361,93.0827,105.8125,3.5106,3.3151,4.1569,4.2193,17.3281,0.2293,3.4809,2.4746,3.4966,-32.5312,596.2082,419.711,592.8267,413.0202,差油层
1886.1716,9.4062,0.2417,96.111,108.9375,3.8234,3.8175,3.5253,3.7189,26.6875,0.2517,3.3047,2.468,3.6751,-33.125,582.1025,421.1106,577.9167,414.907,差油层
1886.2224,9.4844,0.2162,96.7009,112.9375,4.0036,4.5759,3.4147,3.8788,35.7188,0.2676,3.0225,2.3943,5.39,-33.1562,574.811,413.9103,565.9788,409.4331,差油层
1886.2732,9.3828,0.1702,90.7735,117.75,4.0427,5.088,4.4559,5.0915,26.6875,0.2647,2.9507,2.2954,11.1025,-33.1562,571.7164,397.851,559.8582,395.0152,差油层
1886.324,9.5156,0.1382,82.4387,103.125,4.002,4.9095,6.8091,7.3662,18.3438,0.2117,3.2025,2.2921,17.3737,-33.0,574.5984,389.803,561.3591,382.9265,差油层
1886.3748,8.9844,0.1342,76.9766,88.375,4.0417,4.438,10.2106,10.2891,11.6645,0.1546,3.5625,2.3818,12.0082,-31.6875,576.2604,385.401,562.2604,373.7917,差油层
1886.4256,8.8125,0.1532,74.5166,84.8125,4.2387,4.0591,12.1337,12.0962,9.1328,0.122,3.5912,2.4821,6.4616,-30.5156,575.1385,382.536,560.777,370.0873,差油层
1886.4764,8.9219,0.1648,78.1317,93.375,4.3408,3.8688,9.1972,9.8241,8.4062,0.1504,3.5369,2.4754,4.3605,-31.1406,571.7087,380.9471,557.2941,369.3265,差油层
1886.5272,9.3125,0.1808,86.9398,105.9375,4.3912,3.8784,5.4605,6.0479,8.3438,0.1918,3.3946,2.437,3.6946,-31.9062,561.5984,389.1873,551.0821,377.3687,差油层
1886.578,9.4922,0.2026,91.6221,121.0625,4.417,4.159,3.9932,4.43,8.3672,0.2281,3.1643,2.4177,3.4935,-31.9219,550.9271,402.5649,542.1691,391.7989,差油层
1886.6288,9.6094,0.1812,93.0096,125.375,4.464,4.6446,3.5594,3.8774,8.5859,0.2444,2.9342,2.3361,4.3456,-31.8906,547.9487,407.2148,539.8269,398.2692,差油层
1886.6796,9.5781,0.1597,90.593,122.125,4.7239,5.1963,4.1376,4.3493,8.8197,0.2492,2.8066,2.2985,7.1019,-32.5312,554.4884,402.5348,546.2326,394.718,差油层
1886.7304,9.1325,0.1577,85.3419,110.3659,5.3131,5.8814,5.2984,5.3212,9.0775,0.2367,2.8989,2.3461,11.4412,-33.2501,554.1671,393.8454,547.0336,388.0006,差油层
1886.7812,8.7969,0.1636,80.2572,99.0625,6.3226,6.9097,7.2864,6.9424,9.7812,0.2095,3.0256,2.4601,12.4477,-33.4062,545.0701,377.8151,539.4376,376.8663,差油层
1886.832,8.8125,0.1729,75.9515,86.8125,8.0064,8.4591,11.1903,10.2769,11.2812,0.181,3.0241,2.5344,11.5091,-33.8438,530.0721,365.4171,525.4491,365.8596,差油层
1886.8828,8.8359,0.1839,73.1892,80.5625,10.2969,11.1907,12.7962,12.4492,13.2266,0.1572,2.875,2.5495,12.4558,-34.3125,512.5544,354.6641,507.9243,353.6709,差油层
1886.9336,8.9219,0.1688,72.0258,81.375,12.4224,14.6973,13.781,13.8201,16.0,0.1415,2.7707,2.5244,18.7542,-34.7188,496.9832,344.7043,493.7917,342.1426,差油层
1886.9844,8.9297,0.1567,69.2992,77.25,13.8694,17.354,17.5926,17.8139,19.6562,0.1276,2.9545,2.5289,39.8838,-35.7188,484.6988,339.571,481.5801,336.5108,差油层
1887.0352,8.5391,0.1787,67.6449,65.375,14.1716,17.8774,22.1926,22.6894,20.4824,0.1049,3.0985,2.5665,65.932,-35.6875,479.8758,336.0,474.25,331.5032,差油层
1887.086,8.5469,0.1992,64.9558,57.3438,13.6956,17.3545,32.2479,30.8899,13.9219,0.0775,3.0888,2.5789,42.3968,-34.7188,479.998,335.6888,474.3745,329.6888,差油层
1887.1368,8.8359,0.2111,63.4982,55.4375,12.9296,15.739,38.7734,38.4922,9.8516,0.0684,2.9452,2.5768,24.1327,-33.875,482.8083,334.2516,475.7468,328.4385,差油层
1887.1876,8.9531,0.2303,65.7205,58.25,11.8928,13.1784,32.1309,30.8962,7.4844,0.0857,3.0112,2.5922,17.2424,-33.9375,487.7532,333.7532,479.6278,328.8167,差油层
1887.2384,9.0938,0.2388,68.161,60.2812,10.7885,10.9184,23.5582,21.786,6.3711,0.1109,2.985,2.5964,13.1765,-34.75,490.4358,339.5783,482.1872,334.8241,差油层
1887.2892,8.969,0.2201,71.6625,64.8231,9.3218,9.3393,16.6319,15.5405,6.043,0.1302,2.8212,2.5545,9.0091,-34.1245,490.3806,351.2708,482.7548,343.9563,差油层
1887.34,9.2031,0.1956,75.0211,78.0,8.1151,8.4416,12.0491,11.5025,6.6782,0.1511,2.7298,2.5008,7.8184,-33.4375,496.795,361.9488,487.783,354.3313,差油层
1887.3908,9.1095,0.1756,76.9605,90.5079,6.9015,7.3876,10.0804,9.935,8.706,0.1738,2.6805,2.4727,7.8693,-33.0625,511.2917,365.0665,499.1018,358.8101,差油层
1887.4416,9.25,0.1636,78.7034,100.3125,6.13,6.2284,9.0632,8.9036,10.7344,0.1872,2.8872,2.4645,8.1838,-33.0625,523.6649,367.7766,511.6129,360.0901,差油层
1887.4924,8.8125,0.1733,79.1945,100.1875,5.5565,5.5462,8.3785,8.231,11.3438,0.1841,3.0263,2.4665,6.8631,-32.3125,532.008,374.016,522.5161,367.024,差油层
1887.5432,9.125,0.1801,80.4361,105.0,5.0672,5.2446,7.5265,7.5314,10.8594,0.1857,3.0973,2.4399,5.4719,-31.9062,536.9479,377.3192,528.6926,372.1385,差油层
1887.594,9.3203,0.1634,80.8091,112.6875,4.659,4.9438,7.0145,7.1204,10.3828,0.2072,2.9636,2.372,5.3125,-32.1562,549.0449,378.7612,539.6614,374.5112,差油层
1887.6448,9.5312,0.1653,82.5816,119.6875,4.3538,4.4441,6.0543,6.1904,10.0469,0.2225,2.8256,2.3349,5.7146,-31.9219,556.4091,381.7872,546.6777,377.0248,差油层
1887.6956,9.1562,0.1823,83.3858,118.375,4.2137,4.1124,5.7079,5.6523,10.6003,0.2214,2.8518,2.324,4.9717,-31.7344,560.2428,387.729,553.2572,381.6076,差油层
1887.7464,9.625,0.1826,85.0317,116.3125,4.32,3.9897,5.5392,5.3229,11.5938,0.2181,2.9978,2.3153,3.8856,-31.4219,558.8555,393.0957,552.711,387.4746,差油层
1887.7972,9.9688,0.1701,87.1914,117.9375,4.592,4.2271,5.3158,5.0383,10.2266,0.2321,3.1392,2.2962,3.2928,-32.25,556.355,396.1855,548.742,391.516,差油层
1887.848,10.1719,0.1668,89.3235,122.75,4.8679,4.8422,4.5352,4.3535,7.0977,0.2587,3.1225,2.2866,3.6864,-32.25,553.2059,394.4471,546.4471,391.1883,差油层
1887.8988,9.7969,0.1577,89.1604,122.0625,5.0963,5.6042,3.9738,4.0681,5.9883,0.2578,3.0577,2.2677,5.7032,-32.1562,548.4592,389.6747,541.0893,385.3495,差油层
1887.9496,9.1249,0.1478,84.8744,111.9901,5.442,6.1586,5.0961,5.2426,6.2578,0.2334,3.0291,2.2853,9.6457,-33.2819,544.7188,386.862,537.8489,382.0677,差油层
1888.0004,9.0078,0.1553,80.1297,99.625,5.8183,6.6371,7.099,6.8724,9.9599,0.1861,3.0274,2.3635,13.1066,-34.0938,541.8475,379.8034,535.478,375.9772,差油层
1888.0512,8.9376,0.1726,75.6296,88.8739,6.4281,7.1175,9.9042,8.7831,20.8643,0.1607,2.9395,2.472,11.8441,-34.5001,538.9551,371.6695,532.5633,368.1602,差油层
1888.102,9.0078,0.1935,74.3674,87.5625,7.1486,7.5036,12.5654,11.1209,67.4375,0.1533,2.8713,2.5455,10.8016,-34.6875,534.8182,360.8056,526.9243,359.6239,差油层
1888.1528,8.7344,0.2039,75.7664,86.5625,7.4188,7.53,12.2333,11.3833,103.5625,0.1653,2.8542,2.5519,10.0654,-34.0625,527.9519,357.8013,519.7404,352.9727,差油层
