Depth,CAL,CALI,DRHO,DT,GR,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1511.15625,8.5788,8.4625,0.0084,67.7791,72.003,9.3743,12.7313,21.5754,22.8951,0.7231,78.2927,68.2684,0.1164,5.1082,2.4448,40.0634,-33.5328,516.5132,359.257,517.7137,363.2585,干层
1511.1875,8.5831,8.4882,0.0088,68.0803,73.7802,9.4996,12.9261,20.0988,20.9237,0.7225,64.2745,68.2604,0.1189,5.1364,2.4346,43.7236,-33.7949,516.5138,362.0583,518.1144,365.2594,干层
1511.21875,8.5918,8.5243,0.01,68.2609,76.2815,9.6083,13.1237,19.049,19.2691,0.7223,49.6297,68.2576,0.123,5.1445,2.4247,47.0873,-34.1011,517.3147,365.6601,519.3156,368.461,干层
1511.25,8.5918,8.5993,0.0112,68.7026,79.1781,9.6814,13.2486,17.916,17.7113,0.7218,44.3256,68.2524,0.1267,5.1045,2.4173,49.378,-34.3193,518.9159,366.4605,521.3168,371.2623,干层
1511.28125,8.6005,8.6449,0.0123,69.4454,81.2845,9.792,13.3241,16.6262,16.4677,0.7253,38.912,68.2473,0.1322,5.0524,2.4101,46.9948,-34.6695,521.3175,368.8617,522.918,373.2633,干层
1511.3125,8.6092,8.6372,0.0125,69.7465,83.7202,9.8292,13.3237,15.0786,15.4291,0.7248,35.7662,68.2421,0.1366,4.9963,2.4039,45.7594,-34.9756,522.5183,370.0624,524.1189,374.464,干层
1511.34375,8.6267,8.5772,0.0133,70.7503,87.2093,9.9038,13.2979,13.1613,14.8774,0.728,34.7525,68.2346,0.1419,4.9282,2.3959,44.2185,-35.15,524.1195,371.6633,526.5205,375.6648,干层
1511.375,8.6354,8.5203,0.0133,71.6938,90.5669,9.9037,13.1968,11.8906,13.8859,0.7277,33.6382,68.2318,0.1464,4.8681,2.3915,42.0849,-35.1046,525.3206,374.0645,527.7214,377.2657,干层
1512.21875,8.5064,8.4367,0.0377,83.8395,105.424,5.7451,5.7342,15.715,15.685,0.7273,15.417,68.1018,0.2502,7.9686,2.3039,5.8443,-31.0197,524.136,363.2685,526.9372,375.6737,油水同层
1512.25,8.4581,8.4561,0.0337,83.0164,104.567,5.9224,5.8552,17.1618,18.7781,0.727,31.0129,68.0978,0.2508,8.069,2.3137,5.7888,-31.1069,524.5367,362.4685,526.5379,375.6741,油水同层
1512.28125,8.4185,8.4588,0.0309,82.133,106.278,6.0703,5.9788,19.6984,23.3588,0.7305,60.0444,68.0914,0.2473,8.1654,2.3262,5.7776,-31.2813,525.3376,362.4688,526.9385,375.6744,油水同层
1512.3125,8.4053,8.4598,0.0287,81.2296,108.7795,6.175,6.1282,21.5117,26.3029,0.7301,66.7118,68.0874,0.2419,8.1293,2.3551,5.9446,-31.3685,526.5388,362.4691,527.7393,375.2746,油水同层
1512.34375,8.3745,8.4554,0.0275,80.0451,111.0174,6.3052,6.2933,23.2237,28.2874,0.7293,71.0616,68.0831,0.235,7.8887,2.381,6.128,-31.4992,528.1401,362.4694,529.7408,374.4745,油水同层
1512.375,8.3613,8.443,0.0271,79.0413,112.9262,6.4383,6.4752,25.4101,29.4474,0.729,74.2594,68.0767,0.2293,7.6078,2.4026,6.3291,-31.5864,528.9412,362.4697,531.3422,374.0747,油水同层
1512.40625,8.348,8.414,0.0267,77.5155,114.7033,6.5741,6.6496,27.2751,30.8315,0.7327,73.2684,68.0723,0.2239,7.3431,2.4189,7.0265,-31.6736,529.7419,362.4699,532.1431,372.8746,油水同层
1512.4375,8.3611,8.369,0.0311,76.1704,116.3484,6.6368,6.9334,28.5573,31.912,0.7359,68.5165,68.0656,0.2185,7.1947,2.4358,8.7434,-31.7607,530.1427,363.2706,533.3441,372.8748,油水同层
1512.46875,8.3655,8.3224,0.0337,75.2068,119.2443,6.7639,7.2019,29.9568,33.798,0.7395,59.2342,68.0628,0.2154,7.0423,2.451,10.6344,-31.8043,531.3441,363.6711,536.1462,372.8751,油水同层
1512.5,8.3873,8.2783,0.0367,74.5443,119.705,6.8804,7.4951,31.0064,35.2512,0.7392,52.4002,68.0576,0.2122,6.938,2.4637,11.7168,-31.7606,532.145,364.8719,537.3472,372.4752,油水同层
1512.53125,8.4267,8.2492,0.0391,73.942,121.0871,6.9197,7.9046,32.4015,37.4775,0.7426,47.7969,68.0497,0.2102,6.8257,2.4747,12.8604,-31.6734,532.946,365.2724,537.3477,372.8757,油水同层
1512.5625,8.4267,8.2225,0.0403,73.2594,123.7861,6.9856,8.1176,33.2175,38.348,0.746,44.2711,68.0473,0.209,6.7496,2.4799,13.9291,-31.5861,532.9464,366.8734,537.7485,373.6764,油水同层
1512.59375,8.4486,8.1879,0.0415,72.9382,127.2094,7.0789,8.416,34.3817,39.9968,0.7497,38.9391,68.0421,0.2103,6.6694,2.4861,15.6413,-31.4988,533.3472,369.2747,538.1492,375.2774,油水同层
1512.625,8.4661,8.1596,0.0427,72.617,129.184,7.1328,8.9265,35.5184,40.9258,0.7493,37.1177,68.0373,0.2128,6.6454,2.4821,17.5976,-31.4552,534.1483,372.0763,538.5501,377.2787,油水同层
1512.65625,8.4923,8.1408,0.0431,72.376,131.6853,7.2006,9.2721,36.6925,42.8492,0.7485,35.1789,68.0322,0.2158,6.6495,2.4725,19.7234,-31.3679,534.949,374.8778,538.9509,378.0793,油水同层
1512.6875,8.4923,8.1117,0.0434,72.2957,132.7382,7.2554,9.432,37.9052,44.1811,0.7485,33.5333,68.0242,0.2197,6.6456,2.4635,21.8969,-31.3679,534.9496,376.8791,538.9514,379.6803,油水同层
1512.71875,8.5098,8.0771,0.0434,72.3359,136.2271,7.3105,9.8908,38.7855,45.8165,0.7439,32.5205,68.0242,0.2231,6.5735,2.4589,23.6263,-31.3242,534.1501,377.6797,539.3523,381.2813,油水同层
1512.75,8.5229,8.0576,0.0432,72.5567,138.597,8.0089,10.196,39.61,46.4339,0.7436,31.7809,68.0187,0.2259,6.5254,2.4551,24.8228,-31.3242,533.3504,378.8807,539.7532,382.8824,油水同层
1512.78125,8.5448,8.0444,0.043,72.8578,148.9904,8.5271,10.6919,40.3747,47.9686,0.7431,31.0579,68.0139,0.2317,6.4573,2.4519,26.2289,-31.3241,532.5507,379.2811,539.3536,385.2838,油水同层
1512.8125,8.5754,8.0352,0.0418,73.0586,150.8996,9.1657,10.835,40.997,48.4292,0.7427,30.8201,68.0091,0.2299,6.3931,2.4501,27.3485,-31.3241,531.7506,379.6816,538.954,386.4848,油水同层
1512.84375,8.5754,8.0228,0.04,73.2593,152.2158,9.557,11.2974,42.0292,47.3271,0.7379,33.3366,68.0434,0.2282,6.325,2.4477,28.1925,-31.324,530.9509,378.8816,538.1543,386.8852,油水同层
1512.875,8.6149,8.008,0.0384,73.3798,153.4661,10.0983,11.8921,42.7585,46.1624,0.7377,38.7058,68.0362,0.226,6.2609,2.4463,29.564,-31.3676,530.1512,378.4817,537.3545,386.4854,油水同层
1512.90625,8.6324,8.0004,0.0364,73.4601,154.8479,10.3902,12.5181,43.0036,44.5117,0.7372,45.4593,68.0334,0.2238,6.2008,2.4499,31.9598,-31.4548,529.3514,378.4821,535.3542,384.0847,油水同层
1512.9375,8.6674,7.9792,0.0348,73.5002,156.1641,10.8337,13.1022,41.8646,41.3865,0.7369,55.9022,68.0287,0.2177,6.1487,2.4605,34.028,-31.5419,528.5516,377.2818,533.3539,380.8837,油水同层
1512.96875,8.6674,8.005,0.0328,73.5002,157.6119,11.2532,14.0299,39.0748,38.3337,0.7324,84.2152,68.0609,0.2133,6.1046,2.4685,35.548,-31.6727,527.7518,373.2803,531.3535,380.0834,油水同层
1513.0,8.6805,8.0291,0.0298,73.5403,160.1791,11.6446,14.6288,35.7106,34.3688,0.7278,96.2926,68.0581,0.1994,6.0526,2.48,37.7046,-31.8035,525.3514,370.0791,529.3532,375.6819,油水同层
1513.03125,8.7024,8.031,0.0298,73.5403,163.6684,11.8904,15.5161,32.2013,30.1717,0.7276,107.395,68.0534,0.1892,6.0125,2.4986,39.0161,-31.9779,523.7513,366.878,526.9526,374.4815,油水同层
1513.0625,8.733,8.048,0.028,73.2191,167.2893,12.3039,15.7838,29.429,27.4686,0.7271,111.7978,68.0884,0.182,5.9926,2.5159,40.4505,-32.1959,521.751,363.2767,522.9518,372.881,油水同层
1513.09375,8.7461,8.0722,0.0246,72.7373,170.1201,12.7076,16.6459,27.4152,25.4423,0.7226,110.0949,68.0837,0.1739,6.0087,2.5281,42.1771,-32.4138,520.951,362.0763,521.3516,371.2806,油水同层
1513.125,8.7505,8.0979,0.0246,72.2554,173.2141,12.9267,16.8687,24.3453,23.5656,0.7179,107.1793,68.0773,0.1596,6.0369,2.5422,44.3131,-32.5446,516.9502,360.0756,519.351,368.0795,油水同层
1513.15625,8.768,8.1427,0.0226,71.613,179.1389,13.2246,17.4884,21.578,20.967,0.7176,102.1651,68.1143,0.1549,6.045,2.5546,47.4506,-32.719,515.75,357.6748,517.7507,365.6787,油水同层
1513.1875,8.7767,8.2074,0.0198,70.569,179.468,13.5551,17.7224,19.7959,19.4577,0.7171,100.0335,68.11,0.1501,6.0451,2.5631,50.1386,-32.8062,514.1495,355.6742,513.7499,364.8784,油水同层
1513.21875,8.7854,8.2768,0.0198,69.6857,180.9159,13.7625,18.0278,18.3709,17.6467,0.7169,93.1884,68.1044,0.1454,6.0292,2.5689,52.3785,-32.9805,510.9489,354.874,513.7499,362.4776,油水同层
1513.25,8.7854,8.3542,0.0178,68.9629,182.4296,13.9464,18.3383,16.9508,16.5974,0.7164,83.0707,68.1004,0.1421,5.9972,2.5733,54.7178,-33.1985,508.9483,352.0731,511.7496,359.6766,油水同层
1513.28125,8.7853,8.4013,0.017,68.5815,184.0091,14.0522,18.5833,15.5508,15.7004,0.7159,74.194,68.1339,0.1381,5.9852,2.5775,56.5134,-33.4601,506.1476,351.673,508.9491,357.2757,油水同层
1513.3125,8.7852,8.4255,0.0148,68.1799,185.3251,14.0787,18.6538,14.5145,14.7103,0.7152,64.0206,68.0897,0.137,5.9531,2.5816,57.8161,-33.7217,504.1471,350.4727,508.9493,354.4747,油水同层
1513.34375,8.7764,8.4353,0.0136,67.8989,186.1144,14.1589,18.4767,13.5472,13.9955,0.715,54.2983,68.1231,0.134,5.9051,2.579,59.3743,-34.0269,501.7465,348.072,507.7493,352.8741,油水同层
1513.375,8.75,8.465,0.0122,67.6579,185.916,14.1316,17.7529,12.7661,13.4178,0.7145,48.1261,68.1192,0.1315,5.845,2.5759,60.6271,-34.2884,500.1462,347.6719,506.5492,351.2736,油水同层
1513.40625,8.7455,8.4979,0.011,67.4371,185.1905,14.0508,16.9928,11.984,12.7902,0.718,39.8141,68.1132,0.1304,5.7046,2.5741,61.2044,-34.55,499.3463,346.0715,504.949,350.0734,油水同层
1513.4375,8.7191,8.5181,0.0094,67.2564,184.663,13.8118,16.2343,11.3147,12.2388,0.7175,35.356,68.11,0.1292,5.3957,2.5719,60.0495,-34.7244,498.1464,346.0717,504.1493,349.2732,油水同层
1513.46875,8.7015,8.5359,0.008,67.2162,183.9377,13.6549,15.7474,10.952,11.8692,0.7207,33.19,68.1048,0.1287,5.0868,2.5685,58.1377,-34.7679,498.1467,345.6717,503.3493,349.2735,油水同层
1513.5,8.6883,8.5521,0.0074,67.2965,182.8168,13.474,14.9874,10.6415,11.3792,0.7207,28.6939,68.1013,0.1286,4.8461,2.5665,56.8253,-34.9859,498.9478,345.2718,503.3499,349.674,油水同层
1513.53125,8.6794,8.5651,0.0074,67.4772,182.2234,13.2449,14.7329,10.3995,10.9934,0.7242,16.1235,68.0953,0.1298,4.7579,2.5641,54.4957,-35.0295,500.1489,345.272,503.3505,350.0745,油水同层
1513.5625,8.6662,8.575,0.0074,67.9992,181.3665,13.0197,14.1559,10.1047,10.7023,0.7237,12.764,68.0905,0.1322,4.6255,2.5607,52.163,-35.1166,501.7504,346.473,503.351,350.8752,油水同层
1513.59375,8.653,8.5753,0.0068,68.6416,180.707,12.8474,13.5756,9.97,10.399,0.7273,11.3784,68.1268,0.1347,4.4812,2.5559,48.3416,-35.291,501.7508,347.6738,503.7518,352.4763,油水同层
1513.625,8.6353,8.5668,0.0062,69.5249,179.7841,12.653,12.9204,9.7433,10.2015,0.7269,10.6813,68.122,0.1377,4.3729,2.5507,43.2931,-35.3781,502.9521,348.8746,504.5528,353.2769,油水同层
1513.65625,8.6221,8.5584,0.0056,70.2075,179.3225,12.533,12.3908,9.6133,10.1234,0.7263,10.2404,68.1168,0.1405,4.2205,2.5479,36.6223,-35.5525,504.1531,351.6764,504.9534,355.2781,油水同层
1513.6875,8.6133,8.5564,0.0044,70.6893,178.5971,12.2965,11.8378,9.5033,10.1038,0.7258,9.8932,68.1515,0.1452,4.1323,2.5429,32.6732,-35.6396,506.1546,352.8772,507.7557,357.6796,油水同层
1513.71875,8.6044,8.5606,0.0044,71.4121,178.0695,12.0415,11.3741,9.6128,10.5382,0.7252,9.6312,68.1471,0.1509,4.0481,2.5359,28.009,-35.7268,507.756,356.8796,508.5563,360.8816,油水同层
1513.75,8.5956,8.5809,0.0034,72.0143,175.93,11.95,11.1596,10.1809,10.9914,0.6925,9.521,68.7956,0.1558,3.9599,2.5268,24.3323,-35.9011,512.1588,358.8808,510.9582,363.2831,油水同层
1513.78125,8.5823,8.6042,0.0028,72.7371,174.2888,11.8142,10.9283,10.6187,11.5965,0.6994,10.2786,68.8603,0.1634,3.8878,2.52,22.2094,-36.0319,514.9609,361.2823,514.1605,365.6846,油水同层
1513.8125,8.5735,8.6418,0.0022,73.5,171.0066,11.7021,10.7221,11.2677,12.188,0.7066,10.9698,68.8891,0.1702,3.8196,2.5166,20.5432,-36.2063,517.7628,363.6839,517.3627,368.4863,油水同层
1513.84375,8.5603,8.6787,0.002,73.9416,158.113,11.525,10.4799,11.6181,12.7609,0.7057,11.6403,68.882,0.1752,3.7716,2.5118,19.3302,-36.2498,520.1646,365.6852,520.5648,372.889,油水同层
1513.875,8.5383,8.7147,0.0018,74.6242,155.3463,11.4375,10.3805,12.3993,13.8028,0.7087,11.3974,68.9122,0.1811,3.7074,2.507,17.0501,-36.337,524.1674,368.0867,526.1686,374.8902,油水同层
1513.90625,8.5163,8.9955,0.0016,75.2867,153.1723,11.2644,10.243,13.5926,15.0157,0.708,10.9689,68.9051,0.1854,3.6473,2.5008,13.7795,-36.3369,526.9692,370.088,528.17,378.0922,油水同层
1513.9375,8.4943,9.1507,0.0016,76.0295,150.3398,11.115,10.1265,14.5066,16.1486,0.7113,10.6173,68.8958,0.191,3.6113,2.4958,12.7216,-36.4241,530.972,372.8898,532.9731,381.2944,油水同层
1513.96875,8.4678,9.3432,0.0018,76.5515,148.7668,11.0306,10.0686,15.482,18.0796,0.7102,10.3163,68.9282,0.1984,3.6796,2.4918,11.993,-36.4676,535.7751,375.6917,536.9756,382.0949,油水同层
1514.0,8.4546,9.4889,0.0018,76.8727,146.856,10.8844,9.992,16.8424,20.1255,0.7133,10.0625,68.9196,0.2078,3.7961,2.4881,11.6113,-36.4676,540.5784,377.693,542.5793,384.0963,油水同层
1514.03125,8.4326,9.5774,0.0028,77.2943,144.6821,10.7402,9.9537,18.4987,21.978,0.7126,9.9472,68.9104,0.2191,3.9166,2.4849,11.1354,-36.1187,544.581,380.0947,546.582,386.0977,油水同层
1514.0625,8.4238,9.6206,0.0058,77.5954,140.7301,10.6587,9.9535,19.7804,24.001,0.7119,10.1006,68.9378,0.2278,4.0932,2.4823,10.8632,-35.857,548.1833,381.6958,552.1858,387.6989,油水同层
1514.09375,8.4017,9.6154,0.008,77.7761,125.8469,10.5174,9.953,20.9495,26.3107,0.7148,11.3083,68.9342,0.2326,4.2177,2.4787,10.699,-35.5953,553.387,383.2969,554.1873,389.3001,油水同层
1514.125,8.3929,9.5037,0.0095,78.0371,122.3557,10.4573,9.9909,22.6164,27.8123,0.7141,13.4348,68.9587,0.2356,4.4626,2.4777,10.5974,-35.2028,556.5892,386.0988,557.7899,390.9013,油水同层
1514.15625,8.3665,9.3062,0.0111,78.1375,119.5233,10.9451,10.4967,24.5098,29.5123,0.713,15.8696,68.9551,0.2386,4.9282,2.4753,10.5971,-34.9847,560.5919,388.1001,560.5919,394.1035,油水同层
1514.1875,8.3577,9.1071,0.0119,78.1174,113.2007,11.2186,10.6776,26.92,31.2564,0.7162,21.5993,68.9064,0.2411,5.1651,2.4731,10.7592,-34.6795,564.1945,390.5018,564.9951,395.3044,油水同层
1514.21875,8.3488,8.9589,0.0135,77.9769,102.2027,11.3471,10.9862,28.2932,32.7253,0.7155,23.3181,68.8978,0.2438,5.3779,2.4715,10.903,-34.4178,563.7949,392.9034,566.5964,397.3057,油水同层
1514.25,8.3356,8.8424,0.0139,77.9367,95.88,11.4552,11.4987,29.5097,34.0019,0.7146,25.3672,68.849,0.2459,5.6549,2.4701,11.6972,-34.1125,561.3945,394.9048,567.3975,399.3072,油水同层
1514.28125,8.3311,8.8229,0.0147,77.8162,91.006,11.7411,11.944,30.6023,35.1934,0.7177,27.8617,68.8412,0.2459,5.8195,2.4689,12.597,-33.9381,559.3942,396.9063,566.1975,401.3087,油水同层
1514.3125,8.3223,8.8129,0.0179,77.756,88.7663,11.7411,12.173,31.7959,36.9887,0.7168,33.8052,68.7917,0.2401,6.0002,2.4683,13.1849,-33.7636,557.7938,398.1072,564.9976,402.9098,油水同层
1514.34375,8.3091,8.8339,0.0179,77.6154,85.9996,11.8529,12.5723,32.472,38.2847,0.7161,46.6314,68.7824,0.2353,6.1367,2.4677,14.0649,-33.5455,556.5938,399.3083,562.197,404.5111,油水同层
1514.375,8.3002,8.8493,0.0175,77.6154,84.3522,11.9429,13.0342,33.0988,39.2483,0.7193,53.4205,68.7294,0.2289,6.2211,2.4663,15.0321,-33.4583,554.9935,399.3087,560.9968,405.3119,油水同层
1514.40625,8.3002,9.1141,0.0175,77.4749,83.6929,12.0336,13.0342,33.6732,39.8532,0.7182,57.0124,68.6849,0.2266,6.3255,2.4647,16.158,-33.4146,554.1937,399.309,558.1959,405.7125,油水同层
1514.4375,8.3001,9.5545,0.0175,77.4347,83.4286,12.0334,13.4872,33.931,40.005,0.717,59.9206,68.6763,0.2228,6.3376,2.4617,17.7688,-33.4146,552.1935,398.1087,556.5956,406.113,油水同层
1514.46875,8.3088,9.8018,0.0175,77.3344,83.3619,12.079,13.6937,34.1907,39.6986,0.7166,61.9016,68.6628,0.2175,6.2655,2.4585,22.4923,-33.5017,551.7938,394.9073,553.7947,400.9106,油水同层
1514.5,8.3219,9.9459,0.0173,77.2942,83.3608,12.1246,13.8505,34.1899,39.0939,0.7158,59.119,68.6994,0.2157,6.1853,2.4567,24.9234,-33.5453,550.5939,390.5052,552.5947,397.309,油水同层
1514.53125,8.335,9.7841,0.0173,77.234,85.006,12.1936,14.0891,34.058,37.8407,0.715,56.0313,68.7311,0.2124,6.1172,2.4541,26.4859,-33.5888,550.1942,384.1022,550.9946,391.7065,油水同层
1514.5625,8.3569,9.2348,0.0173,77.1938,87.0466,12.1932,14.3864,33.927,35.8644,0.714,53.1051,68.7218,0.2092,6.029,2.4501,28.0398,-33.6759,548.9943,382.9017,550.595,390.1057,油水同层
1514.59375,8.3744,8.9674,0.0179,77.1536,88.6261,12.1929,15.0001,33.6029,33.7317,0.7171,49.5661,68.7492,0.2052,5.9849,2.4475,29.6849,-33.7195,548.9946,380.1005,550.5956,386.5041,油水同层
1514.625,8.3963,8.7279,0.0192,77.1336,90.9956,12.1924,15.0001,32.9647,31.3638,0.7165,46.8872,68.7406,0.2034,5.9368,2.4421,33.6525,-33.7631,548.595,376.0988,550.196,381.3017,油水同层
1514.65625,8.4226,8.7576,0.021,77.1135,92.7069,12.192,15.4334,32.0919,29.6689,0.7155,44.6946,68.7364,0.2009,5.8567,2.4343,36.5878,-33.763,547.7953,374.8983,550.1966,379.701,油水同层
1514.6875,8.4445,8.7531,0.0224,77.0532,94.7474,12.1917,15.7291,30.7081,27.0627,0.7145,42.8497,68.7235,0.1982,5.8207,2.4291,38.1495,-33.5885,547.7959,372.8975,550.1973,378.1003,油水同层
1514.71875,8.4751,8.6304,0.0244,76.993,98.6972,12.122,16.0307,29.0486,23.4868,0.714,41.081,68.715,0.1965,5.7766,2.4246,40.005,-33.4141,546.996,370.4965,549.7976,374.4988,油水同层
1514.75,8.5102,8.5361,0.0276,76.7922,100.7379,12.0987,16.3378,26.5989,20.8571,0.7131,39.8404,68.7064,0.194,5.7446,2.4271,40.8497,-33.2832,538.9923,369.6962,542.9944,373.6985,油水同层
1514.78125,8.5979,8.4729,0.0314,76.3305,102.91,11.9837,16.431,23.4406,18.5219,0.7161,39.0837,68.6936,0.1911,5.7005,2.4309,41.7117,-32.9343,535.3907,367.2952,537.392,371.6976,油水同层
1514.8125,8.7647,8.4597,0.0344,75.6679,104.9505,11.9153,16.7458,21.0564,15.7697,0.7148,40.2985,68.6893,0.1877,5.6565,2.4357,42.5922,-32.9343,530.1886,366.0948,534.1907,369.2967,油水同层
1514.84375,8.8393,8.4688,0.0403,74.8849,107.9784,11.7128,16.8732,19.3918,14.4397,0.7144,41.5509,68.68,0.1827,5.6205,2.4497,43.4083,-32.6726,527.3875,364.8943,529.7889,368.0963,油水同层
1514.875,8.949,8.5279,0.0465,74.3429,111.0726,11.4266,16.8727,17.7564,13.0209,0.7137,42.5155,68.6715,0.1795,5.6045,2.458,44.2402,-32.5418,523.386,363.6939,528.5886,366.896,油水同层
1514.90625,9.0718,8.6442,0.0541,74.0016,113.969,11.1261,16.6174,15.089,11.6075,0.7166,42.6772,68.6622,0.1754,5.5965,2.4688,44.492,-32.3673,522.5858,362.8938,525.3875,366.4958,油水同层
1514.9375,9.1376,8.789,0.0613,73.5398,116.7995,10.6903,16.3041,13.3229,10.2097,0.7118,40.8374,68.6572,0.1705,5.5926,2.4766,44.6602,-32.2801,519.7849,361.6934,522.9866,365.2955,油水同层
1514.96875,9.2122,8.9601,0.0702,73.2186,118.3789,10.1936,15.5467,10.6895,9.0665,0.7106,37.6085,68.6479,0.1657,5.5927,2.4827,44.6589,-32.28,518.9849,361.2935,520.5859,364.8956,油水同层
1515.0,9.3175,9.2448,0.076,72.9576,119.761,9.9256,14.6844,9.2416,8.0515,0.7062,27.107,68.6379,0.1634,5.641,2.4909,44.0672,-32.1492,517.3845,360.8937,518.9855,365.2961,油水同层
1518.8125,8.6163,8.4552,0.0081,89.3194,92.3839,4.1476,4.0772,10.3727,11.8374,0.7417,10.6749,69.0576,0.2396,3.1397,2.4734,5.8849,-40.7738,512.1041,356.656,517.3124,363.066,水层
1518.84375,8.5943,8.4412,0.0083,88.5163,90.6711,4.1713,4.1239,10.6542,12.3226,0.7412,10.1952,69.0469,0.2353,3.1398,2.4712,6.032,-40.861,511.3063,357.8612,515.7128,365.072,水层
1518.875,8.5766,8.436,0.0085,87.4923,88.497,4.2593,4.227,11.1547,13.176,0.7401,10.0016,69.0412,0.23,3.1439,2.47,6.3014,-40.9044,510.9086,358.2649,516.1169,366.6781,水层
1518.90625,8.559,8.4324,0.0089,85.9464,87.0476,4.3162,4.3741,11.5898,13.3536,0.7391,9.7743,69.0297,0.2228,3.156,2.469,6.3615,-40.9044,511.7126,358.6681,517.3218,367.4824,水层
1518.9375,8.5282,8.4239,0.0091,84.9626,85.4004,4.3739,4.7105,12.088,13.7422,0.7385,9.5338,69.0585,0.2195,3.1802,2.4684,6.5827,-40.9915,512.1165,359.0725,518.9276,367.4852,水层
1518.96875,8.5106,8.4171,0.0095,83.0553,83.9508,4.613,4.893,12.9006,14.3329,0.738,9.2992,69.0535,0.2155,3.2164,2.4682,6.7089,-40.9914,513.3212,359.4765,520.1323,367.8894,水层
1519.0,8.493,8.4134,0.0097,81.0877,82.1717,4.8282,5.1506,13.7415,14.8634,0.7404,9.1928,69.0773,0.2099,3.2646,2.4706,6.9554,-41.0349,514.5263,360.2798,521.3374,367.8922,水层
1519.03125,8.4402,8.4105,0.0096,79.341,81.4467,5.0342,5.2195,14.6651,15.8928,0.7404,9.105,69.0773,0.201,3.345,2.4732,7.1565,-41.1221,518.5374,360.6845,523.3436,367.0957,水层
1519.0625,8.4402,8.4101,0.009,78.6182,79.7337,5.1797,5.4629,15.5019,16.6077,0.7394,9.773,69.0666,0.188,3.4253,2.4754,7.3634,-41.1656,519.7413,361.4888,526.1512,366.2968,水层
1519.09375,8.4006,8.4104,0.0082,77.7749,78.1523,5.3701,5.5255,16.6391,17.4548,0.7423,10.43,69.0918,0.1869,3.4736,2.4774,7.5618,-41.2963,522.5493,361.892,527.7566,366.2998,水层
1519.125,8.3479,8.4148,0.0076,76.8915,76.7027,5.5149,5.7395,17.5548,18.275,0.7494,11.5877,69.0918,0.18,3.5539,2.4794,7.8546,-41.427,524.1543,362.6971,528.9614,366.3023,水层
1519.15625,8.3303,8.4199,0.0068,76.249,75.1874,5.7941,6.0416,18.3095,18.8068,0.7488,12.8985,69.0825,0.1756,3.6062,2.4821,8.0663,-41.5141,526.5611,363.1,529.766,366.706,水层
1519.1875,8.2995,8.4306,0.006,75.3857,73.7377,6.0185,6.2637,19.1698,19.2802,0.7478,17.9963,69.0675,0.17,3.6584,2.4833,8.3627,-41.5576,527.7657,363.5045,530.9708,367.911,水层
1519.21875,8.2599,8.4278,0.0054,74.5424,72.4198,6.3594,6.457,20.0704,19.2426,0.7508,19.8032,69.0626,0.165,3.7268,2.4845,8.5555,-41.5575,528.5697,363.507,532.5774,369.5166,水层
1519.25,8.2203,8.4162,0.0046,74.3417,71.563,6.4937,6.8619,20.5755,19.0954,0.7543,21.6255,69.0166,0.1592,3.759,2.4849,8.9207,-41.5139,529.3757,363.5106,532.9805,371.5248,水层
1519.28125,8.1808,8.4165,0.004,73.5787,70.311,6.6308,7.1957,20.8525,18.8407,0.7573,23.7514,69.0017,0.1556,3.8233,2.4847,9.3547,-41.4702,529.7788,364.3151,533.7845,372.3276,水层
1519.3125,8.15,8.4192,0.0038,73.1973,69.2563,6.8745,7.6469,20.8917,18.3772,0.7563,26.4383,68.9967,0.1505,3.8233,2.4825,9.9413,-41.383,530.5841,364.7183,534.1893,373.5321,水层
1519.34375,8.106,8.4211,0.0034,72.6953,68.7945,7.1543,8.1263,20.8514,17.3508,0.7557,29.429,68.9874,0.1462,3.8556,2.4791,10.9531,-41.2957,530.5858,365.1227,534.9928,375.1387,水层
1519.375,8.0796,8.4215,0.0038,72.0328,68.596,7.3331,8.2507,20.6126,17.0216,0.7628,33.455,68.9329,0.1421,3.8838,2.4759,11.4208,-40.9905,530.9892,365.5255,535.397,376.3431,水层
1519.40625,8.0576,8.4306,0.005,71.5107,69.1876,7.5164,8.7513,20.1826,16.2568,0.7657,37.0263,68.9329,0.1372,3.8999,2.4725,12.9227,-40.6418,531.3926,366.33,536.2004,377.1472,水层
1519.4375,8.0619,8.4477,0.0058,71.2497,69.9107,7.6897,8.9872,19.6107,15.5264,0.7692,40.2018,68.9237,0.1316,3.912,2.4681,14.0232,-40.2494,532.5981,366.3331,537.0051,379.1544,水层
1519.46875,8.0663,8.4697,0.0062,70.9485,70.305,7.8818,9.4962,19.0552,14.8857,0.7683,42.1712,68.9101,0.1295,3.9523,2.463,15.2755,-39.9007,533.8033,365.5366,537.0074,379.5579,水层
1519.5,8.0706,8.4819,0.0068,70.7879,70.8311,7.9721,9.6783,18.0948,14.4918,0.7677,41.9286,68.946,0.1293,3.9603,2.461,16.3261,-39.2904,535.41,365.5384,538.2125,380.7631,水层
1519.53125,8.0837,8.5069,0.0072,70.6273,71.3569,8.1558,9.958,16.9867,13.9204,0.7707,40.3525,68.8958,0.1296,3.9925,2.455,17.5489,-38.8108,535.8127,365.1415,539.017,381.5671,水层
