Depth,AC,CAL,CNL,GR,MINV,MNOR,R025,R045,R25,R4,RA05,RILD,RILM,RL3D,RL3S,RLL8,RM,SP,result
1579.4375,82.5036,8.7734,24.4454,118.9102,6.5179,7.2899,3.0577,4.5728,11.402,4.7947,5.0051,4.1805,4.9977,8.5079,8.8801,7.4565,0.8179,11.55,干层
1579.46875,81.9612,8.7975,24.9571,118.8339,6.9221,7.6183,3.0323,4.714,11.5179,4.9449,4.9826,4.1802,5.0522,8.6349,9.2141,7.4576,0.8179,11.4854,干层
1579.5,81.6512,8.8016,25.1713,118.7612,7.174,7.6674,3.007,4.8551,11.7235,5.0071,4.9598,4.2103,5.0981,8.8889,9.2787,7.458,0.8179,11.4207,干层
1579.53125,81.3413,8.7939,25.2665,118.7612,6.3226,7.602,2.856,4.9836,11.9422,5.0299,4.9373,4.2102,5.1444,8.8889,9.4338,7.4865,0.8174,11.3941,干层
1579.5625,80.9151,8.7861,25.1473,118.6843,5.8383,7.4733,2.7049,5.112,12.0579,5.0024,4.9041,4.2099,5.1441,9.2063,9.5241,7.5146,0.8174,11.3287,干层
1579.59375,80.4889,8.7743,24.9568,118.6892,5.7358,7.3705,2.5605,5.1706,12.2253,4.9374,4.8836,4.2094,5.1157,9.3968,9.615,7.5707,0.817,11.2898,干层
1579.625,80.2564,8.7586,24.7424,118.7724,6.0003,7.1656,2.4161,5.2291,12.3795,4.8335,4.8732,4.2094,5.069,9.3333,9.757,7.6552,0.817,11.2376,干层
1579.65625,80.1401,8.7468,24.5519,118.9368,6.3026,6.872,2.3792,5.167,12.5466,4.6912,4.8645,4.1862,4.9863,9.5238,9.8988,7.7551,0.8159,11.1987,干层
1579.6875,80.2562,8.7271,24.4328,119.1823,6.4787,7.4792,2.3424,5.105,12.8679,4.6261,4.856,4.1478,4.9138,9.1765,9.4809,7.8558,0.8159,11.1466,干层
1579.71875,80.3722,8.7153,24.3851,119.2641,6.7557,7.7318,2.3438,4.9604,12.9321,4.5218,4.8349,4.1325,4.8778,8.8254,9.3309,8.076,0.8159,11.0815,干层
1579.75,80.4109,8.7035,24.5993,119.4278,6.8436,7.2479,2.3452,4.8158,13.2531,4.4819,4.8261,4.1022,4.8509,8.127,9.4466,8.1209,0.8159,11.0424,干层
1579.78125,80.3721,8.6719,24.9087,119.7538,5.7127,6.5351,2.3785,4.6901,13.3431,4.4799,4.8301,4.0722,4.7978,7.8332,7.8332,8.2566,0.8153,11.0283,干层
1579.8125,80.062,8.6563,25.3371,119.9958,4.6328,6.2801,2.4118,4.5643,13.6514,4.478,4.8109,4.0573,4.7627,7.2266,7.2266,8.4411,0.8153,11.0778,干层
1579.84375,79.907,8.6563,25.6703,120.3987,3.9082,5.8467,2.5085,4.4578,13.7925,4.5017,4.7998,4.0349,4.7192,6.7937,7.354,8.6139,0.8173,11.1021,干层
1579.875,79.3259,8.6405,25.8965,120.7219,3.3732,5.4645,2.6051,4.3513,13.9721,4.5377,4.778,4.0126,4.6422,7.4921,8.412,8.7258,0.8173,11.1518,干层
1579.90625,79.2097,8.6248,26.2297,120.8841,3.0159,5.0438,2.7594,4.3463,14.2032,4.5738,4.7582,3.9905,4.5998,8.0,8.9354,9.2104,0.8264,11.2013,干层
1579.9375,78.8997,8.613,26.5153,121.3675,2.8249,4.6616,2.9136,4.3413,14.4346,4.6097,4.7484,3.9757,4.533,8.9524,9.612,8.4341,0.8266,11.2385,干层
1579.96875,78.5123,8.5974,26.789,121.7718,2.5821,4.8122,2.9464,4.6096,14.6145,4.5569,4.7159,3.9537,4.4833,9.5238,9.8803,8.1901,0.8295,11.3004,干层
1580.0,77.6839,8.5974,26.9437,122.0138,2.9604,5.2674,2.9793,4.8779,14.7941,4.466,4.7322,3.9247,4.4261,10.3492,10.5578,7.8227,0.8299,11.4115,干层
1580.03125,76.6767,8.5816,26.7531,122.337,3.1492,4.9482,2.9045,4.8538,15.5019,4.3624,4.7479,3.8959,4.4099,11.1111,12.1674,7.5408,0.8352,11.5494,干层
1580.0625,76.2118,8.5778,25.7769,122.5014,3.2363,4.6545,2.8297,4.8297,15.5174,4.2203,4.79,3.8816,4.3855,12.0635,12.5126,7.2556,0.8331,11.625,干层
1580.09375,76.0182,8.582,25.3483,122.6644,2.9669,4.5644,2.7422,4.6409,15.7326,4.0781,4.8191,3.8321,4.3853,12.254,12.8837,7.0843,0.8309,11.7003,干层
1580.125,75.5921,8.5982,24.0745,122.7504,2.8644,4.8294,2.6547,4.4521,15.9854,3.9613,4.8488,3.8041,4.393,13.5351,13.3696,6.9296,0.8263,11.7121,干层
1580.15625,75.1659,8.6144,23.3364,122.9141,2.7748,2.7748,2.6053,4.3516,16.1117,3.9089,4.9301,3.7693,4.4168,13.9064,13.9064,6.6065,0.8163,11.7238,干层
1580.1875,74.8561,8.6306,22.003,122.7595,10.1587,11.746,2.556,4.2511,16.4784,3.8809,5.0097,3.7555,4.465,13.4114,14.4433,6.4624,0.8157,11.71,干层
1580.21875,74.1587,8.6426,20.6577,122.6819,12.8889,12.7619,2.5385,4.1572,16.6175,3.9176,5.1539,3.7211,4.522,12.6369,14.9037,6.1841,0.8157,11.6197,干层
1580.25,73.7326,8.6548,19.8958,122.6063,18.5873,18.5873,2.5211,4.0633,16.8323,4.0428,5.3239,3.7277,4.5549,12.307,15.2878,6.3906,0.8157,11.5938,干层
1580.28125,73.4228,8.691,19.241,122.372,20.2219,20.2219,2.5477,4.0393,16.9331,4.181,5.507,3.7822,4.6467,12.0033,15.1623,6.7014,0.8151,11.5291,干层
1580.3125,74.1203,8.7031,18.8242,122.137,21.1462,23.4349,2.5743,4.0154,17.0843,4.357,5.599,3.8374,4.7061,11.5598,14.2601,7.9447,0.8151,11.5026,干层
1580.34375,75.2442,8.7151,18.8241,121.902,22.9586,24.6522,2.6903,4.0804,17.2104,4.5071,5.693,3.8723,4.7662,11.2806,13.6117,9.2305,0.8151,11.4889,干层
1580.375,75.5543,8.7713,18.7645,122.2244,23.8446,24.7647,2.8062,4.1453,17.387,4.5569,5.7863,3.8791,4.8359,10.7095,12.7474,10.1145,0.8145,11.5134,干层
1580.40625,76.0969,8.7874,18.693,122.7868,24.2109,24.0145,2.9157,4.2801,17.4497,4.606,5.8395,3.8788,4.9245,10.2017,11.832,11.0023,0.8145,11.5504,干层
1580.4375,76.9107,8.8235,18.55,123.6696,18.3091,18.3091,3.0251,4.4148,17.2327,4.6542,5.9332,3.8857,5.0056,9.5408,10.751,12.1222,0.8145,11.6002,干层
1580.46875,77.8408,8.8515,18.4309,124.5517,14.8585,14.8585,3.0774,4.5687,16.8381,4.6652,5.9893,3.9209,5.0787,8.8548,9.874,13.0659,0.8145,11.6252,干层
1580.5,78.5771,8.9075,18.1689,125.3533,10.3412,10.3412,3.1297,4.7225,16.4942,4.6635,6.007,3.9566,5.1622,8.3092,9.2643,13.777,0.8155,11.6751,干层
1580.53125,79.0809,8.9716,18.0379,126.3166,9.4896,9.4896,3.1312,4.908,16.239,4.6743,6.0217,4.0071,5.2282,7.9921,8.6932,14.2633,0.8155,11.7626,干层
1580.5625,79.6623,9.0476,17.8116,126.7971,8.4224,4.9706,3.1326,5.0935,15.8564,4.6593,6.0518,4.0509,5.3238,7.5355,8.3385,13.6983,0.8155,11.8003,干层
1580.59375,80.2824,9.0756,17.6211,127.6792,7.1264,5.0197,3.1148,5.2539,15.7416,4.669,6.0697,4.1402,5.3529,7.3333,8.0342,13.0604,0.8155,11.8379,干层
1580.625,80.7087,9.1316,17.3948,128.2416,5.7803,5.0944,3.097,5.4143,15.4613,4.6938,6.0727,4.2314,5.4212,7.119,7.7052,12.3385,0.8155,11.9634,干层
1580.65625,81.2125,9.1797,17.7399,128.5634,4.3328,5.245,3.0418,5.4283,15.1809,4.7797,6.076,4.2699,5.5004,7.108,7.5791,11.3404,0.8155,12.0011,干层
1580.6875,81.9102,9.2317,17.8946,129.6057,3.164,5.4463,2.9865,5.4422,14.9004,4.8043,6.0986,4.3481,5.5403,6.9831,7.4663,10.8321,0.8155,12.0514,干层
1580.71875,81.9102,9.3158,18.0731,130.3283,2.5154,5.4573,2.9749,5.4118,14.6455,4.8409,6.0986,4.4036,5.5805,6.8694,7.3411,10.0846,0.8155,12.2024,干层
1580.75,82.259,9.3158,18.2396,131.1306,2.3994,5.3407,2.9633,5.3815,14.327,4.9148,6.0889,4.4924,5.6108,6.5405,7.2153,9.527,0.8146,12.2399,干层
1580.78125,82.6079,9.3838,18.3586,131.5322,2.6259,5.2635,3.0346,5.4529,13.9957,5.0017,6.0791,4.5498,5.672,6.3125,7.0898,9.0169,0.8146,12.2903,干层
1580.8125,82.7242,9.4398,18.4656,132.2541,2.8651,5.0708,3.1059,5.5243,13.5749,5.0637,6.0472,4.6163,5.7236,6.1237,6.8375,8.6126,0.8146,12.3656,干层
1580.84375,83.0343,9.4759,18.6084,132.8172,2.7749,5.0193,3.1899,5.5701,13.4474,5.1507,6.0013,4.6498,5.7861,5.9217,6.6863,8.3173,0.8146,12.4536,干层
1580.875,83.1894,9.504,18.7154,133.7805,2.6206,4.7761,3.2739,5.6159,13.1417,5.2,5.9912,4.7262,5.8281,5.644,6.4719,7.988,0.8146,12.5417,干层
1580.90625,83.4608,9.544,18.7749,134.182,2.4794,4.6223,3.3137,5.4077,12.7979,5.2109,5.9681,4.7433,5.8169,5.5307,6.2448,7.6295,0.8137,12.68,干层
1580.9375,83.4996,9.5722,18.7986,134.5038,2.2867,4.4811,3.3535,5.1996,12.4666,5.1444,5.9234,4.769,5.8061,5.3412,6.1184,7.3817,0.8137,12.68,干层
1580.96875,83.6934,9.5924,18.739,135.3075,2.2225,4.2118,3.3038,5.4677,12.1737,5.1178,5.9134,4.7774,5.8058,5.1393,5.9038,7.0376,0.8137,12.768,干层
1581.0,83.8485,9.5965,18.7151,135.9511,2.1318,4.1478,3.2541,5.7359,11.8426,5.0263,5.8674,4.7684,5.7842,4.9243,5.7019,6.7589,0.8137,12.9062,干层
1583.21875,85.9481,8.4419,19.8633,112.8608,4.3168,6.6053,2.918,5.3469,9.8475,4.5931,5.7199,5.1322,6.1149,8.2276,8.5208,6.3615,0.8105,12.3178,干层
1583.25,85.7157,8.4381,20.3156,112.8608,4.5444,7.5679,2.9002,5.1515,9.784,4.6293,5.6221,5.0595,6.0922,8.4717,8.6366,6.4432,0.8105,12.1642,干层
1583.28125,85.6383,8.4263,20.518,112.5322,4.9363,8.569,2.8831,5.1021,10.1017,4.6525,5.5253,4.9789,6.0477,8.6002,8.8552,6.6099,0.8121,11.8957,干层
1583.3125,85.4835,8.4106,20.7441,111.8815,6.3552,9.6079,2.8659,5.0527,10.0397,4.6628,5.4653,4.9174,5.9924,8.857,9.0995,6.8058,0.8121,11.7423,干层
1583.34375,85.3673,8.4107,21.0417,111.6379,6.8608,9.4281,2.8353,5.1111,10.1279,4.6486,5.3806,4.8215,5.9377,9.2289,9.3563,6.9689,0.8121,11.4991,干层
1583.375,85.2512,8.4189,21.3392,111.2308,6.529,8.9062,2.8047,5.1696,10.2415,4.6333,5.2959,4.7531,5.8407,9.3829,9.4848,7.1362,0.8121,11.3328,干层
1583.40625,85.0964,8.427,21.6606,110.9034,6.7174,8.448,2.7872,5.2535,10.3425,4.6325,5.2359,4.6942,5.7036,9.6652,9.7291,7.3208,0.8121,11.1666,干层
1583.4375,84.9802,8.4472,22.0772,110.5761,7.4009,8.0403,2.7698,5.3375,10.5568,4.5777,5.1632,4.5782,5.631,9.9732,9.935,7.4827,0.8121,11.0004,干层
1583.46875,84.7867,8.4673,22.3629,110.1663,7.6642,7.6642,2.7649,5.3453,10.6579,4.5514,5.0778,4.5375,5.4786,10.2678,10.243,7.7893,0.811,10.8593,干层
1583.5,84.5156,8.4954,22.5771,109.9201,7.5242,7.5242,2.7599,5.3532,10.8343,4.5113,5.0065,4.449,5.4188,10.7168,10.3457,7.9909,0.811,10.6161,干层
1583.53125,84.3607,8.5555,22.7437,109.5914,7.1546,7.1546,2.7359,5.3227,11.0236,4.4323,4.9592,4.4023,5.3401,10.8453,10.6534,8.2729,0.811,10.5393,干层
1583.5625,84.1284,8.5756,22.8746,109.4238,6.8868,6.4843,2.7119,5.2922,11.1119,4.3933,4.9143,4.3636,5.2721,10.9736,10.9357,8.4561,0.811,10.3984,干层
1583.59375,83.8186,8.6157,22.8983,109.175,6.5042,6.5088,2.7194,5.1352,11.3137,4.302,4.9036,4.3413,5.1765,11.4868,11.3331,8.7067,0.811,10.1936,干层
1583.625,83.7024,8.6638,22.934,108.9275,6.2994,6.5452,2.7268,4.9783,11.4649,4.2237,4.8824,4.2877,5.0641,11.602,11.8066,8.9156,0.8099,10.1039,干层
1583.65625,83.2377,8.6798,22.9934,108.7625,6.0315,6.5819,2.7347,4.8462,11.5279,4.1199,4.8496,4.2501,5.0088,11.8591,12.2023,9.1798,0.8099,9.899,干层
1583.6875,83.199,8.7159,23.16,108.5949,6.0929,6.6817,2.7425,4.7141,11.7172,4.0412,4.8519,4.1976,4.927,12.0895,12.7264,9.469,0.8099,9.7708,干层
1583.71875,82.8118,8.764,23.2195,109.8437,6.2059,6.9078,2.7567,4.6263,11.8181,3.9887,4.8059,4.146,4.8731,12.2186,12.945,9.7674,0.8099,9.6298,干层
1583.75,82.7344,8.8001,23.3979,110.1641,6.4569,7.084,2.771,4.5385,12.0453,3.8966,4.7831,4.0946,4.8728,11.622,13.2652,10.0571,0.8099,9.5272,干层
1583.78125,82.4246,8.8441,23.5288,111.1253,6.5068,7.3735,2.7852,4.4573,12.1586,3.8436,4.7369,4.0166,4.8548,11.2036,13.5477,10.4121,0.8099,9.4499,干层
1583.8125,82.2697,8.8562,23.6955,112.4063,6.6191,7.4742,2.7995,4.3761,12.234,3.841,4.7288,3.9581,4.8457,10.6321,12.3135,10.8392,0.8075,9.4744,干层
1583.84375,82.0761,8.8883,23.9811,112.8876,6.6932,7.8155,2.8071,4.3457,12.2455,3.8403,4.7096,3.9292,4.8189,9.7926,11.0795,11.3873,0.8075,9.6132,干层
1583.875,81.9212,8.9165,24.1477,114.489,6.7299,8.3339,2.8146,4.3154,12.2195,3.8506,4.7119,3.872,4.8097,8.5969,10.1385,11.8326,0.8075,9.7395,干层
1583.90625,81.5727,8.9367,24.3977,115.6909,6.7406,8.7127,2.8417,4.3168,12.1548,3.8875,4.7032,3.8507,4.792,7.7452,9.1086,12.1614,0.8075,9.9164,干层
1583.9375,81.4954,8.9448,24.6952,116.3317,6.7389,8.8765,2.8687,4.3183,12.0267,3.9233,4.7078,3.8016,4.7396,6.8551,8.6135,12.753,0.8075,9.9923,干层
1583.96875,81.9216,8.941,24.969,116.9725,6.7749,9.1538,2.851,4.3452,11.8349,3.9346,4.7105,3.7669,4.6963,6.3858,7.9786,13.325,0.8075,10.1696,干层
1584.0,82.1542,8.9292,25.219,119.214,6.8372,8.9603,2.8332,4.3722,11.72,3.8943,4.6896,3.7393,4.6789,6.1071,7.5345,14.1021,0.8075,10.4859,干层
1608.40625,81.6217,8.5086,19.8442,108.5397,10.8961,10.8961,5.3604,10.9676,13.2275,2.8222,11.3951,9.0815,11.779,16.9539,19.2372,6.1961,0.7714,9.2336,水层
1608.4375,81.2739,8.4927,20.071,107.5708,12.24,14.1816,5.4633,11.4136,13.5818,2.7937,11.221,8.9978,11.6494,19.6845,19.7992,6.6305,0.7714,8.9524,水层
1608.46875,81.1194,8.4768,19.3213,106.6831,12.8729,14.2187,5.2614,11.8854,13.7588,2.7937,11.1216,8.9477,11.2909,20.0689,20.9361,7.1474,0.7714,8.6584,水层
1608.5,80.8878,8.4649,18.8693,106.3583,13.1883,14.2292,4.9581,12.1788,14.0114,2.9206,10.9093,8.8981,10.9839,18.4768,21.6012,8.0513,0.7714,8.4411,水层
1608.53125,80.8497,8.457,18.3816,105.7901,12.6404,14.05,4.6673,12.0271,14.2262,3.0955,10.6967,8.8322,10.8635,17.4333,22.1513,9.8131,0.7714,8.2109,水层
1608.5625,81.0051,8.4491,18.2153,104.9822,10.3656,10.3656,4.3894,10.7431,14.3653,3.1974,10.5347,8.8157,10.3189,15.8284,22.5482,10.8934,0.7714,7.8276,水层
1608.59375,81.3154,8.4571,18.4183,104.579,8.3446,8.3446,4.1497,9.51,14.6055,3.363,10.4875,8.6547,10.2246,14.7464,21.9253,12.7758,0.7714,7.6103,水层
1608.625,81.7806,8.4652,18.633,104.012,7.6313,7.6313,3.9855,9.0274,14.7948,3.503,10.5166,8.5912,10.02,13.7026,21.0219,13.5468,0.771,7.3419,水层
1608.65625,82.1296,8.4852,18.848,103.3639,6.8165,6.9177,3.9113,8.5067,14.9335,3.7449,10.5335,8.4503,9.8194,13.0414,19.8889,17.4458,0.771,7.0223,水层
1608.6875,82.5559,8.5012,18.9198,102.4762,5.7863,6.9672,3.9886,8.6404,15.034,4.0249,10.5005,8.2356,9.6581,12.5714,18.5135,19.688,0.771,6.7921,水层
1608.71875,83.3311,8.5373,18.9441,103.1857,5.1622,7.0792,4.1043,8.5883,15.0457,4.2667,10.4908,8.0265,9.4474,12.0124,15.149,20.8377,0.771,6.6001,水层
1608.75,83.3311,8.5493,18.9567,103.9764,5.2364,7.2038,4.1822,8.2477,14.9686,4.674,10.4687,7.9384,9.2753,11.6444,14.08,19.8651,0.771,6.4081,水层
1608.78125,83.6801,8.5853,18.9451,104.9294,5.6152,7.3168,4.0444,8.1089,14.8024,5.1067,10.4215,7.7367,9.1396,11.2253,13.3296,18.6967,0.771,6.1518,水层
1608.8125,84.1454,8.6334,18.898,106.5973,5.7786,7.3402,3.9563,7.8695,14.6364,5.5522,10.3619,7.6097,9.0391,10.7944,12.9612,17.8571,0.771,6.1004,水层
1608.84375,84.4168,8.6334,18.8032,108.0268,5.5733,7.0455,3.8307,7.6172,14.4703,5.8831,10.3264,7.4849,8.9395,10.6296,12.3638,16.1411,0.771,5.9721,水层
1608.875,84.7272,8.6574,18.6727,109.4564,5.3553,6.9046,3.7439,7.5686,14.2275,6.2777,10.2668,7.3081,8.841,10.3128,11.8303,15.7889,0.771,5.8309,水层
1608.90625,84.9988,8.6854,18.4707,110.6477,5.0735,6.7119,3.783,7.5604,14.1635,6.5704,10.232,7.2412,8.776,10.0595,11.437,14.483,0.771,5.7537,水层
1608.9375,85.2703,8.7174,18.1856,111.5994,4.9833,6.558,3.9246,7.4968,13.9847,6.9395,10.2359,6.9671,8.7112,9.8446,11.0559,13.8075,0.771,5.6889,水层
1608.96875,85.5031,8.7534,18.0668,113.1076,5.2733,6.3394,3.9765,7.5604,13.7551,7.3468,10.2395,6.9797,8.6786,9.6556,10.5097,12.7592,0.771,5.637,水层
1609.0,85.6585,8.8134,17.8411,114.2177,5.4744,6.2489,4.0668,7.8145,13.5255,7.7159,10.2944,6.992,8.6622,9.5169,10.1416,11.5756,0.771,5.6106,水层
1609.03125,85.7365,8.8134,17.6985,115.8829,5.4979,6.1966,4.1191,7.751,13.4105,8.0468,10.387,6.9916,8.6616,9.2893,9.6461,11.056,0.771,5.7624,水层
1609.0625,85.6596,8.8374,17.4846,116.3581,5.3684,6.1172,4.2097,7.9578,13.1809,8.4669,10.5058,7.0165,8.6449,9.2911,9.3675,10.2916,0.771,5.9269,水层
1609.09375,85.3894,8.8575,17.3184,117.2286,5.3036,6.1035,4.0591,7.8201,13.0787,8.8614,10.5866,7.0548,8.6444,9.3059,9.3566,9.7575,0.771,6.0538,水层
1609.125,85.0805,8.8775,17.152,118.1005,5.3645,6.1774,4.0347,7.6819,12.887,9.2305,10.6154,7.0931,8.6438,9.2953,9.3711,9.319,0.7696,6.32,水层
1609.15625,85.0034,8.9255,17.0572,118.6529,5.4521,6.4541,3.9728,7.5691,12.6063,9.676,10.6324,7.1709,8.643,9.271,9.1563,8.9166,0.7696,6.5862,水层
1609.1875,84.7716,8.9455,17.0934,119.6033,5.6151,6.542,3.936,7.4057,12.5169,9.8924,10.5969,7.2761,8.6425,9.1839,9.0179,8.7861,0.7696,6.7381,水层
1609.21875,84.5398,8.9855,17.2726,120.3129,5.8918,6.7809,3.9119,7.2553,12.351,10.1979,10.524,7.383,8.7052,9.0579,8.8419,8.625,0.7696,6.8648,水层
1609.25,84.2306,9.0055,17.6661,121.0224,6.1173,6.8684,3.9642,7.2188,12.185,10.5416,10.3638,7.5326,8.8006,8.8434,8.7159,8.5296,0.7696,7.0298,水层
1609.28125,83.8829,9.0295,18.393,121.5761,6.117,6.2947,4.093,7.3215,11.9808,10.898,10.2772,7.6712,8.8486,8.6789,8.5266,8.4045,0.7696,7.3471,水层
1609.3125,83.6125,9.0575,19.132,122.1272,4.2992,5.721,4.1959,7.6912,11.7253,11.0889,10.0904,7.8123,8.962,8.4516,8.4131,8.2965,0.7696,7.7154,水层
1609.34375,83.1874,9.0815,19.6924,122.7569,3.7004,5.4655,4.3499,8.1494,11.674,11.369,9.9038,7.9414,9.177,8.224,8.1982,8.1145,0.7683,7.9058,水层
1609.375,82.9943,9.1135,20.0978,123.0684,3.1396,5.2986,4.5039,8.7859,11.5209,11.7635,9.7788,8.0138,9.3801,7.9837,7.9199,8.0547,0.7683,8.4139,水层
1610.21875,81.3836,8.5972,9.7461,109.0333,2.5428,2.5428,3.5147,6.9235,15.6214,18.4762,10.3504,7.5153,7.5289,28.812,28.812,3.8987,0.7757,11.5906,干层
1610.25,79.2164,8.5932,10.0086,108.5462,3.2019,3.2019,3.7066,7.5343,16.2687,19.8095,10.0619,8.1745,7.6395,29.2088,29.2088,4.0008,0.7758,11.462,干层
1610.28125,77.2815,8.5891,11.5459,107.576,14.371,21.3373,3.9748,8.3605,16.6491,20.5714,9.8494,8.5095,8.0256,31.873,30.9841,4.1209,0.7783,11.3974,干层
1610.3125,76.3528,8.5851,13.3334,107.0077,14.4472,22.0732,4.3957,9.0722,16.9661,20.6984,9.6368,8.9233,8.5087,34.49,34.49,4.3468,0.7783,11.2945,干层
1610.34375,74.1467,8.5811,19.8632,106.6843,16.7459,22.7961,4.8547,10.1012,17.2194,20.2417,9.3607,9.1709,8.793,39.8458,39.8458,4.7038,0.784,11.1787,干层
1610.375,72.7536,8.581,28.4897,105.8751,17.9389,23.2266,5.3138,10.9401,17.4856,19.9932,9.098,9.3053,9.2374,40.5741,40.5741,4.9613,0.784,11.0759,干层
1610.40625,71.5155,8.577,36.0792,105.4705,13.0674,22.2444,5.6968,11.5636,17.9042,18.8976,8.9859,8.9702,9.8652,39.9257,39.9257,5.3005,0.784,10.9984,干层
1610.4375,70.5095,8.581,37.6406,104.9023,10.714,22.1041,5.8882,11.92,18.2464,17.917,8.6593,8.3365,10.5168,38.5508,38.5508,7.2778,0.7823,10.8826,干层
1610.46875,69.8132,8.5849,40.5961,104.4152,10.5105,12.3011,6.1693,12.2008,18.5126,16.6695,8.4341,8.0662,10.988,37.6607,37.6607,10.7885,0.7823,10.7797,干层
1610.5,69.0784,8.5849,46.7262,104.0079,9.8603,12.6822,5.7769,11.8854,18.7913,15.4603,8.1828,7.621,10.9668,31.5959,31.5959,10.8881,0.7823,10.6638,干层
1610.53125,68.3047,8.5849,49.5812,103.6793,11.1111,12.9856,5.1943,11.4934,19.0826,14.1363,7.8174,6.916,10.5529,30.2581,30.2581,23.6639,0.7823,10.5096,干层
1610.5625,67.918,8.5888,51.1071,103.5129,11.0137,13.1999,4.865,10.7591,19.3613,12.9522,7.8865,6.7905,9.8615,29.2142,29.2142,66.5954,0.7823,10.4454,干层
1610.59375,67.5702,8.5888,51.6321,103.8244,9.1429,13.4395,4.4219,10.215,19.5512,11.5268,7.927,6.3923,9.1484,28.2726,28.2726,105.3549,0.7823,10.2656,干层
1610.625,66.99,8.5888,50.1555,104.2132,9.0159,12.9166,3.9152,9.4428,19.7409,9.9231,7.9691,6.0064,8.3329,27.1016,27.1016,113.3664,0.7823,10.1374,干层
1610.65625,67.8035,8.5927,47.8571,104.9227,11.326,11.326,3.5225,8.2517,19.8925,8.4345,7.9979,5.7376,7.4937,24.3245,24.3245,113.5634,0.7815,10.0601,干层
1610.6875,68.8494,8.5927,41.4713,105.394,13.3577,13.3577,3.0918,6.9592,20.0313,7.3393,8.0782,5.3913,6.4969,22.0194,22.0194,99.1346,0.7815,9.9315,干层
1610.71875,70.089,8.5966,32.2732,106.4962,15.6441,21.5286,2.547,5.4005,20.1066,6.7654,8.1969,5.1032,5.8107,20.4152,20.4152,88.3035,0.7815,9.739,干层
1610.75,70.7475,8.5966,27.7931,106.4962,17.282,21.6166,1.9512,3.8923,20.0675,6.2806,8.3791,4.7341,5.3611,19.0271,19.0271,78.513,0.7832,9.6619,干层
1610.78125,71.4449,8.6006,25.2675,107.1271,18.6786,21.6146,1.4824,3.0437,19.9647,6.1133,8.5605,4.589,4.8478,17.5122,17.5122,68.7899,0.7832,9.5331,干层
1610.8125,71.9874,8.6005,22.5036,107.6782,20.7742,20.7742,1.344,3.1342,19.8366,6.4796,8.7291,4.4158,4.5221,15.1813,15.1813,52.7163,0.7832,9.4815,干层
1610.84375,72.646,8.6045,17.9403,108.3079,15.4957,15.4957,1.549,3.4911,19.5178,6.7448,9.255,4.3913,4.3753,11.4611,11.4611,41.4496,0.7832,9.4165,干层
1610.875,73.5757,8.6204,17.2973,109.3329,14.8853,14.8853,1.8939,3.7589,19.1607,7.1363,9.8063,4.3591,4.3751,9.6914,9.5134,36.1175,0.7824,9.3772,干层
1610.90625,74.4279,8.6204,17.0833,109.3329,13.0784,13.0784,2.111,4.027,18.7273,7.4391,10.4075,4.3429,4.5877,9.4124,9.1576,32.7074,0.7824,9.3509,干层
1610.9375,75.164,8.6283,16.3926,109.8866,12.53,12.53,2.4937,4.1679,18.3322,7.729,10.9585,4.3109,4.7496,9.0591,8.6368,29.9477,0.7824,9.3114,干层
1610.96875,76.0551,8.6442,15.4755,111.0714,11.7527,11.7527,2.8005,4.1571,17.9367,7.9365,11.649,4.2871,4.9083,9.4164,8.3198,23.7645,0.7816,9.3101,干层
1611.0,76.2878,8.6442,14.4392,112.2574,10.7595,10.7595,2.9922,4.2473,17.669,8.0635,12.6329,4.279,5.3288,10.0811,7.9522,18.1118,0.7816,9.3089,干层
1611.03125,77.0243,8.6642,13.117,112.2574,8.228,8.228,3.1842,4.4262,17.2611,8.127,13.4627,4.318,5.5069,10.5288,8.6041,15.9277,0.7816,9.3204,干层
1611.0625,77.1794,8.6721,11.9138,113.285,4.0,3.1111,3.3001,4.9479,16.9422,8.6349,14.4843,4.3415,6.0335,12.4938,12.4938,13.4034,0.7816,9.3196,干层
1611.09375,77.4122,8.6921,10.7591,113.7589,2.6667,3.2381,3.3271,5.3367,16.5215,8.9134,15.2902,4.4619,6.479,13.5665,13.5665,11.3205,0.78,9.3312,干层
1611.125,77.4516,8.708,10.4955,114.5483,2.6667,2.6667,3.3285,6.0549,16.1519,9.3968,15.9558,4.6788,6.9701,14.4231,14.4231,9.6145,0.78,9.2916,干层
1611.15625,77.5295,8.7319,10.4833,115.1806,2.9841,3.6555,3.47,6.3532,15.7694,9.8242,16.2767,4.8973,7.3896,15.5078,15.5078,8.3472,0.78,9.2777,干层
1611.1875,77.6075,8.7439,11.0459,115.572,4.5576,4.5576,3.6618,7.263,15.5013,10.3302,16.7135,5.1449,7.9352,16.109,17.9841,7.8274,0.78,9.213,干层
1611.21875,77.8018,8.7518,11.8241,115.7251,5.1659,5.1659,4.0328,7.8354,15.2715,10.659,17.0988,5.606,8.7256,16.6462,19.2972,7.2863,0.78,9.1611,干层
1611.25,77.9183,8.7757,12.6382,115.8703,12.1671,12.1671,4.1096,8.3227,15.1436,10.9239,17.574,5.8786,9.2678,17.4894,19.6433,8.1036,0.78,9.0958,干层
