Depth,AC,CALI,CALS,CNGR,DRHO,DT,GR,HAC,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PD,PEF,RHOB,RLLD,RLLS,SFLU,SP,TT1,TT2,TT3,TT4,result
1613.29,232.0269,10.3983,9.6829,124.653,0.2159,85.7494,117.3633,258.2597,4.4784,4.3103,5.0304,5.7039,1.3125,4.057,65.5,0.1921,76.2079,3.7385,2.5761,17.7303,12.0992,5.317,-5.8163,566.5,405.0,564.0,402.0,油水同层
1613.32125,230.3624,10.2578,9.7131,121.8042,0.2208,85.183,121.8426,253.7842,4.1988,4.2594,4.8747,5.4252,1.3124,4.1772,65.5,0.1882,77.2258,3.9629,2.5703,16.9624,11.6768,5.4499,-5.9981,579.4896,403.0016,573.4924,400.0016,油水同层
1613.3525,230.4859,10.4375,9.7997,119.2916,0.2284,85.0871,122.1446,250.8425,3.7901,4.0446,5.0845,5.5034,1.3111,4.3695,65.5,0.2048,78.7032,4.0937,2.5563,17.2439,11.7024,6.0003,-6.0554,601.5,408.0,592.5,402.75,油水同层
1613.38375,231.8883,10.4141,9.8997,120.3002,0.2301,86.3886,119.6662,246.2386,3.3999,3.6436,5.3252,5.6249,1.311,4.5752,65.5,0.2207,80.2321,3.9512,2.5174,18.4853,11.9583,6.2686,-5.7597,604.4976,415.9936,601.9924,413.4914,油水同层
1613.415,234.1832,10.8281,9.9933,126.0521,0.1956,89.5492,117.0894,242.5297,3.1723,3.218,5.0496,5.2524,1.3115,4.6332,65.5,0.2521,82.9851,3.8086,2.4121,18.4852,12.1631,5.4,-5.4007,602.0,422.0,604.0,422.25,油水同层
1613.44625,236.0959,11.7031,10.2409,130.1206,0.1642,94.0333,119.2425,238.8208,3.1343,2.9055,4.0834,4.2839,1.3115,4.6459,65.5,0.2955,85.0761,3.584,2.2888,18.626,12.3294,4.1138,-5.0148,587.5116,430.743,586.0144,430.993,油水同层
1613.4775,238.1371,11.7109,10.0855,129.4497,0.1411,97.5762,123.7672,230.2563,3.288,2.8029,3.1121,3.4009,1.311,4.7112,65.5,0.2936,87.9823,3.4863,2.2003,18.2164,12.3934,3.23,-4.7751,572.0,436.25,575.0,436.25,油水同层
1613.50875,241.8379,10.9375,9.9498,124.0265,0.1654,96.5665,123.5919,233.3188,3.5652,3.0406,2.7484,3.1288,1.311,4.7756,65.5,0.2169,89.6643,3.2461,2.1721,17.5253,11.843,2.9814,-4.629,563.5068,421.0122,564.5084,420.013,油水同层
1613.54,245.54,10.1875,9.866,114.0915,0.1379,90.7343,116.5679,236.1257,3.8762,3.729,3.2891,3.8289,1.313,4.7206,65.5,0.1178,90.7337,3.1836,2.2218,16.7702,11.3183,3.1674,-4.4518,560.0,405.5,562.0,407.0,油水同层
1613.57125,249.6246,9.1562,9.4732,100.5907,0.136,81.7039,101.523,239.827,4.1154,4.7168,5.1552,5.8108,1.3129,4.5022,65.5,0.0626,92.3126,3.4046,2.3618,15.7975,10.8959,5.2413,-4.5091,563.5,392.25,565.0,392.0,油水同层
1613.6025,252.6879,9.1562,9.0176,86.6847,0.1507,71.9998,87.367,246.8488,4.3737,5.6665,8.9811,9.6669,1.3121,4.3099,65.5313,0.0649,93.1268,3.7246,2.607,15.4903,10.5631,14.1247,-4.8085,559.0,380.75,561.5,382.25,油水同层
1613.63375,255.6227,9.1562,8.788,86.2963,0.1312,64.5045,79.0288,252.4677,4.6099,6.0931,15.9709,16.8956,1.3139,4.2795,65.56,0.0926,94.4004,3.7794,2.6661,15.0935,10.256,39.609,-5.1005,561.0,370.0,564.0,374.0,油水同层
1613.665,258.6847,9.1562,8.8005,96.4172,0.0733,68.4832,80.1571,258.8526,4.8752,6.0393,17.4652,18.9756,1.3143,4.3062,65.5625,0.1261,95.3666,3.9648,2.5876,14.6328,9.9872,29.6339,-5.4001,564.0,363.0,567.0,361.5,油水同层
1613.69625,260.9801,9.4064,8.9043,111.4,0.0843,74.0905,90.4221,263.4481,4.9451,5.4788,11.7921,13.4691,1.3136,4.5388,65.5625,0.1596,96.2313,3.746,2.4827,13.9033,9.5648,15.0651,-5.6558,558.0,380.0,562.0,370.25,油水同层
1613.7275,262.8922,9.6797,9.1154,125.2629,0.1239,81.2913,105.9015,267.1493,4.6938,4.637,7.0224,8.2268,1.3145,4.6183,65.5625,0.1965,96.9944,3.6289,2.3997,13.0714,8.7074,7.6914,-5.6777,563.4956,399.4844,560.0016,388.2356,油水同层
1613.75875,263.6563,9.6484,9.5568,133.2693,0.1541,88.0978,122.482,269.4452,4.2032,3.91,4.5715,5.3679,1.3153,4.4733,65.5312,0.2319,97.6039,3.3008,2.3483,11.3437,7.9779,4.6527,-5.3753,576.0,415.5,569.0,409.5,油水同层
1613.79,265.6961,9.7109,10.1066,133.486,0.2175,93.571,132.6944,271.4848,3.6858,3.373,3.4548,4.0656,1.3149,4.0675,65.5336,0.2617,98.3659,3.2891,2.3551,7.9394,7.0308,3.3392,-5.0769,590.4884,432.986,587.4852,427.4856,油水同层
1613.82125,266.9706,9.5547,10.6148,133.3948,0.2103,98.7437,133.1245,272.887,3.2235,3.0616,3.0928,3.5635,1.313,3.8427,65.5602,0.2807,98.7712,3.2715,2.3837,7.8882,5.8918,3.0973,-5.0633,609.5,438.25,606.0,438.25,油水同层
1613.8525,268.6278,9.1953,10.8101,135.3712,0.184,97.7656,128.3259,274.5434,2.8896,2.861,3.1329,3.5012,1.3116,3.7867,65.5625,0.2724,99.0233,3.5586,2.4505,8.8224,5.751,3.1454,-5.052,627.9852,445.9938,625.4844,447.4926,油水同层
1613.88375,270.156,9.0234,10.6011,137.4443,0.1712,97.0271,123.4693,276.2004,2.6842,2.7374,3.3456,3.6483,1.311,3.7645,65.5625,0.2529,99.1738,3.6113,2.5135,9.6158,6.2373,3.3591,-4.8715,630.5,448.25,633.5,449.5,油水同层
1613.915,270.6646,8.5625,10.3205,138.1691,0.1684,96.7915,123.3127,277.8568,2.6268,2.6722,3.4332,3.7036,1.311,3.7652,65.5625,0.242,99.3743,3.4766,2.5332,8.6688,6.5828,3.6282,-4.6255,626.0036,448.7496,631.5016,451.998,油水同层
1613.94625,271.4275,8.6719,10.2109,138.0633,0.1318,97.0264,129.5955,279.2582,2.7305,2.6721,3.3754,3.6487,1.3115,3.923,65.5311,0.2718,99.4738,3.4121,2.5041,8.0545,6.5316,3.6017,-4.4988,610.0,445.0,614.5,448.75,油水同层
1613.9775,272.062,8.7656,10.328,141.2057,0.118,96.4324,136.9582,280.4042,2.9873,2.8066,3.2526,3.5849,1.311,4.176,65.5021,0.301,99.6232,3.2227,2.4914,7.4914,6.0452,3.4968,-4.4257,598.0,434.0,602.5,435.5,油水同层
1614.00875,272.0589,8.7422,10.4415,135.9945,0.126,92.5986,138.8613,281.5508,3.3606,3.1788,3.4804,3.9078,1.3086,4.3612,65.5,0.279,99.8759,3.2344,2.546,7.005,5.6357,3.188,-4.4909,588.5,416.0,592.5,419.5,油水同层
1614.04,271.799,8.7109,10.1548,117.5854,0.1081,85.6496,128.821,282.6967,3.76,3.8693,4.7764,5.305,1.3077,4.2891,65.5314,0.2147,100.5863,3.1075,2.5711,6.6723,5.2389,3.8643,-4.8524,577.0,401.0,581.0,406.0,油水同层
1614.07125,270.8992,8.7109,9.4391,96.1451,0.0613,78.8353,108.9416,283.4588,4.204,4.7087,7.8237,8.5531,1.3085,4.1275,65.5605,0.1463,100.9416,3.2559,2.5617,6.2243,4.791,6.7353,-5.7817,564.0,395.5,568.0,400.0,油水同层
1614.1025,270.0024,8.7266,8.9492,82.8814,0.0231,74.3453,89.675,284.0937,4.778,5.3868,11.1052,11.845,1.3081,3.9281,65.5625,0.13,102.1625,3.1602,2.5319,5.866,4.4838,15.7087,-7.1886,549.5,383.5,554.0,388.25,油水同层
1614.13375,268.4663,8.7578,8.8711,83.0212,0.0122,72.9058,80.4967,284.6015,5.7091,5.9793,12.8016,13.5187,1.3086,3.7723,65.5625,0.1264,103.0787,3.1523,2.5002,5.546,4.2023,20.1084,-8.4325,535.5112,370.7602,540.0112,370.0146,油水同层
1614.165,266.4166,8.8203,8.8784,89.2084,0.0085,73.7718,80.3709,285.1067,7.0845,7.2553,12.6798,13.5971,1.3095,3.7206,65.5939,0.124,105.1174,3.047,2.4748,5.2132,3.9975,13.9572,-9.5739,525.5,364.25,528.5,363.0,油水同层
1614.19625,264.8811,8.8594,8.8551,89.9375,0.0087,74.7639,83.563,285.2319,8.759,9.1726,12.0942,13.096,1.3096,3.8036,65.5918,0.0981,107.3608,3.2285,2.4771,5.7123,3.9975,11.9956,-10.3933,511.0116,361.0026,512.0132,359.0032,油水同层
1614.2275,262.9604,8.8438,8.814,87.2084,0.0102,71.9186,84.1799,285.4836,9.9249,11.0046,13.575,14.2887,1.3091,3.913,65.5643,0.0885,109.4006,3.3438,2.4898,24.5826,4.8293,15.221,-10.8094,504.75,366.0,505.0,364.0,油水同层
1614.25875,260.3992,8.8594,8.7939,85.6541,0.0143,71.1519,81.3233,285.6061,10.4431,11.7532,16.7397,16.9674,1.3091,3.9471,65.5625,0.0951,111.8987,3.2559,2.5,28.4534,7.7727,23.108,-11.1228,508.9966,363.502,508.2474,364.0,油水同层
1614.29,260.5263,8.8594,8.7932,87.0526,0.0155,70.7243,79.6531,285.8571,10.7594,11.6057,18.3419,18.2281,1.3091,3.9725,65.5625,0.1081,115.4687,3.082,2.5032,33.214,12.1877,23.39,-11.3765,509.5,360.0,510.25,358.75,油水同层
1614.32125,262.5667,8.8594,8.8124,90.8615,0.0144,71.2994,80.3829,285.5991,11.1829,11.3671,16.5107,16.5751,1.3081,3.9963,65.5939,0.1184,117.7637,2.918,2.4986,33.8026,13.8002,17.6442,-11.4382,503.0052,361.4988,504.2548,361.4978,油水同层
1614.3525,264.6071,8.8594,8.8233,94.7795,0.0144,72.5962,84.4709,284.957,11.6153,11.533,13.726,13.9968,1.3086,4.0842,65.6233,0.1154,121.5384,2.748,2.4854,33.0219,15.1311,14.1247,-11.3233,496.25,359.0,496.0,358.25,油水同层
1614.38375,267.0302,8.8594,8.8048,99.5929,0.0207,73.0155,87.6108,282.1413,11.8889,11.704,13.2233,13.3502,1.308,4.121,65.5936,0.1036,137.1036,2.7129,2.4891,31.4861,16.8331,13.117,-10.9467,498.75,359.0,500.5,357.5,油水同层
1629.6025,268.7652,9.0703,9.403,103.4055,0.127,78.6663,91.9745,305.235,5.4168,5.1595,6.9347,8.3798,1.3219,23.6621,64.9623,0.1699,84.6515,3.8379,2.5843,7.4914,6.0452,8.0109,-6.7723,521.0132,377.5086,522.0128,384.007,油水同层
1629.63375,266.9743,9.0078,9.3415,107.1605,0.1267,79.3478,96.905,303.9539,6.5015,5.6227,6.486,7.9033,1.3214,23.3564,64.9923,0.1671,84.6988,3.8105,2.5794,7.005,5.6357,7.2409,-6.7593,511.5,362.75,510.75,368.25,油水同层
1629.665,263.9057,9.0545,9.2165,108.759,0.1056,76.6515,104.6449,302.6741,7.3543,6.784,6.3256,7.7128,1.3221,23.7625,64.9751,0.1381,84.7462,3.7189,2.5705,6.6723,5.2389,7.2767,-6.7573,492.0,362.25,498.0,370.0,油水同层
1629.69625,262.6273,8.8594,9.2138,106.2982,0.0529,71.4183,107.986,298.8399,8.02,8.8285,8.3121,10.0581,1.3238,24.3989,64.9701,0.0968,84.691,3.7969,2.553,6.2243,4.791,10.1346,-6.8576,484.25,343.0,487.0,354.75,油水同层
1629.7275,258.9203,8.8594,9.024,92.4878,0.0448,66.7375,99.7285,291.5596,9.2109,11.2055,12.0881,14.3777,1.3242,21.9087,64.9924,0.0461,84.6895,3.705,2.6018,5.866,4.4838,24.5617,-7.227,491.0,333.5,491.5,341.5,油水同层
1629.75875,255.9812,8.8594,8.768,80.29,0.0246,58.8274,83.2918,283.1299,10.1126,13.5521,23.6022,26.2087,1.3234,18.711,64.975,0.0353,84.5844,3.5723,2.6178,5.546,4.2023,89.7178,-8.0065,479.0096,330.2526,484.006,341.5,油水同层
1629.79,252.5309,8.8751,8.6854,74.5604,-0.0079,59.6104,69.7894,270.6152,11.2998,15.5303,52.313,57.3361,1.3232,15.4498,64.9702,0.0415,84.4793,3.3475,2.6106,5.2132,3.9975,118.7632,-8.9239,473.5,315.0,478.25,321.5,油水同层
1629.82125,248.6964,8.9609,8.6797,73.5216,-0.008,62.109,65.6183,255.5443,13.9956,17.599,65.2777,73.3738,1.3236,13.7664,64.9924,0.0546,84.3742,3.1055,2.5923,5.7123,3.9975,78.963,-9.774,478.9956,320.7454,484.7448,324.9972,油水同层
1629.8525,247.0338,8.9922,8.6891,74.9996,-0.0081,65.0215,67.8045,255.5436,14.5425,17.7698,51.59,59.5065,1.3241,10.9924,65.0,0.0782,84.0132,3.1191,2.5707,24.5826,4.8293,47.6244,-10.6352,465.0,326.0,469.5,334.0,油水同层
1629.88375,248.1754,9.0078,8.7097,80.3815,-0.0057,68.1974,71.3872,256.1781,12.9647,15.2335,37.1022,42.9467,1.3242,10.5499,65.0,0.0946,83.6537,3.0664,2.5454,28.4534,7.7727,24.5802,-11.3096,481.4868,333.9936,484.7378,339.4956,油水同层
1629.915,248.1754,9.0078,8.7332,94.9788,-0.007,71.5637,76.8577,256.8125,10.8692,11.8546,26.8069,31.0341,1.3238,11.2571,65.0,0.1153,83.1918,3.2344,2.5256,33.214,12.1877,17.6927,-11.6452,493.5,346.0,497.0,352.25,油水同层
1629.94625,249.3206,9.0078,8.7471,114.6254,-0.0065,73.334,87.0397,257.3193,8.8727,9.2378,18.7036,21.8039,1.3233,13.6702,65.0,0.1333,82.3724,3.2305,2.5205,33.8026,13.8002,13.543,-11.6526,498.2462,364.2354,500.4972,368.7368,油水同层
1629.9775,250.7193,9.0312,8.7784,131.3997,0.0073,77.6013,102.8088,257.6972,7.725,7.3426,12.9129,15.0812,1.3232,13.2371,65.0,0.1743,80.1745,3.1074,2.5078,33.0219,15.1311,10.0309,-11.3002,512.0,373.0,512.5,378.25,油水同层
1630.00875,251.2275,9.1719,8.8782,140.3397,0.0323,80.5774,119.0221,258.2046,7.4266,6.2686,8.6762,10.1085,1.3224,11.4648,65.0,0.1744,80.1739,2.9941,2.4817,31.4861,16.8331,7.1378,-10.3673,519.494,372.7502,520.4936,376.2516,油水同层
1630.04,252.3727,9.2656,9.1924,138.7854,0.032,81.8502,129.0191,259.3484,7.1391,6.3513,6.5258,7.4856,1.3215,9.4632,65.0,0.182,84.7587,2.9375,2.454,29.1441,15.8605,5.7764,-9.5841,523.5,376.25,524.0,380.75,油水同层
1630.07125,253.3902,9.1562,9.4594,126.6598,0.0402,81.3755,128.3681,259.8564,7.0608,7.0366,6.0589,6.8029,1.3217,7.6161,64.9746,0.1603,86.1842,3.0819,2.4527,26.0436,14.875,5.982,-9.4053,528.0,378.25,527.5,382.0,油水同层
1630.1025,254.1525,9.1562,9.3183,108.6343,0.0712,79.1773,118.6815,261.2561,7.1799,7.5444,6.306,6.9814,1.3225,6.6345,64.9705,0.1587,87.6085,2.9863,2.5035,20.2632,14.1455,8.8402,-9.7143,528.0,378.25,529.5,381.5,油水同层
1630.13375,255.1688,9.2188,9.0951,93.5945,0.064,75.4466,105.1781,263.1664,7.2647,8.2525,8.6447,9.1163,1.3231,6.0146,64.9924,0.1466,89.3903,2.8632,2.4858,19.0563,13.4928,12.0431,-10.7336,531.0,372.75,530.5,378.0,油水同层
1630.165,255.5493,9.2422,9.0391,82.5693,0.0219,75.9781,92.0907,264.1851,7.7196,9.0232,12.4597,12.8885,1.3228,5.6402,65.0,0.1393,90.4063,2.7363,2.4538,18.2918,12.9681,16.2252,-12.2414,536.9952,365.0062,537.994,368.7574,油水同层
1630.19625,256.0556,9.0312,9.0391,77.5013,0.0198,75.5065,81.6018,265.9677,8.3408,9.6311,15.4949,15.9795,1.322,5.1002,64.9745,0.1402,91.0659,2.6992,2.4454,18.4709,12.5074,20.8976,-13.5465,532.0,366.75,534.5,370.0,油水同层
1630.2275,256.4349,9.0078,9.0295,79.4373,0.0436,75.7769,75.0988,267.2404,8.557,9.5148,17.06,17.3927,1.3218,4.5886,64.9706,0.1499,91.4712,2.7188,2.4653,18.6756,12.6353,21.1986,-14.5602,529.502,368.9982,533.0012,374.2466,油水同层
1630.25875,256.5595,9.0078,9.0121,87.3806,0.0461,77.2085,74.0038,268.3854,8.6035,8.9944,15.5741,15.8567,1.3225,4.1823,64.9924,0.1637,91.723,2.6407,2.4812,18.8931,12.7505,14.8747,-15.1397,532.5,370.75,537.0,372.75,油水同层
1630.29,256.8105,9.0078,8.9955,94.6134,0.031,78.9817,77.7108,268.8928,8.4807,8.4754,12.3541,12.7669,1.3231,3.8686,65.0,0.1787,91.7188,2.7637,2.4641,17.6902,12.6481,10.2979,-15.1621,533.9988,375.4962,536.5004,382.9918,油水同层
1630.32125,256.8062,9.0078,8.967,96.0468,0.0313,81.0137,82.8458,268.8883,7.7253,7.9829,10.1669,10.6363,1.3232,3.6759,65.0,0.1856,91.7672,2.7129,2.454,15.5914,11.9826,8.4226,-14.9432,533.5,378.0,536.5,386.25,油水同层
1630.3525,256.4196,8.9141,8.9464,96.4446,0.0397,81.7827,87.6372,268.8845,7.1867,7.2992,9.0021,9.4375,1.3236,3.867,65.0,0.1902,92.1204,2.9102,2.4432,14.0173,11.3427,8.032,-14.7444,534.9988,380.9976,540.9964,386.9994,油水同层
1630.38375,256.033,8.9922,8.9444,96.7178,0.0333,81.6944,92.2967,268.753,6.8975,6.5764,8.1227,8.4691,1.3237,5.3697,65.0257,0.1967,93.2388,2.7949,2.4395,12.8143,10.1781,7.4049,-14.4499,538.0,381.5,542.5,390.0,油水同层
1630.415,255.5187,9.0078,8.9711,97.3145,0.0279,81.121,96.7372,268.8762,6.5791,6.3811,7.6629,7.8504,1.3225,12.6084,65.055,0.2051,94.2553,2.9629,2.4533,11.9441,8.8216,6.5123,-13.7406,539.4988,381.0004,543.9988,389.5004,油水同层
1630.44625,255.2604,9.0078,8.9809,98.8243,0.036,80.377,99.1415,268.7434,6.3357,6.4033,7.5327,7.5779,1.3211,50.6338,65.0367,0.1996,95.9855,2.7266,2.4867,10.8947,7.5802,6.5116,-13.1582,542.0,380.75,548.5,386.25,油水同层
1630.4775,255.2555,9.0078,8.9666,100.4894,0.0435,79.7844,99.9435,268.7414,6.1874,6.3884,7.4368,7.3932,1.32,222.5161,65.0334,0.1958,97.9207,2.6797,2.488,9.8197,6.2621,8.0427,-13.2301,544.0,378.75,548.5,384.25,油水同层
1630.50875,255.5071,9.0078,8.935,102.8787,0.0354,79.8703,98.6986,268.7363,6.0372,6.2072,7.6432,7.5109,1.3194,551.3359,65.055,0.1949,101.0279,2.6445,2.4849,8.1944,5.4942,8.1316,-13.3112,546.0,378.25,548.0,386.0,油水同层
1630.54,255.8858,8.9921,8.8768,102.7966,0.0418,80.0202,99.1276,268.6054,5.9097,6.1307,8.3196,8.0552,1.3197,493.2301,65.0625,0.1944,102.069,2.7775,2.4958,5.8909,4.9056,8.1092,-12.9415,544.5,379.0,547.5,387.0,油水同层
1630.57125,255.8827,8.8594,8.8366,102.6508,0.0591,80.7375,100.9293,268.601,5.9927,6.0095,8.4864,8.1351,1.3202,254.5927,65.0625,0.1955,105.118,2.9746,2.5098,6.0061,4.496,7.6558,-12.7135,538.0052,382.2474,541.0052,385.0016,油水同层
1630.6025,256.0061,8.9454,8.8411,104.8442,0.0699,81.3065,102.8724,268.5971,6.1834,5.9215,7.9617,7.5998,1.3207,122.0041,65.0625,0.1956,107.6974,2.9824,2.5117,6.5947,4.496,7.3038,-12.6542,533.5,383.5,536.0,386.25,油水同层
1630.63375,255.876,9.0781,8.8914,108.9368,0.0733,81.4978,104.0345,268.5926,6.5994,6.0325,7.2661,6.9709,1.3212,75.4675,65.0625,0.2254,109.0712,2.9805,2.4954,7.4393,5.1358,6.2167,-12.143,533.9996,378.7538,535.0008,382.2532,油水同层
1630.665,255.2341,9.2188,8.909,103.9972,0.0871,81.0289,104.7809,268.7177,7.1386,6.6644,6.6329,6.4586,1.3201,56.8948,65.0625,0.223,111.3621,2.9219,2.4945,9.0389,6.3387,5.6981,-11.5862,532.5,372.75,536.0,375.0,油水同层
1630.69625,253.825,9.2031,8.887,94.4043,0.0838,78.648,101.8963,268.8402,7.5501,7.9301,7.0557,6.8685,1.3195,48.2423,65.0625,0.2009,113.6026,2.9434,2.4848,11.3807,7.3113,6.6961,-11.7185,533.4992,373.4994,534.5012,376.249,油水同层
1630.7275,252.5455,8.6641,8.8237,84.956,0.0774,77.3993,91.9979,268.9653,7.8312,9.1059,9.5935,9.0805,1.3205,38.506,65.0625,0.1633,115.8425,2.7988,2.4735,13.4029,8.3222,11.5694,-13.0429,532.0,370.75,534.0,375.5,油水同层
1630.75875,250.7541,8.4375,8.6735,80.692,0.0628,76.0683,79.7131,269.3444,8.0946,9.724,14.2489,12.9617,1.3212,33.1129,65.0625,0.1412,117.7256,2.7734,2.4617,11.7514,8.2966,21.1911,-15.3292,537.9952,370.0006,539.4956,374.0012,油水同层
1630.79,248.7087,8.4375,8.5443,83.456,0.0408,76.1293,73.6343,269.4682,8.2581,9.6903,19.9136,17.3736,1.3209,29.2928,65.0363,0.1511,119.1498,2.6777,2.4489,10.4174,7.6439,26.2026,-17.1996,540.0,369.5,541.0,373.5,油水同层
1630.82125,246.1515,8.4375,8.4972,91.2577,0.0214,77.393,75.1587,269.8466,8.5912,9.0689,19.5602,17.0749,1.3204,29.8638,65.0075,0.1664,120.625,2.8496,2.4367,7.1576,6.8121,17.2841,-17.6629,540.0,370.749,543.9976,373.5,油水同层
1630.8525,243.0837,8.6484,8.5322,98.8309,0.0219,79.112,80.564,269.9698,8.5644,8.5541,14.9158,13.4797,1.3215,33.2308,65.0,0.1875,121.9478,2.8301,2.4415,6.8121,5.7371,11.1952,-16.8482,540.0,377.5,544.0,381.0,油水同层
1630.88375,240.2718,8.9843,8.686,103.4264,0.0139,81.3125,84.6494,270.2219,8.0358,8.0649,11.8043,10.8886,1.3229,37.6859,65.0263,0.1994,123.4729,2.7911,2.4288,7.1959,5.1484,7.9881,-15.5554,540.0,378.25,544.0,385.5,油水同层
1630.915,240.3964,8.9062,8.8239,102.7684,0.0158,82.6061,86.1356,270.218,7.3834,7.493,9.9308,9.1416,1.3236,37.5792,65.0814,0.1972,124.338,2.9023,2.4214,7.5286,4.9181,7.6158,-14.6458,547.5,386.25,549.5,390.75,油水同层
1630.94625,243.3286,9.1173,8.9204,101.8787,0.0252,83.2959,87.1446,269.576,6.8195,6.7798,8.6977,7.9075,1.3229,32.1277,65.0912,0.202,126.119,2.9767,2.4194,7.9253,5.4427,7.5668,-13.96,547.5,392.25,552.0,397.0,油水同层
1630.9775,247.7914,9.2422,9.0205,103.3204,0.0537,83.831,89.7706,266.7626,6.4143,6.1866,8.1192,7.2734,1.3216,26.107,65.0435,0.2121,127.7471,3.0488,2.4194,8.4244,5.993,6.7283,-13.0288,552.496,391.001,555.9968,398.249,油水同层
1632.00875,295.918,10.1875,9.34,99.5705,0.1316,79.7457,93.5413,425.8073,6.4099,6.2426,10.2161,10.0984,1.3205,4.1503,65.1601,0.1608,83.9467,3.5547,2.4807,10.6628,7.0799,8.0537,-7.7857,540.5,372.0,544.0,372.25,干层
1632.04,293.9996,9.9767,9.4854,100.9854,0.1972,80.384,97.9264,433.2056,6.4023,6.5922,8.3394,8.5008,1.3212,3.9809,65.1596,0.149,75.6816,3.6681,2.527,12.323,9.0888,7.9128,-8.0795,542.5,383.0,542.0,383.5,干层
1632.07125,289.4009,10.0469,9.5216,102.5594,0.2327,79.1449,98.8496,440.7329,5.6704,6.1135,7.453,7.6444,1.3213,3.9418,65.1804,0.1569,72.6196,3.7754,2.5482,10.8931,9.1656,9.1996,-8.1935,558.0,390.75,551.0,391.0,干层
1632.1025,278.8025,10.4063,9.6953,105.8908,0.2405,81.2119,99.025,315.6987,4.8996,5.1967,7.6388,7.6313,1.3213,3.8552,65.16,0.1722,69.6085,3.8241,2.5262,7.8092,7.2333,8.1654,-8.1145,568.0,396.75,561.0,393.0,干层
1632.13375,261.3116,10.5547,10.0938,111.7049,0.242,84.8593,102.2392,296.6425,4.479,4.4482,7.419,7.2433,1.3217,3.7602,65.1596,0.199,67.0058,3.7617,2.4655,6.6703,6.5295,6.3775,-7.7164,576.5,403.0,556.5,404.0,干层
1632.165,246.3735,10.8204,10.4681,120.2196,0.2416,88.4797,109.3849,274.7828,4.2363,3.9732,6.2542,6.0596,1.32,3.8578,65.1805,0.2367,67.0052,3.5115,2.3668,9.6133,5.9153,5.0566,-7.1347,562.5,409.5,564.0,402.75,干层
1632.19625,236.7957,10.9062,10.7299,122.9722,0.2034,91.6343,116.4115,263.4184,4.1542,3.7112,5.026,4.897,1.3175,4.3622,65.2151,0.2724,67.359,3.293,2.2422,9.8053,6.4783,4.2685,-6.5376,559.5024,414.7458,564.0,395.0062,干层
1632.2275,229.645,10.7891,10.999,120.3341,0.1824,92.911,120.9454,252.31,4.2905,3.7123,4.1326,4.1226,1.317,5.4216,65.1877,0.264,70.8731,3.1056,2.2163,10.9441,7.6683,3.5453,-5.8675,568.5,404.25,572.5,412.75,干层
1632.25875,220.7054,10.7656,10.8837,112.6932,0.2012,87.6263,118.6678,239.4141,4.3574,4.1292,3.8366,3.9104,1.3168,6.4869,65.139,0.2024,76.3242,3.2578,2.2898,9.7924,8.3721,3.4721,-5.463,564.5032,397.5054,570.002,407.0046,干层
1632.29,216.618,10.2578,10.2571,104.1915,0.2168,83.3107,110.0457,230.8579,4.3229,4.7854,4.6563,4.7336,1.317,6.2487,65.1527,0.1538,79.6869,3.3398,2.4115,8.8711,9.1782,4.8602,-5.7129,565.5,401.0,572.5,407.5,干层
1632.32125,209.849,9.9922,9.7715,99.322,0.2496,79.6369,99.1604,224.4722,4.3561,5.01,6.1138,6.2517,1.3186,5.2974,65.1528,0.1404,87.2793,3.3008,2.5152,8.0393,7.5658,9.139,-6.3809,571.4952,392.7566,577.9956,402.2542,干层
1632.3525,209.0796,10.2734,9.6589,100.2182,0.2688,77.1097,91.6481,201.7476,4.4119,4.96,7.853,8.1342,1.32,4.6681,65.132,0.1501,93.5979,3.3672,2.5505,8.6535,5.736,12.8031,-6.9099,575.5,382.25,581.0,390.0,干层
1632.38375,215.7119,10.1953,9.8098,99.3362,0.278,77.7336,89.7923,191.5329,4.4269,4.9352,9.3636,9.9176,1.3199,4.7918,65.1805,0.1624,100.2732,3.2773,2.5433,14.9619,7.2715,10.9264,-7.1604,584.4928,384.9978,588.9936,389.5004,干层
1632.415,218.9004,10.2422,9.8315,99.4153,0.2596,83.702,90.2565,198.4215,4.5025,4.7457,8.434,9.2326,1.3199,5.1445,65.2083,0.1743,103.2271,3.3574,2.5351,20.7073,10.8927,9.6842,-7.355,588.5,394.25,591.0,397.5,干层
1632.44625,221.8325,11.1246,9.8153,106.2356,0.279,85.411,93.5988,203.2668,4.3725,4.2746,6.5467,7.364,1.3206,4.9529,65.1945,0.2059,106.2313,3.2657,2.5283,25.4991,14.4756,8.292,-7.3703,580.0,411.0,584.0,415.5,干层
1632.4775,225.0198,10.6094,9.9056,114.5152,0.2498,89.6019,99.7986,208.3485,4.0083,3.8459,5.4471,6.1598,1.3207,4.3876,65.2154,0.2439,107.9617,3.4141,2.5079,32.2142,19.2357,5.4299,-7.0659,587.5,430.25,586.5,428.0,干层
1632.50875,227.5677,11.0623,10.0037,118.1558,0.2365,93.1308,107.347,212.1597,3.6905,3.5684,4.5871,5.1913,1.3191,3.8327,65.2431,0.2729,112.2376,3.4103,2.4694,39.8367,20.8735,4.1564,-6.817,608.0,432.25,603.5,431.5,干层
