Depth,CALS,DRHO,DT,GR,ILD,ILM,LLD,LLS,MRES,MSFL,MTEM,NPHI,PEF,RHOB,SFLU,SP,TT1,TT2,TT3,TT4,result
1039.5272,10.0,0.0634,98.3234,95.5625,4.1605,4.0859,4.4654,4.1878,0.8359,6.9531,44.6562,0.2878,3.6472,2.3728,3.9394,-30.9375,638.3798,440.1124,637.5475,442.5713,水层
1039.578,9.7422,0.0707,98.861,89.25,4.2226,4.1183,4.5894,4.3014,0.8364,6.0273,44.6562,0.2785,3.9082,2.3716,3.8922,-30.6875,643.7893,443.4355,642.1249,446.7194,水层
1039.6288,9.875,0.0715,98.3866,90.0,4.3036,4.1909,4.8233,4.5024,0.8369,6.0508,44.6875,0.2704,3.9783,2.3596,4.1169,-30.4375,649.199,446.7553,648.3668,450.0424,水层
1039.6796,9.7969,0.0652,97.4593,91.0625,4.3622,4.3151,5.1236,4.7407,0.8369,5.3611,44.6875,0.2678,4.0219,2.3408,4.3515,-30.8125,653.7765,451.7316,652.9443,453.7828,水层
1039.7304,9.5391,0.0743,96.7654,93.125,4.4136,4.4365,5.3153,4.8989,0.8364,5.9219,44.7188,0.2634,4.0272,2.3505,4.6969,-30.875,659.1863,458.3579,658.3541,457.5231,水层
1039.7812,9.547,0.1014,95.832,92.4353,4.4935,4.5466,5.2033,4.8416,0.8364,5.7266,44.7188,0.2607,4.2387,2.3849,4.8644,-30.6874,665.8447,462.0884,666.2609,461.6711,水层
1039.832,9.7266,0.1056,96.1185,89.75,4.6435,4.571,5.1181,4.8043,0.8364,6.3398,44.7188,0.2622,4.6352,2.3993,4.9035,-30.5312,671.2546,466.2298,670.4224,466.6472,水层
1039.8828,9.6016,0.0858,95.7575,89.5,4.7765,4.6329,5.0822,4.7798,0.8354,6.457,44.7188,0.2667,4.414,2.389,4.6976,-30.5312,675.8324,473.6743,677.9131,469.9667,水层
1039.9336,9.2891,0.0826,95.8112,86.875,4.8287,4.7733,5.217,4.8298,0.8354,7.1094,44.7188,0.2765,4.2286,2.3779,4.6464,-30.5312,681.2426,480.3002,682.0748,474.9427,水层
1039.9844,9.3828,0.0784,95.7512,84.5625,4.9372,4.9146,5.5002,5.0829,0.8354,7.7578,44.7188,0.2805,4.1242,2.3743,4.7633,-30.4375,685.8206,483.1991,687.485,479.9153,水层
1040.0352,9.3672,0.045,95.1365,82.625,5.0059,5.0102,5.7835,5.3359,0.8345,7.457,44.7188,0.2846,4.2347,2.342,5.0718,-29.4062,689.15,488.9966,692.4792,483.6456,水层
1040.086,9.3125,0.0328,94.3882,81.6875,5.0639,5.0959,5.912,5.4436,0.834,6.5078,44.7812,0.2841,4.1132,2.3434,5.302,-29.375,693.312,496.0396,695.8089,490.2778,水层
1040.1368,9.3125,0.0497,94.1908,81.9375,5.0302,5.1049,5.8433,5.4017,0.8354,5.8672,44.7812,0.2704,3.9293,2.3617,5.5414,-29.2188,696.2255,498.1101,698.7224,493.5906,水层
1040.1876,9.3594,0.0493,94.9255,83.0,5.0236,5.1151,5.6294,5.2238,0.835,5.4648,44.7812,0.2679,4.0814,2.3626,5.5818,-29.5312,696.226,504.3344,698.7229,498.1521,水层
1040.2384,9.7266,0.0471,95.4295,87.0,5.0213,5.0281,5.3954,5.0224,0.834,5.7109,44.7812,0.2564,4.2492,2.3471,5.3868,-29.2188,695.3941,507.233,695.8103,504.37,水层
1040.2892,10.125,0.0468,96.4838,92.25,5.0486,4.884,4.9721,4.7109,0.8354,6.1562,44.7812,0.2575,4.0753,2.3439,5.1388,-29.1719,693.73,511.8105,693.73,505.6219,水层
1040.34,10.4922,0.0537,97.6088,94.25,5.0033,4.8496,4.7253,4.531,0.8354,6.733,44.7812,0.2564,3.9847,2.3466,4.7369,-29.0156,691.6497,514.3015,692.482,509.7789,水层
1040.3908,10.7266,0.045,98.2415,93.75,4.9671,4.8286,5.0365,4.7389,0.8354,6.4766,44.7812,0.2601,4.0033,2.3524,4.4997,-29.1094,690.8177,516.8052,692.0664,511.461,水层
1040.4416,10.1094,0.0546,96.8926,88.5625,4.8391,4.9232,5.3417,5.0014,0.835,6.2109,44.7812,0.272,4.5982,2.3813,4.5341,-28.5781,692.0668,518.4809,692.8992,513.554,水层
1040.4924,9.7422,0.0788,95.3942,88.625,4.7525,4.8731,5.4754,5.0925,0.834,6.1328,44.7812,0.2653,5.0475,2.4045,5.0534,-28.6719,693.7319,518.1119,693.7318,513.5927,水层
1040.5432,10.2891,0.0892,94.6334,90.0625,4.597,4.6963,5.5053,5.1316,0.834,6.3867,44.7812,0.2587,6.0506,2.3863,5.6027,-29.1094,694.9808,515.2715,694.9811,513.6282,水层
1040.594,10.2734,0.0775,94.316,89.375,4.464,4.5566,5.1393,4.855,0.834,6.7148,44.7812,0.2528,6.3528,2.3366,5.258,-29.8906,695.8138,508.9501,695.3975,510.3802,水层
1040.6448,10.5547,0.0881,95.9824,93.375,4.3033,4.3443,4.579,4.3426,0.834,6.8203,44.7812,0.2526,6.3747,2.3283,4.7706,-29.9531,696.6467,501.8738,696.2304,506.0358,水层
1040.6956,10.7031,0.1002,97.0523,88.75,4.2557,4.1667,4.2733,4.0684,0.834,6.8516,44.7812,0.2569,6.1037,2.3449,4.2703,-30.0156,697.0633,498.9599,697.0633,502.2894,水层
1040.7464,11.1562,0.0977,97.8678,97.25,4.1791,3.9702,3.8699,3.777,0.834,6.5742,44.75,0.2597,6.8703,2.3136,4.0396,-29.9531,697.0637,493.1322,696.6475,496.8781,水层
1040.7972,11.5234,0.0986,99.7335,93.875,4.1545,3.8353,3.7288,3.639,0.8354,6.4492,44.75,0.2787,7.602,2.2289,3.7596,-29.5938,695.8157,489.3857,695.3994,490.6343,水层
1040.848,11.2422,0.0973,100.556,99.0625,4.1913,3.887,4.1062,3.9453,0.8354,6.457,44.7812,0.2783,7.7741,2.1565,3.3735,-29.7812,693.319,484.8067,693.319,481.0606,水层
1040.8988,10.0234,0.1214,99.1354,91.75,4.2195,4.1174,4.7232,4.4236,0.8354,6.5352,44.7812,0.2763,6.7889,2.1914,3.4151,-29.5938,690.8223,479.3952,690.4061,474.8169,水层
1040.9496,9.875,0.146,96.7031,90.0,4.2891,4.3855,5.4026,5.0049,0.8359,6.1523,44.7812,0.2631,5.7382,2.2906,4.1264,-29.625,687.077,471.4862,687.077,467.3243,水层
1041.0004,9.9844,0.1408,95.3213,85.9375,4.445,4.5539,6.1563,5.7237,0.8364,5.7549,44.7812,0.2653,4.5838,2.3723,5.2237,-29.6094,684.5801,465.242,680.8344,459.8315,水层
1041.0512,9.5156,0.1227,93.2599,89.3125,4.614,4.7197,6.1056,5.7425,0.8354,5.5586,44.7812,0.2792,4.4013,2.3669,5.7376,-29.6094,680.0023,458.5816,676.6727,453.171,水层
1041.102,9.6016,0.1241,95.242,84.25,4.8357,4.9451,5.9476,5.6023,0.8354,5.25,44.7812,0.2788,4.7252,2.3584,5.5989,-29.7656,672.511,451.9212,669.1813,447.3428,水层
1041.1528,9.75,0.0986,96.1215,93.5625,5.1709,5.1275,5.9878,5.6279,0.8354,4.7422,44.8125,0.2761,5.9682,2.3075,5.6625,-29.2188,666.6843,445.6767,662.5222,443.5956,水层
1041.2036,9.8984,0.0804,95.1905,92.0,5.2677,5.2067,5.9069,5.5316,0.8364,4.5742,44.8438,0.2679,6.1114,2.2859,5.7066,-28.7812,662.1062,442.7619,656.6955,441.9294,水层
1041.2544,10.0703,0.0949,95.2498,99.6875,5.2703,5.2097,5.6887,5.3334,0.8369,4.8672,44.8438,0.2595,5.8784,2.3167,5.7012,-28.7188,655.8632,441.9277,650.4525,440.6793,水层
1041.3052,10.1562,0.098,95.6868,93.875,5.2258,5.1911,5.5483,5.2043,0.8345,5.3906,44.8438,0.2545,5.6476,2.3258,5.4187,-28.8281,650.0364,441.9265,647.1228,440.678,水层
1041.356,10.5312,0.0835,95.8747,97.1875,5.1992,5.1413,5.472,5.1058,0.834,5.2461,44.8438,0.2494,5.7061,2.2963,5.1896,-29.1094,643.377,441.9249,643.377,441.0928,水层
1041.4068,10.4766,0.078,96.3121,98.875,5.1414,5.1282,5.4589,5.077,0.8325,4.6406,44.7812,0.2474,5.495,2.2877,5.0043,-29.0469,638.7986,442.7565,638.3824,441.0913,水层
1041.4576,10.5156,0.0726,95.9375,96.875,5.0706,5.0568,5.4986,5.0749,0.8335,4.0234,44.7812,0.2606,4.9828,2.3068,5.0471,-28.7969,635.4688,442.7548,635.4688,442.7541,水层
1041.5084,10.3516,0.065,95.9999,92.1875,4.9964,5.0168,5.3835,5.0082,0.834,3.709,44.8438,0.2641,4.6559,2.3312,5.153,-28.8281,633.804,444.0019,632.139,442.7534,水层
1041.5592,9.7891,0.0565,95.9369,90.4375,4.954,5.0342,5.6254,5.1771,0.8345,3.666,44.8125,0.2751,4.83,2.3381,5.1171,-28.5156,632.139,444.0011,629.2254,443.1684,水层
1041.61,9.7891,0.0579,95.1824,93.625,4.9293,5.0491,5.6855,5.2564,0.835,3.8164,44.7812,0.2476,5.8031,2.3332,5.0089,-28.1719,630.0579,443.9999,626.3118,443.5833,水层
1041.6608,9.6953,0.0726,93.0625,91.375,4.9025,5.0043,5.5628,5.1418,0.835,4.1165,44.8438,0.2414,7.302,2.3105,5.1626,-28.2812,629.2254,443.9983,625.063,443.5821,水层
1041.7116,9.8125,0.0874,93.0591,87.6875,4.8994,4.9048,5.5992,5.1629,0.8345,4.4141,44.8438,0.247,8.1721,2.2648,5.423,-29.2188,627.9767,443.9972,623.398,443.5808,水层
1041.7624,9.8828,0.1096,92.0015,84.375,4.8357,4.7578,5.438,5.0444,0.834,4.3633,44.7812,0.255,8.4354,2.2464,5.363,-29.6875,627.5604,443.5797,622.9817,443.5795,水层
1041.8132,9.9766,0.1348,92.3843,92.5,4.7267,4.6765,5.0813,4.7,0.834,3.7988,44.7812,0.2665,7.9295,2.2664,5.1153,-29.75,627.1442,443.162,622.5654,443.5782,水层
1041.864,10.3125,0.1349,94.3093,96.4375,4.6404,4.5892,4.9403,4.5843,0.835,3.3281,44.7812,0.2555,8.4031,2.2605,4.7272,-29.5625,627.1442,442.3276,621.7328,443.1601,水层
1041.9148,10.2422,0.1218,93.7546,100.6875,4.501,4.4365,4.7476,4.4517,0.8364,3.0879,44.8438,0.2648,8.2976,2.2294,4.7116,-29.4375,627.5604,441.4941,621.7328,442.7427,水层
1041.9656,10.3984,0.1165,94.5702,99.0625,4.301,4.2879,4.578,4.3007,0.8335,3.1855,44.8438,0.2647,8.0559,2.213,4.596,-29.2969,627.5604,441.0764,621.3165,442.3248,水层
1044.0484,10.3281,0.0327,89.7421,94.375,5.2194,5.1437,5.6092,5.3887,0.8311,2.5703,45.0312,0.2369,9.3591,2.1217,7.5816,-29.6406,678.9348,469.959,676.4658,472.0284,水层
1044.0992,10.0703,0.0756,91.4597,96.25,5.3289,5.0729,4.8478,4.7263,0.8311,2.5488,45.0312,0.2586,8.6318,2.1375,5.4145,-29.7344,680.6279,470.829,677.3199,472.879,水层
1044.15,9.6172,0.0959,95.7051,97.5625,5.3627,5.2448,5.2853,4.9912,0.8311,2.5742,45.0312,0.2669,8.2558,2.1979,4.6007,-29.5312,681.894,470.855,677.7769,473.7393,水层
1044.2008,9.8438,0.1046,96.0883,99.6875,5.1846,5.2414,5.8076,5.4129,0.8311,2.6777,45.0312,0.2604,9.1742,2.2133,4.8833,-29.5,683.1632,472.1325,678.2189,474.1824,水层
1044.2516,10.1406,0.1128,93.4088,101.0,4.8508,4.9965,5.4067,5.1049,0.8311,3.3008,45.0312,0.2608,9.9381,2.2076,5.4232,-30.5312,684.4354,472.1683,678.673,475.0395,水层
1044.3024,10.0472,0.1068,94.377,107.6246,4.7164,4.7103,4.9717,4.7835,0.8311,4.388,45.0312,0.2722,10.2727,2.1873,5.5377,-30.6248,684.8926,473.4457,679.1392,475.9127,水层
1044.3532,10.4766,0.101,96.0955,107.1875,4.664,4.4989,4.8202,4.6481,0.8311,7.3789,45.0312,0.2625,9.9393,2.1915,5.0349,-30.4062,685.3438,473.8921,679.1542,475.9452,水层
1044.404,10.2734,0.1097,96.9303,107.625,4.5606,4.4591,4.8202,4.6088,0.8315,9.6719,45.0312,0.2766,10.028,2.2067,4.499,-30.1875,685.3709,474.7523,679.6173,476.3948,水层
1044.4548,9.7969,0.1032,96.7668,103.5625,4.3335,4.4159,4.9438,4.6684,0.8311,11.7812,45.0312,0.2743,10.8215,2.2014,4.4066,-30.0469,684.998,475.202,679.2293,476.4468,水层
1044.5056,9.8828,0.086,97.2025,104.4375,4.1285,4.3082,4.9567,4.6676,0.8286,8.2031,45.0312,0.2786,12.6428,2.154,4.8395,-29.6719,684.2131,475.2442,679.2684,476.0622,水层
1044.5564,10.3828,0.0506,97.6401,103.6875,3.8563,4.0581,4.52,4.3205,0.8281,4.9023,45.0,0.2724,14.3907,2.0184,4.9074,-28.8594,683.8372,475.2832,679.3014,476.1012,水层
1044.6072,11.2578,0.0188,99.5689,99.0625,3.6196,3.6984,3.9839,3.8264,0.8281,3.666,45.0625,0.2939,15.9748,1.894,4.4615,-26.9844,682.6431,474.9084,679.3375,475.3222,水层
1044.658,11.7656,0.006,101.2999,98.9375,3.4544,3.4233,3.5751,3.4257,0.8281,3.0801,45.0625,0.3117,14.4229,1.8434,3.7754,-26.7656,681.852,471.2732,678.9705,474.5433,水层
1044.7088,12.375,0.0064,103.9561,100.5,3.2974,3.2308,3.3135,3.1743,0.8286,3.0098,45.0938,0.3199,8.333,1.9021,3.2266,-26.4531,681.0609,470.8992,678.1853,473.7578,水层
1044.7596,12.4844,0.0143,104.4573,105.0,3.1228,3.0786,3.2192,3.0389,0.8296,2.8574,45.0938,0.3237,5.9893,2.0048,2.9837,-26.6094,679.4697,470.5143,677.8093,472.565,水层
1044.8104,12.7812,0.0291,106.3503,109.375,2.9644,2.8781,3.262,3.0499,0.8296,2.7793,45.0938,0.3352,5.6396,2.0776,2.9254,-26.9844,678.2604,470.1376,677.8453,471.3755,水层
1044.8612,11.7891,0.0169,107.1847,114.0625,2.8196,2.7663,3.2311,3.0169,0.8291,2.7109,45.0938,0.3483,5.3825,2.0827,2.9208,-26.9531,676.2449,469.3514,677.0601,469.7608,水层
1044.912,12.0469,0.0231,107.1951,110.0,2.694,2.685,3.171,2.9314,0.8296,2.666,45.0938,0.3541,5.898,2.0904,2.882,-26.9688,674.2143,468.9774,676.2839,468.1532,水层
1044.9628,12.3211,0.0262,108.6618,106.3104,2.591,2.5972,3.0834,2.8617,0.8296,2.7303,45.0938,0.3332,7.2687,2.0872,2.8972,-26.9997,671.7925,468.1749,675.0685,466.9467,水层
1045.0136,13.2734,0.0078,108.2135,103.75,2.5156,2.4887,2.9277,2.7273,0.8296,2.9375,45.0625,0.3234,10.8857,1.9853,2.8414,-26.6094,670.5711,467.386,674.2802,466.1469,水层
1045.0644,12.7734,-0.0048,110.095,109.125,2.4582,2.4006,2.8089,2.6163,0.8296,3.3145,45.0312,0.3195,15.5076,1.8686,2.7293,-26.7031,668.9584,466.597,673.0858,464.1215,水层
1045.1152,11.5234,-0.0051,110.7766,109.0625,2.4208,2.3621,2.6644,2.5122,0.8291,4.1211,45.0312,0.3567,17.0176,1.7895,2.5777,-27.2031,667.3488,465.3959,671.8793,462.0988,水层
1045.166,10.5859,-0.0133,111.5377,107.9375,2.3983,2.3471,2.6668,2.5119,0.8286,5.582,45.0312,0.3697,17.4876,1.7346,2.5096,-27.8906,666.1451,463.7907,669.8575,460.4881,水层
1045.2168,9.9453,-0.0225,115.8618,107.5625,2.4037,2.3266,2.8158,2.6431,0.8281,7.7461,45.0,0.3947,17.1055,1.7073,2.4491,-28.0781,664.5323,462.9881,668.6509,459.2814,水层
1045.2676,10.0469,-0.0209,112.9513,110.25,2.419,2.3644,2.9392,2.7584,0.8281,8.0312,45.0625,0.3712,15.7506,1.7184,2.4582,-27.9219,662.5163,461.3828,666.6349,457.2665,水层
1045.3184,9.7969,-0.0188,109.5691,105.5,2.4443,2.4411,3.1353,2.9106,0.8291,8.0312,45.0938,0.3574,15.7891,1.7591,2.6106,-27.7031,661.7247,460.1652,664.6189,456.8679,水层
1045.3692,10.2578,-0.0169,108.2415,105.8125,2.4827,2.5103,3.274,3.0401,0.8291,7.3945,45.0938,0.335,16.39,1.8047,2.9253,-28.0156,660.521,458.1476,663.0001,454.8664,水层
1045.42,10.5234,-0.0155,103.3782,101.8125,2.5193,2.5319,3.3604,3.1354,0.8262,7.918,45.125,0.3281,16.1971,1.8286,3.0876,-27.9531,658.9169,455.7178,661.393,454.4704,水层
1045.4708,10.8828,-0.0087,103.4342,102.9375,2.5367,2.5604,3.2747,3.0515,0.8262,6.8398,45.1562,0.3463,11.7841,1.8844,3.1405,-27.9531,658.1193,454.915,660.1833,453.673,水层
1045.5216,11.2656,0.0039,103.4173,101.0625,2.5311,2.5684,3.1038,2.908,0.8262,6.8008,45.1562,0.353,10.3281,1.9473,3.1476,-27.5,656.9214,453.2986,658.5703,452.4769,水层
1045.5724,11.8047,0.0144,104.4222,101.0,2.4924,2.499,2.8461,2.7125,0.8271,6.7461,45.1562,0.357,9.8208,1.9974,3.2902,-27.2812,656.1387,452.5065,657.3723,451.6767,水层
1045.6232,12.0945,0.0128,108.7679,100.8728,2.4371,2.3558,2.6162,2.5002,0.8281,7.9269,45.0938,0.3674,11.1381,1.942,2.9853,-27.1714,655.3558,451.3049,656.1743,450.8927,水层
1045.674,13.0078,0.0103,111.359,98.1875,2.3769,2.2618,2.4983,2.3874,0.8311,8.3984,45.0938,0.3933,11.6091,1.9001,2.6611,-26.6094,654.5581,449.6884,654.1667,450.5128,水层
1045.7248,12.7734,0.0135,113.4572,104.3125,2.2966,2.2124,2.4391,2.3275,0.8301,8.375,45.0625,0.4125,11.6303,1.8852,2.3611,-26.1562,654.1875,448.8935,654.1815,449.718,水层
1045.7756,12.6562,0.0067,116.8458,105.8125,2.1872,2.1632,2.4263,2.3167,0.8291,7.8789,45.0625,0.4143,12.3482,1.8835,2.3401,-25.8281,653.8109,448.1067,653.4135,449.753,水层
1045.8264,13.0156,0.0038,114.3139,111.0,2.0842,2.0862,2.4113,2.3392,0.8281,7.8164,45.0938,0.4085,14.2184,1.886,2.438,-25.875,653.4432,448.1363,653.019,449.7853,水层
1045.8772,12.3438,0.0037,115.3892,106.9375,2.0097,2.0215,2.3256,2.2879,0.8276,6.2227,45.0938,0.4103,15.8326,1.8766,2.2911,-26.3125,653.4639,447.7563,653.0754,449.0012,水层
1045.928,11.9922,0.0095,115.625,107.0625,1.9683,1.9886,2.2769,2.267,0.8291,4.375,45.0938,0.4071,14.8295,1.888,2.3169,-26.3594,654.333,447.794,653.0903,449.4403,水层
1045.9788,12.3281,0.0076,115.8224,98.6875,1.9578,1.9565,2.2675,2.2793,0.8291,3.3613,45.0938,0.38,12.6545,1.9081,2.2562,-26.4531,654.3746,448.2412,654.3775,449.4699,水层
1047.0456,9.0547,0.0152,94.7045,84.5625,6.6816,6.4737,5.6168,5.5739,0.8296,2.1113,45.2188,0.2738,3.8572,2.3073,5.1788,-33.625,695.6335,489.5576,696.0378,490.7891,水层
1047.0964,9.1172,0.0372,94.0794,88.8125,5.9564,5.8684,5.7326,5.6243,0.832,2.2305,45.1875,0.2667,4.4521,2.3217,5.0561,-33.0938,696.4889,490.411,696.4889,491.6425,水层
1047.1472,9.4297,0.0606,93.4862,92.9375,5.3687,5.4796,5.7703,5.6368,0.8311,2.8555,45.2188,0.2519,5.8674,2.3095,5.1782,-31.7656,697.7641,491.6814,697.7548,492.929,水层
1047.198,9.8828,0.0711,93.3586,95.8125,5.0825,5.246,5.656,5.5216,0.8291,4.2852,45.2188,0.2539,7.5855,2.2604,5.2795,-30.875,699.0331,492.5412,699.0331,492.9517,水层
1047.2488,10.0469,0.0816,93.9986,97.9375,4.8359,5.0065,5.4905,5.3639,0.8281,7.8828,45.25,0.2638,9.2812,2.2179,5.424,-30.25,699.8884,492.9971,699.8884,493.0003,水层
1047.2996,9.9766,0.0896,94.7218,98.25,4.7123,4.7775,5.1898,5.08,0.8276,9.2422,45.25,0.2739,9.8906,2.1842,5.4215,-29.2188,700.3333,493.0392,701.1542,493.036,水层
1047.3504,10.2266,0.0943,94.4368,99.625,4.5718,4.645,4.9122,4.799,0.8262,8.6328,45.25,0.271,10.3166,2.1601,5.2357,-28.875,701.1979,492.6612,702.8398,493.0716,水层
1047.4012,10.3828,0.0971,95.2019,99.375,4.5694,4.4901,4.7974,4.6788,0.8262,7.168,45.3125,0.2591,9.7376,2.1535,4.6971,-29.625,701.6459,492.2993,703.6982,492.2928,水层
1047.452,10.375,0.1022,95.2537,97.9375,4.6059,4.4639,4.9669,4.7867,0.8262,7.0195,45.2812,0.2616,8.6411,2.166,4.3272,-30.0938,702.0939,491.5108,704.5535,491.5141,水层
1047.5028,10.2969,0.1155,93.7445,91.4375,4.5898,4.4886,5.2184,4.9477,0.8271,7.2422,45.2812,0.2548,6.8653,2.211,4.2574,-30.0938,702.1282,491.1458,703.3596,490.3281,水层
1047.5536,10.1094,0.1212,92.8393,86.75,4.5704,4.6137,5.5023,5.182,0.8276,7.1641,45.2812,0.2532,5.2011,2.2729,4.4828,-29.9844,701.348,490.3606,702.172,489.9501,水层
1047.6044,10.0234,0.1301,91.6074,88.375,4.5171,4.6714,5.7323,5.3767,0.8267,7.0979,45.3125,0.2405,4.8696,2.3324,4.8628,-30.1719,699.3364,489.5786,700.5646,488.7609,水层
1047.6552,10.25,0.133,90.6524,90.3125,4.5547,4.6804,5.748,5.3585,0.8267,5.5859,45.3438,0.2307,5.3166,2.3556,5.1394,-30.3125,696.507,488.3959,697.3342,487.5653,水层
1047.706,10.625,0.1343,90.4572,94.9375,4.5664,4.6693,5.4786,5.1348,0.8276,5.2461,45.3438,0.2312,6.6237,2.3414,5.2921,-29.875,694.8934,486.3891,696.1279,486.3729,水层
1047.7568,10.8828,0.1354,92.8125,92.375,4.5575,4.6505,5.2078,4.8654,0.8262,5.5312,45.3125,0.2356,6.8455,2.3391,5.2827,-29.4844,691.6475,485.591,693.2986,485.1805,水层
1047.8076,11.1484,0.1327,92.864,89.5625,4.5672,4.5854,4.9974,4.634,0.8257,6.9141,45.3125,0.2478,5.7539,2.34,5.0917,-29.2969,687.9974,483.5842,690.4631,482.7569,水层
1047.8584,10.9688,0.1134,93.5149,90.875,4.4196,4.475,4.7778,4.436,0.8262,7.6172,45.3125,0.2584,4.9519,2.3186,4.6823,-29.2344,685.162,480.3527,688.0319,481.1573,水层
1047.9092,11.0781,0.1016,94.3906,93.6875,4.2865,4.3284,4.688,4.3099,0.8281,7.2891,45.375,0.2723,4.6727,2.3002,4.3834,-28.8281,681.9255,479.1507,684.3912,478.3298,水层
1047.96,11.2031,0.0966,94.5783,101.375,4.0708,4.098,4.4794,4.0926,0.8301,8.3491,45.4062,0.275,6.0824,2.2691,4.2731,-28.3594,679.0808,475.916,682.7715,475.5056,水层
1048.0108,11.2891,0.0862,94.9993,100.9375,3.8335,3.8839,3.8989,3.6164,0.8267,9.8047,45.4062,0.2887,7.9042,2.2158,4.1654,-28.2344,676.6559,473.8931,679.1247,473.8931,水层
1048.0616,11.3281,0.0738,97.9158,99.25,3.6774,3.6322,3.5645,3.3284,0.8262,11.5625,45.375,0.3101,10.3853,2.1225,3.8914,-27.8594,673.4165,470.652,675.4686,472.2872,水层
1048.1124,11.6875,0.0633,100.4232,96.8125,3.6945,3.4334,3.5138,3.2747,0.8257,11.1484,45.375,0.3095,7.9318,2.0726,3.3837,-27.4844,671.3958,467.8246,672.6302,468.2481,水层
1048.1632,11.2576,0.0504,100.8939,96.7481,3.6865,3.442,3.6661,3.373,0.8262,10.4375,45.4062,0.2943,5.3198,2.0899,3.0068,-27.7815,668.5606,466.2155,670.2054,467.8507,水层
1048.214,11.0547,0.0431,100.2956,94.4375,3.6841,3.5551,3.9939,3.6469,0.8262,9.0469,45.4062,0.2605,4.2699,2.1787,3.0804,-28.125,665.3245,462.9746,665.738,464.2091,水层
1048.2648,11.0781,0.0513,98.5263,94.6875,3.6838,3.6793,4.6833,4.1921,0.8252,7.3128,45.375,0.2555,4.4507,2.2778,3.6467,-27.9062,662.4862,460.9518,663.3007,462.5935,水层
1048.3156,11.1719,0.0721,95.4736,94.25,3.6538,3.7459,4.9114,4.4103,0.8247,6.0391,45.4062,0.2495,4.8645,2.3205,4.1704,-27.875,659.6542,458.5318,659.6542,459.3559,水层
1048.3664,10.8438,0.0796,94.5177,98.6875,3.66,3.7894,4.8743,4.3939,0.8257,5.5781,45.4062,0.2579,5.0512,2.3246,4.4767,-27.7188,656.4214,455.7046,656.4056,455.7177,水层
1048.4172,10.3672,0.0908,94.1747,96.5625,3.6101,3.7856,4.6554,4.2224,0.8252,5.1367,45.4062,0.2592,4.8347,2.3308,4.6825,-27.6094,654.3915,452.8775,652.7562,454.1021,水层
1048.468,10.5078,0.0989,95.4765,92.875,3.5988,3.7331,4.2492,3.959,0.8247,4.4844,45.4062,0.2697,4.3588,2.3395,4.5774,-27.3594,651.566,451.2652,649.1036,451.6789,水层
1048.5188,10.9766,0.0846,97.2506,91.5625,3.542,3.5766,3.8659,3.6686,0.8242,3.8203,45.4062,0.2785,3.8282,2.3094,4.2108,-27.6562,649.1383,448.842,645.8551,450.0765,水层
1048.5696,11.0234,0.0569,98.7359,96.6875,3.4302,3.41,3.6413,3.4362,0.8242,3.4531,45.4062,0.2867,3.6024,2.2642,3.6963,-28.5469,646.3002,446.4221,642.6067,447.6566,水层
1048.6204,11.0547,0.0481,101.218,99.5,3.26,3.253,3.4168,3.2172,0.8247,3.4551,45.4062,0.3006,3.6132,2.2191,3.3641,-28.9062,643.4749,443.999,640.1791,445.2367,水层
1048.6712,11.6641,0.0293,102.9373,99.125,3.0419,3.0557,3.3418,3.1085,0.8252,3.6836,45.375,0.314,3.6389,2.1651,3.2106,-28.5312,640.6337,442.8038,636.9402,444.035,水层
1048.722,11.9141,0.0135,104.873,98.25,2.8205,2.8475,3.2384,2.9894,0.8257,3.9258,45.4062,0.3313,3.671,2.1113,3.0622,-28.1406,638.6134,440.8042,633.7046,442.0354,水层
1048.7728,12.2031,0.013,106.228,102.75,2.5823,2.6234,3.0237,2.7787,0.8247,4.3594,45.4062,0.3286,3.5163,2.0936,2.9333,-28.25,635.3841,439.5992,631.2771,440.8336,水层
1048.8236,12.2496,0.0128,107.9137,105.3717,2.3852,2.4434,2.7539,2.5653,0.8242,5.293,45.375,0.3286,3.6386,2.0782,2.7242,-28.4528,633.3638,438.0035,629.6609,439.6451,水层
1048.8744,11.7969,0.0063,109.2716,101.3125,2.2869,2.2527,2.5248,2.3828,0.8247,6.6719,45.375,0.3166,4.0179,2.0669,2.5333,-28.0781,630.9427,437.2318,626.4285,438.0395,水层
1048.9252,10.6875,0.0115,113.1695,96.875,2.2114,2.0941,2.2183,2.1311,0.8257,7.6383,45.375,0.3481,4.9225,2.0619,2.2803,-27.8281,629.3328,436.851,625.2291,436.8542,水层
1048.976,10.2344,0.0144,115.1257,93.0,2.2194,2.0139,1.9164,1.9033,0.8262,6.7734,45.375,0.3709,5.4832,2.074,2.0076,-27.7188,626.9181,436.4799,624.0328,436.4766,水层
1049.0268,10.0,0.017,118.4357,95.75,2.3469,2.0206,2.2705,2.2252,0.8247,6.7383,45.375,0.3996,5.5289,2.1103,1.7878,-27.9062,625.302,436.9328,622.4389,436.5191,水层
1049.0776,9.9922,0.0326,115.8867,90.0,2.5193,2.1949,3.1909,2.964,0.8247,6.6992,45.375,0.367,5.2887,2.2042,1.6382,-27.8125,623.3008,437.3792,622.0634,436.5683,水层
